coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -25, 1, -30, 7]",[1],-2180115127,S_4,1,True
"[1, -32, -12, -21, -23]",[1],-13702928747,S_4,1,True
"[1, -32, 11, -16, -12]",[1],-5452069056,S_4,1/64,False
"[1, -3, 11, -10, 7]","[1, 2]",147337,S_4,1,True
"[1, 0, -31, 16, -7]",[1],-72813552,S_4,1/16,False
"[1, 8, -8, 11, -13]",[2],-23602859,S_4,1/49,False
"[1, 20, -17, 30, -24]",[1],-2093450400,S_4,1/36,False
"[1, -6, 20, 17, 13]",[1],46678573,S_4,1,True
"[1, -9, -18, 20, -27]",[1],-546750675,S_4,1,True
"[1, -23, 29, 26, 4]",[1],123374052,S_4,1/4,False
"[1, 32, 17, -16, -14]",[1],-2124109536,S_4,1/4,False
"[1, 22, -28, 30, 24]",[1],-9696396336,S_4,1/4,False
"[1, -28, 21, -17, 8]",[1],-429334695,S_4,1,True
"[1, 12, -15, 0, -2]",[1],-9108896,S_4,1/4,False
"[1, -14, -13, -19, -14]",[1],-170268903,S_4,1,True
"[1, 7, 28, -28, 9]",[1],46447573,S_4,1,True
"[1, 5, 31, 14, 21]",[1],143561537,S_4,1,True
"[1, -1, -5, 18, 18]",[1],-4150008,S_4,1/9,False
"[1, -9, 12, -24, 30]",[1],-46777068,S_4,1,True
"[1, -30, 17, -29, 12]",[1],-2680152191,S_4,1,True
"[1, 30, -10, 2, -4]",[1],-345723696,S_4,1/36,False
"[1, -13, 15, 24, 29]",[1],-504529375,S_4,1/625,False
"[1, -9, -1, 8, -31]",[1],-176634663,S_4,1,True
"[1, 13, -3, 19, 5]",[1],-104980883,S_4,1,True
"[1, 25, -8, -20, 4]",[1],550229456,S_4,1/4,False
"[1, 15, 32, 24, 3]",[1],-4712883,S_4,1,True
"[1, 16, -31, -11, 19]",[1],577046769,S_4,1,True
"[1, -1, 14, 7, 18]",[1],8349249,S_4,1,True
"[1, -8, -22, 3, -20]",[1],-309113483,S_4,1,True
"[1, 9, -28, -29, -10]",[1],-167473167,S_4,1,True
"[1, 19, -11, -11, 12]",[1],-314007436,S_4,1,True
"[1, 11, -18, 10, -7]",[1],-19845675,S_4,1/9,False
"[1, 2, -20, -20, 7]","[1, 1]",32553680,S_4,1,True
"[1, 26, -3, -13, 13]",[1],-1810713879,S_4,1,True
"[1, -9, 32, -28, -31]",[1],-11842203,S_4,1,True
"[1, 26, -16, -12, 15]",[1],-1783342896,S_4,1,True
"[1, -6, 21, -32, -14]",[1],-15388736,S_4,1,True
"[1, -4, 19, -23, -5]",[1],-10637263,S_4,1,True
"[1, 0, 24, -1, 4]","[1, 0, 1, 0]",20028901,S_4,1,True
"[1, 7, 1, -19, 18]",[1],-6846656,S_4,1/64,False
"[1, 25, -15, 4, 17]",[1],-3614659079,S_4,1,True
"[1, 10, 18, -20, -6]",[1],11748416,S_4,1,True
"[1, -5, -11, 9, -2]",[1],-440512,S_4,1/64,False
"[1, 19, 22, 3, 17]",[1],-802051812,S_4,1/9,False
"[1, -6, -8, -20, 4]",[1],-24687616,S_4,1/64,False
"[1, 6, -27, -26, -3]",[1],61739712,S_4,1/9,False
"[1, 32, 24, 9, -22]",[1],-13474637563,S_4,1,True
"[1, 25, -21, 22, -15]",[1],-1561399591,S_4,1,True
"[1, 11, -6, -11, -19]",[1],-201964428,S_4,1/4,False
"[1, -3, 24, 13, -27]",[1],-233939232,S_4,1/4,False
"[1, -12, 28, -11, -27]",[1],-49674859,S_4,1,True
"[1, -16, 28, -6, -6]",[2],8494416,S_4,1/9,False
"[1, -19, -29, 11, -6]",[1],-680842828,S_4,1,True
"[1, -28, -16, -21, -26]",[1],-9856012907,S_4,1,True
"[1, -10, -25, 21, 6]",[1],288126129,S_4,1,True
"[1, 7, 29, -28, 25]",[1],380580201,S_4,1/81,False
"[1, -5, 25, 31, 29]",[1],309640477,S_4,1,True
"[1, 14, 21, 17, -5]",[1],-57712311,S_4,1,True
"[1, -20, 1, 29, 21]",[1],-1201987943,S_4,1,True
"[1, 15, -16, 17, 8]",[2],-338719911,S_4,1,True
"[1, 31, 31, -10, 20]",[1],-12944809660,S_4,1/4,False
"[1, -28, 11, -13, -25]",[1],-11032740095,S_4,1,True
"[1, 8, -18, 1, 28]",[1],-166520731,S_4,1,True
"[1, -1, 9, -9, 30]",[1],1366740,S_4,1,True
"[1, -17, 1, 12, 1]",[2],29461913,S_4,1,True
"[1, 31, -25, -16, -16]",[1],-11404318528,S_4,1/16,False
"[1, 3, -15, 15, -24]",[1],-26869536,S_4,1/4,False
"[1, -27, 16, -17, 22]",[1],-4828957879,S_4,1,True
"[1, 28, -5, 6, 13]",[1],-3080107792,S_4,1,True
"[1, -21, 0, -27, -30]",[1],-5516395839,S_4,1,True
"[1, 26, -5, 27, 15]",[1],-5056050519,S_4,1,True
"[1, 18, -27, 21, 1]",[2],-217809311,S_4,1,True
"[1, -17, 31, 23, -29]","[0, 1]",827042837,S_4,1,True
"[1, -16, 8, -10, -26]",[1],-1159652016,S_4,1/9,False
"[1, 32, -16, -17, -23]",[1],-19722624219,S_4,1,True
"[1, -2, -17, -14, 3]",[1],1553984,S_4,1,True
"[1, -30, 24, -26, 11]",[1],-1229271808,S_4,1/16,False
"[1, -10, -17, -24, 25]",[1],-731932240,S_4,1,True
"[1, -3, -3, -21, -30]",[1],-23329728,S_4,1/64,False
"[1, -19, 31, -19, -21]",[1],-1333621723,S_4,1,True
"[1, -31, -15, -27, 10]",[1],-7319277644,S_4,1,True
"[1, 26, -32, -6, -13]",[1],-4902943488,S_4,1/64,False
"[1, 15, -20, 6, 6]",[1],-78044556,S_4,1,True
"[1, 3, 11, -24, 11]",[1],1483001,S_4,1,True
"[1, -15, -3, 14, 25]",[1],-788443799,S_4,1,True
"[1, -19, 24, -29, 27]",[1],-872890556,S_4,1/4,False
"[1, 30, 11, -28, 19]",[1],-7854024464,S_4,1,True
"[1, -31, 12, -10, 16]",[1],-5211752976,S_4,1/4,False
"[1, 25, -9, -8, -28]",[1],-9498257888,S_4,1/4,False
"[1, -11, 14, 14, 4]",[1],-4837968,S_4,1/324,False
"[1, 5, -1, 13, 27]",[1],-23409675,S_4,1/9,False
"[1, -10, -15, 10, -26]",[1],-495479056,S_4,1/4,False
"[1, 15, 9, 23, -22]",[1],-909102316,S_4,1,True
"[1, 23, -23, -18, -9]",[1],-1536987231,S_4,1/13689,False
"[1, 27, 23, 24, -8]",[1],-2617230240,S_4,1/1156,False
"[1, -29, -26, 16, -2]",[1],-15834220,S_4,1,True
"[1, 10, -27, -19, 12]","[0, 1]",430233241,S_4,1,True
"[1, 11, -28, 21, 16]",[1],-450864863,S_4,1,True
"[1, 18, 16, 6, -5]",[1],-73218816,S_4,1/1296,False
"[1, 11, -24, -2, 18]",[1],-29382188,S_4,1,True
"[1, 14, -32, 1, 8]",[1],185570501,S_4,1,True
"[1, 1, 26, 8, -8]",[1],-66271680,S_4,1/64,False
"[1, 2, -5, 16, 24]",[1],-12330752,S_4,1/4,False
"[1, -27, 20, -2, -10]",[1],-1147563468,S_4,1/9,False
"[1, -8, 32, -4, 24]",[1],198124800,S_4,1/64,False
"[1, 25, -21, -7, -8]",[1],-1345218700,S_4,1,True
"[1, -28, -24, 19, 27]",[1],-6421936811,S_4,1,True
"[1, -7, 20, 9, -17]",[1],-28333028,S_4,1,True
"[1, -9, -13, 3, 28]",[1],-208019916,S_4,1,True
"[1, -32, -2, -12, -21]",[1],-12560401152,S_4,1,True
"[1, 10, -7, 29, 6]",[1],-193436823,S_4,1,True
"[1, 22, 13, 25, -21]",[1],-4056859591,S_4,1,True
"[1, 6, -18, -1, 24]",[1],-27739827,S_4,1,True
"[1, 2, -27, -15, 21]",[1],181763649,S_4,1,True
"[1, 32, 24, -29, 9]",[1],-2499906443,S_4,1,True
"[1, -30, 4, -26, 17]",[1],-7293257408,S_4,1,True
"[1, 11, 5, 8, 14]",[2],-55568900,S_4,1,True
"[1, -18, 16, -15, 24]",[1],-923767995,S_4,1,True
"[1, 27, 19, 0, -19]",[1],-4137963583,S_4,1,True
"[1, -8, 24, 16, 16]",[1],83165184,S_4,1/4096,False
"[1, 16, 4, -12, 28]",[1],-1310231296,S_4,1/16,False
"[1, -20, -29, 9, 8]",[1],473985009,S_4,1/9,False
"[1, 10, 1, 28, -31]",[1],-409256624,S_4,1/49,False
"[1, 21, -10, 9, 2]",[1],-79623727,S_4,1,True
"[1, 8, 22, -12, -4]",[1],-14234880,S_4,1/16,False
"[1, -32, 29, 24, 23]",[1],-20995500560,S_4,1,True
"[1, 19, -7, 1, -16]",[1],-991002092,S_4,1,True
"[1, -9, -5, 1, 9]",[1],-17803075,S_4,1,True
"[1, -25, -15, 1, 1]",[3],2213069,S_4,1,True
"[1, -24, -19, 1, 8]",[1],-489977247,S_4,1,True
"[1, -21, 30, 15, 12]",[1],-1378360935,S_4,1/49,False
"[1, 23, -28, -26, -17]",[1],-5632644195,S_4,1,True
"[1, 18, -30, -19, -31]",[1],-7791403675,S_4,1,True
"[1, -8, 14, 9, 17]","[1, 1]",3508645,S_4,1,True
"[1, -20, -25, -11, -1]",[2],-2960303,S_4,1,True
"[1, -12, 26, 9, 27]",[1],-163529739,S_4,1/9,False
"[1, -9, 29, 0, 21]","[0, 1]",97650777,S_4,1,True
"[1, -10, -12, 16, -27]",[1],-444571952,S_4,1/4,False
"[1, 19, 0, -6, 1]",[2],2316685,S_4,1,True
"[1, -15, 21, 3, -21]",[1],-169017219,S_4,1/49,False
"[1, -6, -8, 17, -24]",[1],-52606171,S_4,1,True
"[1, 6, -14, -20, -2]",[2],15285824,S_4,1,True
"[1, -9, 14, -28, 1]",[2],-24948491,S_4,1,True
"[1, -7, 17, -2, 24]",[1],18856788,S_4,1/4,False
"[1, -28, 3, -32, 6]",[1],-3243396128,S_4,1,True
"[1, -10, 1, 11, 20]",[1],-91989671,S_4,1,True
"[1, -31, 7, 31, 32]",[1],-24688384960,S_4,1/64,False
"[1, 25, -18, -13, -7]",[1],-1028707452,S_4,1/4,False
"[1, 24, 8, -17, -3]",[2],289067941,S_4,1,True
"[1, 24, -15, -30, -15]",[1],-2423833200,S_4,1,True
"[1, -28, 25, 20, 1]",[2],541838864,S_4,1/16,False
"[1, -14, -28, -16, 31]",[1],-2224609200,S_4,1,True
"[1, -8, 12, -5, 9]",[2],-1791211,S_4,1,True
"[1, 32, 2, 3, 29]",[1],-23475888779,S_4,1,True
"[1, 10, 31, -23, -24]",[1],-220386823,S_4,1,True
"[1, 18, -17, -4, -1]",[2],-16436048,S_4,1,True
"[1, 1, 4, 1, 8]",[1],48265,S_4,1,True
"[1, -12, 26, -31, 19]",[1],-7065131,S_4,1/361,False
"[1, 4, 28, 0, 28]",[1],208130048,S_4,1/256,False
"[1, -32, 8, 7, -7]",[1],-1042305467,S_4,1,True
"[1, -22, 29, 9, 1]",[2],-29304431,S_4,1/169,False
"[1, 1, -7, 21, 6]",[1],-9135276,S_4,1,True
"[1, 22, -21, -1, -12]",[1],-1439243303,S_4,1,True
"[1, 3, 21, -27, 6]",[1],-14017968,S_4,1/4,False
"[1, 26, -25, -13, -6]",[1],-1272587087,S_4,1,True
"[1, 23, -30, -15, 29]",[1],-2412816268,S_4,1/4,False
"[1, -28, 28, -13, 5]",[1],-104339147,S_4,1,True
"[1, -18, -7, 5, 23]",[1],-1557557175,S_4,1,True
"[1, -26, 12, 19, -3]",[1],587837597,S_4,1,True
"[1, -29, -31, 4, -15]",[1],-7815783335,S_4,1,True
"[1, 7, 9, 6, -27]",[1],-21092535,S_4,1/9,False
"[1, 11, -14, 7, 6]",[1],-36015791,S_4,1,True
"[1, 3, -31, 11, 12]",[1],139607200,S_4,1/100,False
"[1, 21, -7, 21, 15]",[1],-2071793811,S_4,1,True
"[1, -28, -32, 20, 25]",[1],-1075859200,S_4,1/25,False
"[1, -27, -21, -7, -10]",[1],-1387923664,S_4,1/4,False
"[1, 4, 16, -19, 31]",[1],91326485,S_4,1,True
"[1, -31, -10, 3, -10]",[1],-2835077159,S_4,1,True
"[1, -10, -21, -23, -10]",[1],-7752591,S_4,1,True
"[1, -26, -20, 28, 8]",[1],2814545152,S_4,1/64,False
"[1, 20, -24, 7, 9]",[1],-501392219,S_4,1,True
"[1, 16, -17, 18, -22]",[1],-772592256,S_4,1/324,False
"[1, 27, -24, 24, 12]",[1],-5755895856,S_4,1/4,False
"[1, -7, -28, -7, 9]",[2],61257088,S_4,1/16,False
"[1, -11, -21, -14, -28]",[1],-521885084,S_4,1/4,False
"[1, -5, -12, 28, 22]",[1],34890804,S_4,1,True
"[1, 7, 30, -31, 21]",[1],326426404,S_4,1/4,False
"[1, -1, -32, 29, 8]",[1],221306329,S_4,1,True
"[1, 19, -16, -18, -17]",[1],-1841977571,S_4,1/49,False
"[1, 0, 23, -23, -24]",[1],-225350231,S_4,1,True
"[1, 19, 28, 17, -18]",[2],-1065453119,S_4,1,True
"[1, -5, -13, 13, 21]","[3, 1]",8825317,S_4,1,True
"[1, -7, 20, -29, 23]",[1],34388,S_4,1/4,False
"[1, -28, 11, -24, -29]",[1],-16805119376,S_4,1,True
"[1, -20, 22, -16, 8]",[1],-63244288,S_4,1/64,False
"[1, -16, -2, 25, -2]",[1],242677733,S_4,1,True
"[1, -4, 1, 15, 8]",[2],-191751,S_4,1,True
"[1, -9, -21, -12, 24]",[1],-321286608,S_4,1/4,False
"[1, -6, 11, -5, -12]","[1, 1]",-332831,S_4,1,True
"[1, -29, -24, -13, 31]",[1],-24652087636,S_4,1,True
"[1, 8, 0, 29, -20]",[1],-126688779,S_4,1/9,False
"[1, -30, -29, -14, 11]",[1],-4708035008,S_4,1,True
"[1, -4, -14, -6, 10]",[1],-4018864,S_4,1,True
"[1, 27, 7, 4, -23]",[1],-7418594719,S_4,1,True
"[1, -10, -25, 21, -25]",[1],-1058902487,S_4,1,True
"[1, 9, 29, 24, 30]",[1],20633916,S_4,1,True
"[1, -28, -11, -26, 22]",[1],-12928934560,S_4,1,True
"[1, -13, -30, 28, -12]",[1],-726285488,S_4,1/4,False
"[1, 19, -21, -2, -13]",[1],-1085821799,S_4,1,True
"[1, -24, -19, -19, 19]",[1],-5862937103,S_4,1,True
"[1, -5, -8, -21, -29]",[1],-43622596,S_4,1,True
"[1, -3, 13, -15, 3]",[2],-310875,S_4,1/25,False
"[1, 8, -26, -29, 13]",[1],513810197,S_4,1,True
"[1, 10, -6, 5, -4]",[1],-4032531,S_4,1,True
"[1, -4, 23, 24, -15]",[1],-187723056,S_4,1/529,False
"[1, -7, -21, 7, 1]",[2],11328125,D_4,1/15625,False
"[1, 0, -3, 5, 31]","[1, 0]",6210625,S_4,1/25,False
"[1, 12, 16, -28, -16]",[1],139773184,S_4,1/64,False
"[1, 32, 30, 12, 8]",[1],-926466304,S_4,1/64,False
"[1, 13, 28, 22, 11]",[1],-6150683,S_4,1/529,False
"[1, -32, 22, -10, -4]",[1],-785267248,S_4,1/4,False
"[1, -25, 22, 27, -30]",[1],-1519086015,S_4,1/9,False
"[1, -2, -29, -32, 28]",[1],20985728,S_4,1/4,False
"[1, 11, -11, -15, -9]",[1],-71156043,S_4,1/9,False
"[1, 9, -16, -3, -28]",[1],-410896231,S_4,1,True
"[1, -1, 20, -4, 29]",[1],35423437,S_4,1,True
"[1, 5, 17, 24, -17]",[2],-12983063,S_4,1,True
"[1, -10, -31, 4, 1]",[2],35137872,S_4,1,True
"[1, 25, 18, 15, 1]",[2],-100636700,S_4,1/4,False
"[1, 25, 5, 11, -13]",[1],-1980401299,S_4,1,True
"[1, 14, -14, -21, 10]",[1],215902109,S_4,1,True
"[1, 12, -32, 26, 21]",[1],-1097589808,S_4,1/196,False
"[1, -17, 11, 23, 20]",[1],-886209580,S_4,1,True
"[1, 18, 28, -3, -28]",[1],-599455003,S_4,1,True
"[1, -9, 22, -11, -16]",[1],-813647,S_4,1,True
"[1, -25, 3, -30, 23]",[1],-6678530023,S_4,1,True
"[1, 30, -30, 14, -12]",[1],-2386447920,S_4,1/4,False
"[1, 0, 25, 28, -20]",[1],-281091712,S_4,1/4,False
"[1, 22, -22, -30, -22]",[1],-5923185200,S_4,1,True
"[1, 4, 20, 22, -19]",[2],-38947376,S_4,1/4,False
"[1, 25, -29, -5, -11]",[1],-2911540675,S_4,1,True
"[1, -9, -22, -10, -5]",[1],-13732115,S_4,1,True
"[1, -17, 18, 3, 31]","[0, 1]",-1732798400,S_4,1/64,False
"[1, -25, -10, -14, -5]",[1],-257393907,S_4,1,True
"[1, 16, 1, 15, 4]",[1],-80988799,S_4,1,True
"[1, -20, 6, 2, 7]",[1],-207821488,S_4,1/4,False
"[1, 10, 9, -15, 16]",[1],-46151591,S_4,1,True
"[1, 24, -23, -28, -9]",[1],-1125936976,S_4,1,True
"[1, 3, 1, 26, 9]",[1],-13788103,S_4,1,True
"[1, 25, 29, 16, -24]",[1],-6073137248,S_4,1/4,False
"[1, -7, 8, 23, -4]",[1],-2767775,S_4,1,True
"[1, -21, -2, 10, -6]",[1],-173253196,S_4,1,True
"[1, -30, 29, -23, -6]",[2],-2646625415,S_4,1,True
"[1, 15, -15, -21, -5]",[2],4467613,S_4,1,True
"[1, -24, 8, -9, 32]",[1],-8074785403,S_4,1,True
"[1, 0, -14, -21, -21]",[1],-8082795,S_4,1,True
"[1, -1, 30, -21, -1]",[2],-60887200,S_4,1/4,False
"[1, -7, -12, -28, 12]",[1],-161079088,S_4,1/4,False
"[1, 4, 1, -1, 14]",[2],-86743,S_4,1,True
"[1, 8, 11, -15, 21]",[2],-1725303,S_4,1,True
"[1, -8, -10, 12, -13]",[1],-53265152,S_4,1,True
"[1, 5, -4, 18, -21]",[2],-21783579,S_4,1,True
"[1, 2, 0, -4, 6]",[1],87872,S_4,1,True
"[1, 24, 3, 24, -20]",[1],-4596892736,S_4,1/16,False
"[1, -10, 6, 31, 22]",[1],-44752675,S_4,1,True
"[1, -13, -27, 9, 5]",[2],178971125,S_4,1/25,False
"[1, 1, 18, -1, 10]",[1],13205849,S_4,1,True
"[1, -28, 6, -15, 17]",[1],-4346990923,S_4,1,True
"[1, -31, -23, 12, -9]",[1],-3892853871,S_4,1/9,False
"[1, 27, -2, -29, 21]",[1],-4069778548,S_4,1,True
"[1, -18, -29, -29, 21]",[1],-4240104511,S_4,1,True
"[1, -30, 17, -21, -26]",[1],-17893803951,S_4,1,True
"[1, 20, -26, 31, 17]",[1],-4710213163,S_4,1,True
"[1, 15, 15, -14, -19]",[1],-73544431,S_4,1,True
"[1, -1, -31, -30, -10]",[1],-28007000,S_4,1/25,False
"[1, -10, -8, 5, 29]",[1],-280777619,S_4,1,True
"[1, 10, 19, -15, -26]",[3],14078825,S_4,1,True
"[1, 18, 4, 31, 1]",[2],-668401939,S_4,1,True
"[1, -24, 17, -28, 31]",[1],-5503437008,S_4,1,True
"[1, 11, -1, 24, -28]",[1],-423554144,S_4,1/4,False
"[1, 7, 24, 5, -26]",[1],-35673079,S_4,1,True
"[1, -17, -6, -11, 7]",[1],-197196984,S_4,1,True
"[1, -14, -22, 28, -17]",[1],-945802416,S_4,1/4,False
"[1, 14, 13, 19, -21]",[1],-536967119,S_4,1,True
"[1, -18, 13, 26, -31]",[1],-748883648,S_4,1,True
"[1, -24, -2, -8, 10]",[1],-987217408,S_4,1,True
"[1, -14, 32, -1, -27]",[1],28630749,S_4,1,True
"[1, 30, 5, -22, -24]",[1],-9714423056,S_4,1/4,False
"[1, -25, -18, -14, -12]",[1],-1139457488,S_4,1/4,False
"[1, 2, -6, -4, 11]",[1],-75056,S_4,1/4,False
"[1, -1, -31, -19, 2]",[1],59090176,S_4,1/64,False
"[1, -16, -22, -10, 5]",[1],-114307760,S_4,1,True
"[1, -20, 1, -19, -16]",[1],-1361561575,S_4,1/25,False
"[1, 22, -3, -7, -5]",[1],-167630791,S_4,1,True
"[1, 0, 9, 0, -14]",[1],-4204256,D_4,1/4,False
"[1, -16, -10, -20, -15]",[1],-385555200,S_4,1/16,False
"[1, -10, -21, -31, 27]",[1],-1197188023,S_4,1,True
"[1, 25, 32, 18, -7]",[1],-926780147,S_4,1,True
"[1, -10, -19, 12, -14]",[1],-257229248,S_4,1,True
"[1, 18, -1, -21, 25]",[1],-1504534167,S_4,1,True
"[1, 16, 27, -15, -12]",[1],257074425,S_4,1,True
"[1, -3, 16, 1, 28]",[1],21705689,S_4,1,True
"[1, -22, -11, -3, -26]",[1],-4709109463,S_4,1,True
"[1, 9, 10, 9, 4]","[1, 0]",-410175,S_4,1,True
"[1, -27, -19, 22, -20]",[1],-9119189564,S_4,1/4,False
"[1, 18, -25, -14, -17]",[1],-2300305472,S_4,1,True
"[1, -20, -30, 20, -27]",[1],-8470888448,S_4,1/64,False
"[1, -11, -22, 7, -30]",[1],-1203379463,S_4,1,True
"[1, -23, -4, -14, 12]",[1],-1437335264,S_4,1/4,False
"[1, -23, -8, -6, 6]",[1],-366461676,S_4,1,True
"[1, -11, -7, 18, -24]",[1],-327040428,S_4,1/4,False
"[1, 27, 5, 22, 1]",[2],-788489423,S_4,1,True
"[1, 31, 28, -28, -2]",[1],3577935380,S_4,1,True
"[1, 31, 24, 0, 14]",[1],-4919697580,S_4,1,True
"[1, 11, -22, -24, -13]",[1],-334830083,S_4,1,True
"[1, 20, -2, 9, 32]",[1],-4684404459,S_4,1,True
"[1, -6, -14, 14, -9]",[1],-24472000,S_4,1,True
"[1, 32, 4, 2, -28]",[1],-21873637808,S_4,1/4,False
"[1, -31, 13, 31, -21]",[1],-2165270267,S_4,1,True
"[1, 1, -32, 14, -3]",[1],-22537403,S_4,1/49,False
"[1, -3, -31, -12, -7]",[1],-79512007,S_4,1,True
"[1, -13, 9, -8, -3]",[1],-13502183,S_4,1,True
"[1, 22, -2, 32, 32]",[1],-8701726720,S_4,1/1024,False
"[1, -28, 6, -10, 7]",[2],-712060848,S_4,1/4,False
"[1, 8, -16, -23, -1]",[3],54638597,S_4,1,True
"[1, -18, 6, 0, -7]",[1],-123665584,S_4,1,True
"[1, 2, 3, 5, 4]","[0, 0, 0, 2, 1]",2889,S_4,1,True
"[1, -16, 11, -13, 28]",[1],-925200663,S_4,1,True
"[1, -6, -20, 13, 18]",[1],79062677,S_4,1,True
"[1, 14, 5, -13, -3]",[1],22566913,S_4,1,True
"[1, 13, 6, -8, -22]",[1],-255712460,S_4,1,True
"[1, 3, 30, 9, -32]",[1],-437919503,S_4,1,True
"[1, -6, -14, 29, -32]",[1],-166066867,S_4,1,True
"[1, -3, 0, -4, 10]",[1],-215564,S_4,1,True
"[1, -18, 2, 29, -24]",[1],-814049891,S_4,1,True
"[1, -15, 25, 22, 32]",[2],-1231881164,S_4,1/4,False
"[1, -18, 14, -26, -26]",[1],-2591272112,S_4,1/121,False
"[1, 18, -26, 17, 22]",[1],-2860206979,S_4,1,True
"[1, -4, -26, 24, -16]",[1],-162564096,S_4,1/64,False
"[1, -20, -12, 16, -25]",[1],-3779962880,S_4,1/256,False
"[1, -2, 16, 32, 7]",[1],-30468016,S_4,1,True
"[1, -11, 1, -12, 22]",[2],-197660164,S_4,1,True
"[1, 28, 14, 0, -17]",[1],-4212052736,S_4,1,True
"[1, 24, -25, 6, 32]",[1],-11478176032,S_4,1/4,False
"[1, 5, 20, 11, 24]",[1],18198097,S_4,1,True
"[1, 11, 15, 31, 17]",[1],-52101171,S_4,1/9,False
"[1, -25, -23, -5, -29]",[1],-10609261075,S_4,1,True
"[1, 4, -28, -21, -30]",[1],-547894923,S_4,1,True
"[1, -6, 13, -2, -5]","[0, 3]",-257728,S_4,1,True
"[1, -18, 6, -18, -2]",[1],-154123952,S_4,1,True
"[1, 15, 32, 11, -9]",[1],5122204,S_4,1,True
"[1, 15, -18, 4, 5]",[1],-45006259,S_4,1,True
"[1, 28, -19, 18, 28]",[1],-18867612992,S_4,1/16,False
"[1, -19, 32, 31, -4]",[1],1075343777,S_4,1,True
"[1, -25, -29, 8, 8]",[2],436015648,S_4,1/4,False
"[1, 17, -8, -15, 26]",[1],-1329513783,S_4,1,True
"[1, -18, -25, -31, 4]",[1],-1125868175,S_4,1,True
"[1, -23, 31, -27, -14]",[1],-2737617232,S_4,1/4,False
"[1, 10, 22, -26, -26]",[1],-14603056,S_4,1,True
"[1, -19, -15, 14, -7]",[1],-351583799,S_4,1,True
"[1, 32, 9, 11, 16]",[1],-6242890671,S_4,1,True
"[1, 26, -19, -4, 8]",[1],-519602432,S_4,1/64,False
"[1, -25, -23, -14, 8]",[1],-1517489068,S_4,1/4,False
"[1, -3, -8, 3, -32]",[1],-32015511,S_4,1,True
"[1, -7, 3, 24, 22]",[1],-3833492,S_4,1,True
"[1, 26, 6, -31, -19]",[1],-1039530875,S_4,1/25,False
"[1, 32, -22, 20, 6]",[1],-3525583616,S_4,1,True
"[1, -19, 16, -26, -28]",[1],-3580367008,S_4,1/4,False
"[1, -31, 0, -20, 14]",[1],-5899824108,S_4,1,True
"[1, -17, 7, 25, 30]",[1],-1860286060,S_4,1,True
"[1, 25, -28, -24, 12]",[1],2925361104,S_4,1/4,False
"[1, 29, -1, -30, -20]",[1],-5166803900,S_4,1/4,False
"[1, -32, -3, 4, 21]",[1],-12508425328,S_4,1/16,False
"[1, -29, 9, 14, 16]",[1],-5217059308,S_4,1/4,False
"[1, -2, 21, -30, 11]",[2],-534208,S_4,1,True
"[1, 8, -10, 21, 8]",[1],-78037547,S_4,1,True
"[1, -6, 11, -7, 13]","[1, 1]",336145,S_4,1,True
"[1, -32, 1, 31, -13]",[1],-552797951,S_4,1,True
"[1, -1, 9, -26, -7]",[1],-17924895,S_4,1,True
"[1, -18, 16, 14, -7]",[1],117968704,S_4,1,True
"[1, -30, 3, -6, -8]",[1],-1466687984,S_4,1/16,False
"[1, 18, -12, -3, 15]",[1],-659344563,S_4,1,True
"[1, -6, -25, -19, -17]",[1],-68335199,S_4,1,True
"[1, -12, -16, 30, 28]",[1],281119824,S_4,1/4,False
"[1, -27, 16, 15, -11]",[1],-282397320,S_4,1/12321,False
"[1, 27, 1, 27, 23]",[1],-9012287827,S_4,1,True
"[1, 20, -29, 25, -32]",[1],-3815587807,S_4,1,True
"[1, 29, 11, -14, 32]",[1],-20043772108,S_4,1/4,False
"[1, -20, 9, -11, -12]",[1],-730180327,S_4,1,True
"[1, 31, 23, 20, 18]",[1],-4588992612,S_4,1/9,False
"[1, 4, 32, 7, 28]",[1],306278469,S_4,1/9,False
"[1, -25, 1, -15, 11]",[1],-1447190451,S_4,1/9,False
"[1, 23, -6, -28, 28]",[1],-4054285872,S_4,1/36,False
"[1, 19, -5, -3, 31]",[1],-3549239011,S_4,1,True
"[1, 2, 25, -27, 19]",[1],119471825,S_4,1,True
"[1, 30, 17, -3, 12]",[1],-3298572159,S_4,1,True
"[1, 27, -16, 3, -7]",[1],-748235872,S_4,1/4,False
"[1, 26, 3, 12, -12]",[1],-1989515520,S_4,1/4,False
"[1, 2, 15, 24, -2]",[1],-11662592,S_4,1/4,False
"[1, -15, 12, -23, 4]",[1],-88816991,S_4,1,True
"[1, -2, 5, 25, 18]","[2, 1]",700369,S_4,1,True
"[1, 26, -18, -2, 27]",[1],-9474008000,S_4,1/25,False
"[1, 6, -5, 11, 19]",[1],-36248575,S_4,1,True
"[1, -26, 7, -17, -26]",[1],-9156364663,S_4,1,True
"[1, -31, -6, 26, 6]",[1],1736872052,S_4,1,True
"[1, 20, 12, -27, -29]",[1],-1161557483,S_4,1,True
"[1, 17, 26, -11, -11]",[1],189263052,S_4,1,True
"[1, -16, -2, 8, 12]",[1],-239524864,S_4,1/16,False
"[1, 31, 6, -26, -6]",[1],1696355924,S_4,1,True
"[1, 25, -12, 25, 14]",[1],-4581069719,S_4,1,True
