coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -12, -3, 15, -2]",[2],19598233,S_4,1,True
"[1, 3, 7, 5, -3]",[1],-58099,S_4,1,True
"[1, -7, -14, 8, -4]",[1],-10348208,S_4,1/676,False
"[1, -5, 3, 15, -9]",[1],-303075,S_4,1/9,False
"[1, 2, -7, -10, 2]",[1],203632,S_4,1/4,False
"[1, -6, -8, -1, 11]",[1],-9202643,S_4,1,True
"[1, 14, -10, -12, 9]",[1],-8410032,S_4,1/9,False
"[1, -10, -15, 4, -16]",[1],-192526848,S_4,1/64,False
"[1, 7, 12, -6, -6]",[1],-278316,S_4,1,True
"[1, -15, 10, -8, -16]",[1],-332307968,S_4,1/64,False
"[1, -11, -3, 0, -11]",[1],-54795191,S_4,1,True
"[1, -13, 4, -12, 5]",[1],-23407251,S_4,1,True
"[1, 2, -15, 16, -7]","[1, 0]",-530928,S_4,1,True
"[1, 13, -8, 15, 1]",[2],-41280808,S_4,1,True
"[1, -6, 3, 1, 15]",[1],-3655071,S_4,1,True
"[1, 9, 7, 0, -4]",[1],-1353856,S_4,1/16,False
"[1, -12, 4, -4, 8]",[1],-28283648,S_4,1/64,False
"[1, 2, -12, -12, 7]","[1, 1]",3201232,S_4,1,True
"[1, -5, 15, 16, -3]",[1],-12721999,S_4,1,True
"[1, -10, -10, -15, -2]",[1],-12018323,S_4,1,True
"[1, -5, -8, 9, 14]",[1],-1502871,S_4,1,True
"[1, 5, 10, 14, -9]",[1],-1607131,S_4,1,True
"[1, -11, -9, 9, -11]",[1],-91706603,S_4,1,True
"[1, 4, 12, 12, -11]",[1],-2110208,S_4,1,True
"[1, 10, 12, 7, -1]",[2],-859811,S_4,1,True
"[1, -5, 8, -3, -11]",[1],-243896,S_4,1,True
"[1, 3, -1, 0, -2]",[2],-16596,S_4,1,True
"[1, 7, -10, -13, 16]",[2],-401823,S_4,1,True
"[1, -13, -8, 0, -5]",[2],-26440915,S_4,1,True
"[1, -7, -10, 3, 10]",[1],-7074383,S_4,1,True
"[1, -16, -3, 16, 4]",[1],53192768,S_4,1/4,False
"[1, -10, -4, 2, -1]",[2],-475904,S_4,1/16,False
"[1, 1, 14, 15, 8]",[1],2109121,S_4,1,True
"[1, 16, -5, 11, 1]",[2],-29816695,S_4,1,True
"[1, 16, 3, 13, 15]",[1],-378435703,S_4,1,True
"[1, -4, -2, 13, 13]","[1, 1]",112229,S_4,1,True
"[1, 3, 16, -10, -9]",[2],-18270643,S_4,1,True
"[1, 11, 7, -11, -4]",[1],7134800,S_4,1/4,False
"[1, -4, -6, 5, 14]",[1],-1969115,S_4,1,True
"[1, 8, 8, -12, 15]",[1],-9065472,S_4,1/16,False
"[1, -2, -7, 12, 12]",[1],-265728,S_4,1/64,False
"[1, 12, -14, 16, 10]",[1],-208588288,S_4,1,True
"[1, -12, -12, 16, -14]",[1],-235222016,S_4,1/7921,False
"[1, 15, -11, -8, -16]",[1],-553900160,S_4,1/16,False
"[1, 5, -4, 14, -15]",[2],-9443171,S_4,1,True
"[1, -8, 12, -7, -2]",[1],-349051,S_4,1,True
"[1, 4, 16, 14, -16]",[1],-10794928,S_4,1/4,False
"[1, 9, -11, -16, -5]",[1],-5213599,S_4,1,True
"[1, -12, -9, -7, 6]",[1],-42669423,S_4,1,True
"[1, -10, -10, 2, 3]",[1],-482240,S_4,1,True
"[1, -2, 15, -14, -4]",[1],-5348336,D_4,1/16,False
"[1, 9, 2, -12, -11]",[1],-9121203,S_4,1,True
"[1, -14, -14, -3, -14]",[1],-287952451,S_4,1,True
"[1, 11, 10, 5, -13]",[1],-47975720,S_4,1,True
"[1, 0, -11, -6, 12]",[1],495552,S_4,1/16,False
"[1, 5, 15, 1, -12]",[1],-4407980,S_4,1,True
"[1, 5, 4, 15, -10]",[1],-5280735,S_4,1,True
"[1, 9, 0, 13, 1]",[2],-7459088,S_4,1/4,False
"[1, -14, 6, 16, -16]",[1],-105617408,S_4,1/64,False
"[1, 2, 10, -10, 9]",[1],2815232,S_4,1/16,False
"[1, 6, -8, -10, 8]",[1],2309200,S_4,1/4,False
"[1, 4, -12, 1, -13]",[1],-14588123,S_4,1,True
"[1, 9, -7, 12, -3]",[1],-4594719,S_4,1,True
"[1, 2, -9, -9, 2]","[2, 1]",572801,S_4,1,True
"[1, -13, 6, -6, 15]",[1],-129613851,S_4,1,True
"[1, 7, 0, 8, 2]",[1],-1150956,S_4,1/9,False
"[1, 12, -3, 2, -5]",[1],-14822096,S_4,1,True
"[1, 3, 14, -7, 6]","[0, 1]",4495225,S_4,1/25,False
"[1, -11, -16, 0, -14]",[1],-181681388,S_4,1,True
"[1, 11, -16, 4, -7]",[1],-38767387,S_4,1,True
"[1, 1, 9, 5, 4]",[1],198320,S_4,1/4,False
"[1, -8, -13, 4, -8]",[1],-30471744,S_4,1/16,False
"[1, 13, -3, 12, -2]",[1],-16777796,S_4,1,True
"[1, -5, -5, 1, -1]",[3],-78203,S_4,1,True
"[1, -8, 3, 15, -5]",[1],4249705,S_4,1,True
"[1, 13, -10, -14, -16]",[1],-339058400,S_4,1/4,False
"[1, -8, 9, -4, 13]",[1],-6173680,S_4,1/16,False
"[1, 3, -8, 5, 14]",[2],-4541111,S_4,1,True
"[1, 8, -11, 14, 2]",[1],-14064224,S_4,1,True
"[1, 6, -12, 15, -4]",[1],-1704523,S_4,1,True
"[1, 2, 5, 0, 14]",[1],667072,S_4,1,True
"[1, 0, -6, 14, 16]",[2],-3376688,S_4,1/4,False
"[1, 5, -10, -14, -12]",[1],-13766160,S_4,1/4,False
"[1, -2, 7, 4, -9]",[2],-1002448,S_4,1,True
"[1, -14, 1, 2, 1]",[2],-1018816,S_4,1,True
"[1, 15, 4, 3, 9]",[1],-95707440,S_4,1/144,False
"[1, 1, -5, -6, -14]",[1],-1202728,S_4,1,True
"[1, 12, 8, 4, 16]",[1],-96094976,S_4,1/64,False
"[1, -14, 14, 8, -15]",[1],-61803696,S_4,1,True
"[1, -14, 9, 1, -4]",[1],-9368087,S_4,1,True
"[1, 4, -1, 8, -8]",[1],-1183104,S_4,1/16,False
"[1, -5, -13, 4, -1]",[2],-805271,S_4,1,True
"[1, -8, 7, -4, -8]",[1],-4665664,S_4,1/16,False
"[1, -4, -7, 9, -6]",[1],-1418007,S_4,1,True
"[1, 12, -4, -8, -16]",[1],-174452736,S_4,1/4096,False
"[1, -1, -11, -3, 1]",[3],219581,S_4,1,True
"[1, 6, -10, 12, 3]",[1],-6769968,S_4,1/4,False
"[1, 16, 13, 12, 9]",[1],-62046000,S_4,1/3600,False
"[1, -3, -6, 7, -14]",[1],-3528455,S_4,1,True
"[1, -14, -4, 9, 9]",[2],-65680371,S_4,1/9,False
"[1, -13, 14, -12, -6]",[1],-43037868,S_4,1,True
"[1, 12, -10, -1, -5]",[1],-25151435,S_4,1,True
"[1, 5, -5, 4, -2]",[1],-66580,S_4,1,True
"[1, 16, -11, -10, -15]",[1],-628055600,S_4,1,True
"[1, 11, 0, -4, -13]",[1],-65456771,S_4,1,True
"[1, -11, 0, 13, 15]",[1],-72817204,S_4,1,True
"[1, -13, -16, -5, 11]",[1],-154013668,S_4,1,True
"[1, 2, 3, 10, -14]",[1],-2070256,S_4,1,True
"[1, 6, 9, 9, 6]",[2],-54783,S_4,1,True
"[1, -8, -16, 7, 13]",[2],10143813,S_4,1,True
"[1, 9, 13, 16, -8]",[1],-15810208,S_4,1/4,False
"[1, -9, -4, -12, -13]",[1],-37080115,S_4,1,True
"[1, -1, -11, -7, -1]",[3],21469,S_4,1,True
"[1, 14, -15, 15, -7]",[1],-27937471,S_4,1,True
"[1, 4, 7, 3, 9]",[1],254097,S_4,1/9,False
"[1, 11, -11, 2, -2]",[2],-2667736,S_4,1,True
"[1, -1, -10, -2, 3]",[1],315117,S_4,1/9,False
"[1, 6, 2, 11, 15]",[2],-7803563,S_4,1,True
"[1, 1, -14, 5, -1]",[2],-293344,S_4,1/4,False
"[1, -12, 5, -8, 7]",[1],-19357136,S_4,1,True
"[1, -7, 4, -1, 11]",[2],-4415756,S_4,1/4,False
"[1, -1, -13, -16, 11]",[1],-5915303,S_4,1,True
"[1, -11, -13, -15, -11]",[1],-37840691,S_4,1/49,False
"[1, -15, -15, -4, 14]",[1],-383539108,S_4,1,True
"[1, 4, 8, 8, -1]",[3],-25600,D_4,1/16,False
"[1, -11, 5, -10, 3]",[1],-4556751,S_4,1,True
"[1, -8, -9, -2, -8]",[1],-13494816,S_4,1/4,False
"[1, -6, 10, 15, 14]",[1],8691677,S_4,1,True
"[1, 9, 0, 12, -1]",[2],-5726875,S_4,1/625,False
"[1, 5, -2, 0, 4]",[1],-372784,S_4,1/4,False
"[1, 5, -13, 0, 1]",[2],591625,S_4,1/25,False
"[1, -13, 5, -7, -16]",[1],-192910700,S_4,1,True
"[1, -8, 15, 2, -12]",[1],260896,S_4,1/4,False
"[1, 11, -2, 9, -14]",[1],-85570975,S_4,1/25,False
"[1, -1, 8, 13, -15]",[1],-8134248,S_4,1,True
"[1, 14, 15, -16, 15]",[1],-239614096,S_4,1,True
"[1, 0, 14, 16, 5]",[1],479232,D_4,1/576,False
"[1, -5, 4, 5, -11]",[1],-251800,S_4,1,True
"[1, -1, 6, -2, -1]",[2],-25083,S_4,1/9,False
"[1, -3, 16, -15, -10]",[1],-10549375,S_4,1/25,False
"[1, 4, 13, -9, 11]",[1],9115545,S_4,1,True
"[1, -1, 5, 5, 7]",[1],230805,S_4,1/9,False
"[1, -4, -6, 14, 6]",[1],1289552,S_4,1,True
"[1, -7, 7, 14, 6]",[2],-198328,S_4,1,True
"[1, -8, -6, -4, 16]",[2],-48430336,S_4,1/64,False
"[1, 15, -3, 0, 15]",[1],-328428135,S_4,1,True
"[1, 8, -5, 15, -12]",[1],-23366871,S_4,1,True
"[1, 7, -11, -3, 2]",[2],1330512,S_4,1/4,False
"[1, 0, -3, 5, 15]",[1],448065,S_4,1/9,False
"[1, -2, -2, -9, 14]",[1],-1100163,S_4,1,True
"[1, 13, 5, 2, 13]",[1],-107147223,S_4,1,True
"[1, -15, 14, -15, -8]",[1],-149865327,S_4,1,True
"[1, -9, -1, 8, -8]",[1],-10433696,S_4,1/4,False
"[1, 12, 6, 14, -5]",[1],-37566896,S_4,1/4,False
"[1, 5, -7, 4, -7]",[1],-2072167,S_4,1,True
"[1, -14, -6, 0, 9]",[1],-96208560,S_4,1/9,False
"[1, -12, 9, 3, 8]",[1],-31107847,S_4,1,True
"[1, -8, 1, 6, -8]",[1],-5176384,S_4,1/16,False
"[1, 8, -9, -13, -16]",[1],-68349623,S_4,1,True
"[1, 4, 1, -10, 6]",[1],55072,S_4,1,True
"[1, -10, -16, 7, -3]",[1],-18315075,S_4,1,True
"[1, 13, -7, -14, -1]","[0, 2]",24087697,S_4,1,True
"[1, 8, -8, -1, -13]",[1],-36854939,S_4,1,True
"[1, -9, -9, -8, 2]",[1],-5335204,S_4,1,True
"[1, -4, -12, -6, -9]","[0, 1]",-4952880,S_4,1/9,False
"[1, -3, -11, 16, 3]",[1],3789185,S_4,1,True
"[1, -5, -10, -4, -10]",[1],-7045612,S_4,1,True
"[1, 7, 7, 16, -1]",[2],-3962975,S_4,1,True
"[1, -11, 9, 13, 12]",[1],-47601184,S_4,1/4,False
"[1, -7, 5, -1, -10]",[1],-3693104,S_4,1/4,False
"[1, -16, -1, -12, -6]",[1],-88900896,S_4,1,True
"[1, 8, -14, 16, -6]",[1],-2651648,S_4,1,True
"[1, 3, 7, -5, 1]","[2, 0]",21557,S_4,1,True
"[1, 15, 10, 13, -8]",[1],-136364359,S_4,1,True
"[1, -6, 6, -8, -4]",[1],-811264,S_4,1/16,False
"[1, 6, 15, -2, -4]",[2],-1508656,S_4,1/16,False
"[1, 10, 6, -8, 12]",[1],-31076608,S_4,1/16,False
"[1, -9, 9, 3, 16]",[1],-23536544,S_4,1/4,False
"[1, -5, 4, -1, -14]",[1],-1787263,S_4,1,True
"[1, -11, -9, 9, -9]",[1],-64060875,S_4,1/9,False
"[1, 16, 8, 1, 3]",[1],-13218971,S_4,1,True
"[1, 10, -15, -13, -14]",[1],-182288191,S_4,1,True
"[1, 5, -13, 12, 1]",[2],-2445023,S_4,1,True
"[1, 16, -14, -16, 7]",[1],148093952,S_4,1,True
"[1, 7, 7, -2, -6]",[1],-387304,S_4,1,True
"[1, -15, 8, 0, -5]",[1],-25952355,S_4,1,True
"[1, -3, 16, 1, -10]",[1],-11205503,S_4,1,True
"[1, 8, -2, 1, 14]",[1],-25260763,S_4,1,True
"[1, -9, -12, -16, 10]",[1],-91518476,S_4,1,True
"[1, 9, -8, 8, -9]",[2],-15944683,S_4,1/5041,False
"[1, -1, -16, -16, 10]",[1],-853644,S_4,1,True
"[1, 8, 13, 5, -2]","[0, 2]",-50575,S_4,1,True
"[1, 14, -9, -10, -7]",[2],-88169216,S_4,1/256,False
"[1, -5, 6, -14, 6]",[2],-585868,S_4,1,True
"[1, -7, -8, -12, -2]",[1],-2380204,S_4,1/289,False
"[1, 3, -16, 14, 3]",[1],-1313915,S_4,1,True
"[1, -13, 3, 6, 15]",[1],-161748063,S_4,1,True
"[1, -2, -13, 3, -12]",[1],-11177079,S_4,1,True
"[1, -10, -11, 3, -10]",[1],-60066711,S_4,1/9,False
"[1, -10, 14, -15, 5]",[1],-1128395,S_4,1,True
"[1, -1, -15, 13, 1]",[3],2817077,S_4,1,True
"[1, -2, 14, 16, 10]",[1],8314944,S_4,1,True
"[1, 4, 2, 13, 3]","[0, 1]",-983579,S_4,1,True
"[1, -8, -5, 1, -2]",[2],-836503,S_4,1,True
"[1, -3, -3, 5, -10]",[1],-751180,S_4,1,True
"[1, 4, -16, 1, 12]",[1],3824101,S_4,1,True
"[1, 14, -5, 0, 8]",[1],-74624256,S_4,1/36,False
"[1, -7, 9, 6, -13]","[0, 1]",-301135,S_4,1,True
"[1, 11, -14, 11, 14]",[1],-196695023,S_4,1,True
"[1, 13, 10, -16, 10]",[1],-72568204,S_4,1,True
"[1, 2, -6, 13, 5]",[1],-2510811,S_4,1,True
"[1, 15, -10, 5, 3]",[1],-24776888,S_4,1,True
"[1, -2, -13, -9, -11]",[1],-4971551,S_4,1,True
"[1, -4, -14, 5, 16]","[1, 2]",4183397,S_4,1,True
"[1, 0, 4, 13, 11]",[1],394357,S_4,1,True
"[1, -13, -11, -8, 2]",[1],-15611668,S_4,1,True
"[1, -9, 3, 13, 15]",[1],-28314603,S_4,1,True
"[1, 4, -14, 3, -11]","[1, 2]",-14185723,S_4,1,True
"[1, -11, 4, 4, -11]",[2],-34736083,S_4,1,True
"[1, 8, 9, 13, 14]",[1],-6026751,S_4,1,True
"[1, -14, 4, -16, 14]",[1],-193713856,S_4,1/49,False
"[1, 10, 16, 3, -13]","[1, 0]",-9492003,S_4,1/9,False
"[1, -3, 6, 11, 12]",[1],2835081,S_4,1/729,False
"[1, 12, -4, 0, -4]",[1],-10498048,S_4,1/256,False
"[1, 1, 15, 1, -13]",[2],-15266651,S_4,1,True
"[1, -4, 0, -7, 13]",[1],-1728027,S_4,1,True
"[1, -9, 1, 5, 15]",[1],-35188195,S_4,1,True
"[1, 13, -14, -2, -14]",[1],-277905868,S_4,1/289,False
"[1, -14, 12, -2, -14]",[1],-140051376,S_4,1,True
"[1, 6, 6, 13, -16]",[1],-11074387,S_4,1,True
"[1, -11, 7, -14, -8]",[1],-44243500,S_4,1/100,False
"[1, 1, -3, 2, -9]","[1, 2]",-331583,S_4,1,True
"[1, 3, 13, 9, 14]",[1],1024832,S_4,1/64,False
"[1, -5, 2, -15, 11]",[1],-4251800,S_4,1,True
"[1, -11, 11, -9, 6]",[1],-3795180,S_4,1,True
"[1, 14, -16, -4, 9]",[1],-43563056,S_4,1/4,False
"[1, -14, -5, 10, -15]",[1],-288179200,S_4,1/16,False
"[1, -3, -9, 7, -9]",[1],-3590163,S_4,1,True
"[1, -4, -9, -3, -15]",[1],-10378287,S_4,1,True
"[1, 1, -11, -15, -5]","[0, 3]",2525,D_4,1,True
"[1, -3, -8, -7, -9]",[1],-1326436,S_4,1,True
"[1, 13, 16, 4, 6]",[1],-16529356,S_4,1,True
"[1, -7, 11, 6, -5]","[2, 2]",-8591,S_4,1,True
"[1, -11, -7, 2, 3]",[1],-2727111,S_4,1,True
"[1, -14, -10, 3, -11]",[1],-190115675,S_4,1,True
"[1, 6, -10, 10, 10]",[1],-19617200,S_4,1,True
"[1, -11, -16, -8, 6]",[1],-39617804,S_4,1,True
"[1, -14, -12, -7, 7]",[1],-98438179,S_4,1,True
"[1, -3, 11, -16, -15]",[1],-7553591,S_4,1,True
"[1, -2, 12, 12, 7]","[1, 0]",3201232,S_4,1,True
"[1, -8, -9, -11, 11]",[1],-45579479,S_4,1,True
"[1, 9, 3, 13, 12]",[1],-24502284,S_4,1,True
"[1, 2, -5, -3, 11]",[1],-84783,S_4,1,True
"[1, -13, 6, 12, -16]",[1],-100924096,S_4,1/64,False
"[1, -6, -12, -3, -6]",[1],-5588811,S_4,1,True
"[1, -2, 0, -14, -7]",[1],-1464512,S_4,1,True
"[1, 14, -5, 9, 11]",[1],-181936455,S_4,1,True
"[1, -2, -9, -9, 2]",[1],-487111,S_4,1,True
"[1, 10, 11, 1, 9]",[1],-12021935,S_4,1,True
"[1, -12, 7, 5, -8]",[1],-17465119,S_4,1,True
"[1, -14, -13, -9, -7]",[1],-39459287,S_4,1,True
"[1, 1, 1, -9, -6]",[1],-251568,S_4,1/4,False
"[1, 4, 4, 3, 10]",[1],77717,S_4,1,True
"[1, -2, 15, 7, -14]",[1],-20433735,S_4,1,True
"[1, 10, -14, -2, -13]",[1],-116431808,S_4,1,True
"[1, 9, -8, -8, -12]",[1],-52089136,S_4,1/4,False
"[1, -8, -16, -5, -9]",[1],-28367723,S_4,1,True
"[1, 9, -5, 8, -5]",[1],-4723159,S_4,1,True
"[1, -8, -14, -8, 6]",[1],-15835648,S_4,1,True
"[1, -13, 12, 0, 6]",[1],-22874508,S_4,1,True
"[1, -2, 0, 10, -7]",[1],-142016,S_4,1,True
"[1, 5, 2, -14, -7]","[3, 0]",24437,S_4,1,True
"[1, -10, -13, -10, 4]",[1],-22407024,S_4,1/16,False
"[1, 16, -8, -11, 15]",[1],-316347307,S_4,1,True
"[1, 10, -12, -15, -3]","[0, 1]",3917997,S_4,1,True
"[1, 12, -14, -5, -9]",[1],-115116283,S_4,1,True
"[1, -3, -14, -7, -14]",[1],-13423207,S_4,1,True
"[1, 11, -9, 5, 16]",[1],-162675648,S_4,1/64,False
"[1, 7, 10, 16, -12]",[1],-10745008,S_4,1/4,False
"[1, -3, -8, 3, 9]",[1],-140184,S_4,1/9,False
"[1, 14, -3, 10, -11]",[1],-132367936,S_4,1,True
"[1, 9, -9, 15, 10]",[1],-72642380,S_4,1,True
"[1, 12, -4, 15, -14]",[1],-127588923,S_4,1,True
"[1, -14, -12, 1, -14]",[1],-307546011,S_4,1,True
"[1, 7, -5, -9, 7]",[2],-466123,S_4,1,True
"[1, 6, 12, 16, -7]",[1],-1777072,S_4,1/4,False
"[1, -9, 8, -10, 13]","[0, 1]",-12269147,S_4,1,True
"[1, 13, 12, -6, -13]",[1],-44360779,S_4,1,True
"[1, 2, -3, 10, 15]",[2],-2079680,S_4,1,True
"[1, -13, 5, -4, 12]",[2],-88121648,S_4,1/16,False
"[1, 8, 5, -2, 13]",[1],-11397744,S_4,1,True
"[1, -9, -3, -2, -16]",[1],-55194988,S_4,1/4,False
"[1, -13, 11, 1, -15]",[1],-102430923,S_4,1/49,False
"[1, -13, 3, 8, -3]",[2],784337,S_4,1,True
"[1, -16, 6, -9, 13]",[1],-233682107,S_4,1,True
"[1, 2, -16, 5, 10]",[1],4560645,S_4,1,True
"[1, 16, -13, 0, 3]",[1],-12306000,S_4,1/25,False
"[1, 12, 3, -12, 11]",[1],-58253008,S_4,1,True
"[1, -16, 1, 11, -12]",[1],-212434927,S_4,1,True
"[1, 7, -4, 7, -6]",[1],-2905391,S_4,1,True
"[1, 13, -13, -15, 9]",[3],65107269,S_4,1/9,False
"[1, 15, 4, 0, 11]",[2],-150205891,S_4,1,True
"[1, 5, -11, 6, -5]",[1],-1361503,S_4,1,True
"[1, 13, 5, -10, -5]",[1],1101825,S_4,1,True
"[1, -11, -4, -8, -2]",[1],-3184428,S_4,1,True
"[1, 8, -1, -8, 11]",[1],-11170000,S_4,1/25,False
"[1, -1, -10, -12, 13]",[1],-4376483,S_4,1,True
"[1, 0, -8, 3, -9]",[1],-1330443,S_4,1/9,False
"[1, -8, -13, -2, -2]",[1],-2084736,S_4,1/4,False
"[1, -1, 6, 15, -10]",[1],-4794295,S_4,1,True
"[1, 3, 7, 5, -3]",[1],-58099,S_4,1,True
"[1, 14, 3, -1, -2]",[2],-3476871,S_4,1,True
"[1, -4, 15, -4, 7]",[1],2625264,S_4,1,True
"[1, -10, -5, -1, -10]",[1],-34456727,S_4,1,True
"[1, -2, 0, -2, -10]",[1],-375728,S_4,1,True
"[1, 9, 10, -1, -16]",[1],-15811175,S_4,1,True
"[1, -13, -3, -6, -10]",[1],-80305528,S_4,1,True
"[1, 9, -11, 8, 7]",[1],-27094279,S_4,1,True
"[1, 6, -6, 5, -1]",[2],-50395,S_4,1,True
"[1, -3, 11, 9, 15]",[1],8239389,S_4,1,True
"[1, 12, -13, 7, 5]",[1],-35312511,S_4,1,True
"[1, 7, -16, -15, 2]",[1],25615153,S_4,1,True
"[1, -12, 1, 12, -11]",[1],-46089648,S_4,1/1296,False
"[1, 4, 15, -14, 5]",[1],3856432,S_4,1,True
"[1, 13, 14, -16, 9]",[1],-66224763,S_4,1/9,False
"[1, 13, -7, 12, -3]",[1],-14129583,S_4,1/961,False
"[1, 7, 14, -14, 13]",[1],12490845,S_4,1,True
"[1, 11, 13, -4, -13]",[1],-14854583,S_4,1,True
"[1, 10, -7, -2, 9]",[1],-25482176,S_4,1,True
"[1, 4, -9, -9, -12]",[1],-8483967,S_4,1,True
"[1, -16, 11, -16, 1]",[2],-41382000,D_4,1/9,False
"[1, 5, 1, -16, -9]",[1],168137,S_4,1,True
"[1, -7, -8, 13, 12]",[2],2003257,S_4,1,True
"[1, 2, -9, 10, 9]",[1],-3142400,S_4,1/6400,False
"[1, -14, 13, 15, -14]",[3],12289457,S_4,1,True
"[1, 13, 14, -12, -1]",[3],17021989,S_4,1,True
"[1, -7, 0, -2, 16]",[1],-16265488,S_4,1/4,False
"[1, 4, 6, -1, -2]",[1],-14827,S_4,1,True
"[1, 5, 3, -16, -14]",[2],-191268,S_4,1,True
"[1, -11, -14, 5, 8]",[2],-4538551,S_4,1,True
"[1, -14, -16, 6, -12]",[1],-338783280,S_4,1/4,False
"[1, -14, -14, 14, -3]",[1],-9026048,S_4,1/64,False
"[1, -13, 15, -15, -3]",[1],-30442635,S_4,1,True
"[1, -14, -6, -5, -6]","[0, 1]",-36255955,S_4,1,True
"[1, 15, -7, -6, -1]",[2],-1013911,S_4,1,True
"[1, 2, 6, 0, 5]",[1],78800,S_4,1,True
"[1, -15, -5, -12, 7]",[1],-131280039,S_4,1/121,False
"[1, -2, -2, -6, 7]",[1],-298432,S_4,1,True
"[1, -8, 16, 8, 6]",[1],1927168,S_4,1,True
"[1, -11, 14, 11, -2]",[1],8627193,S_4,1,True
"[1, 11, -3, -3, 9]",[2],-33289083,S_4,1/9,False
"[1, 5, 14, -1, 3]",[1],1251688,S_4,1,True
"[1, -2, 0, -4, 9]",[2],14800,S_4,1/4,False
"[1, -6, -14, -14, 8]",[1],-25468592,S_4,1/4,False
"[1, 15, -16, 0, -12]",[1],-333460272,S_4,1/4,False
"[1, 16, -5, -6, 13]",[2],-291002704,S_4,1,True
"[1, 14, -13, 1, -1]",[2],-2746087,S_4,1,True
"[1, -10, -14, -16, 9]",[1],-112665520,S_4,1,True
"[1, -5, -12, -8, -14]",[1],-13748076,S_4,1,True
"[1, 10, -12, -2, -14]",[1],-113682096,S_4,1,True
"[1, 12, 12, 2, 8]",[1],-22750384,S_4,1/4,False
"[1, 15, -11, -11, 1]",[2],33782957,S_4,1,True
"[1, 2, 14, 14, -4]","[1, 1]",-4322864,S_4,1/4,False
"[1, -13, -7, -7, 12]",[1],-167199788,S_4,1,True
"[1, 1, -4, -7, 15]",[1],323964,S_4,1/9,False
"[1, -8, -12, 5, -14]",[1],-69595051,S_4,1,True
"[1, 15, -8, -6, 2]",[1],5099924,S_4,1,True
"[1, -1, 0, 3, -6]","[1, 0]",-37287,S_4,1,True
"[1, -1, -8, 2, 9]","[2, 2]",129197,S_4,1,True
"[1, -10, -8, 15, 5]",[1],23831805,S_4,1,True
"[1, -16, 13, 8, -5]",[2],14895152,S_4,1,True
"[1, 0, -7, 15, -11]",[1],-85599,S_4,1,True
"[1, -13, 5, -1, -10]",[1],-66745580,S_4,1,True
"[1, -8, -10, 9, -11]",[1],-39952475,S_4,1,True
"[1, 0, -15, 3, 16]",[2],6444049,S_4,1,True
"[1, -15, -12, -10, -15]",[2],-308014515,S_4,1,True
"[1, -9, -2, -9, -7]",[1],-10954756,S_4,1,True
"[1, 9, 15, 11, 10]",[1],-2192108,S_4,1,True
"[1, -10, -7, -13, 12]",[1],-95642471,S_4,1,True
"[1, -16, 0, 7, 15]",[1],-388002875,S_4,1/4225,False
"[1, 16, -16, 14, 3]",[1],-114328752,S_4,1,True
"[1, -4, -10, 2, 15]",[1],-3806384,S_4,1/4,False
"[1, -5, 14, -3, 11]",[1],3356632,S_4,1,True
"[1, 16, -10, -9, -10]",[1],-283623131,S_4,1,True
"[1, 15, -7, 16, -4]",[1],-55980768,S_4,1/4,False
"[1, 10, 8, -9, -16]",[1],-21433211,S_4,1,True
"[1, 15, 7, 9, 14]",[1],-194919916,S_4,1,True
"[1, -11, -13, 4, -12]",[1],-130749872,S_4,1/16,False
"[1, 0, -7, 13, -5]","[1, 1]",-68399,S_4,1,True
"[1, -14, 5, 6, 11]",[1],-119902400,S_4,1/25,False
"[1, 16, -1, 13, 4]",[1],-71913543,S_4,1,True
"[1, -6, -9, 12, -9]",[1],-10975824,S_4,1/9,False
"[1, -11, -5, -11, 5]",[1],-29382971,S_4,1,True
"[1, 3, -14, -13, 4]",[3],6943937,S_4,1,True
"[1, -2, 6, 12, -5]",[1],-1922864,S_4,1/4,False
"[1, -11, 9, 15, -8]","[1, 0, 0]",16383892,S_4,1,True
"[1, -5, 6, -5, -10]",[1],-860135,S_4,1,True
"[1, 5, -13, 5, 15]",[1],-17182235,S_4,1,True
"[1, -3, -2, 16, 9]",[1],-867643,S_4,1,True
"[1, 15, 3, -7, -7]",[1],-48111763,S_4,1,True
"[1, 2, -5, 5, -4]",[2],-58871,S_4,1,True
"[1, 14, 16, -1, -11]",[1],-45486883,S_4,1,True
"[1, -3, -11, -12, 16]",[1],-15606000,D_4,1/144,False
"[1, -4, 9, 5, 13]",[1],3848121,S_4,1,True
"[1, -7, -16, 13, 8]",[2],35820593,S_4,1,True
"[1, 1, 7, -12, 16]","[0, 1]",2952464,S_4,1/16,False
"[1, 15, 12, 9, -10]",[1],-146220799,S_4,1,True
"[1, 10, -3, 0, -2]",[1],-1283648,S_4,1,True
"[1, -13, 2, 9, -14]",[1],-121727831,S_4,1,True
"[1, 0, 11, -16, -11]",[1],-12384560,S_4,1,True
"[1, -8, 10, 0, -7]",[2],-946176,S_4,1/64,False
"[1, 1, 13, 13, -16]",[1],-17928656,S_4,1/4,False
"[1, -2, 3, -16, -16]",[1],-5488128,S_4,1/16,False
"[1, -3, 6, 16, 14]",[1],4275284,S_4,1,True
"[1, -15, 11, -7, 8]",[1],-47750892,S_4,1,True
"[1, 12, -11, 3, -6]","[0, 2]",-26900583,S_4,1,True
