coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -7, -8, 0, -2]",[1],-851692,S_4,1,True
"[1, -7, -8, 0, -1]",[4],-295611,S_4,1,True
"[1, -7, -8, 0, 1]","[5, 1]",36677,S_4,1,True
"[1, -7, -8, 0, 2]",[1],-184044,S_4,1,True
"[1, -7, -8, 0, 3]",[1],-660627,S_4,1,True
"[1, -7, -8, 0, 4]",[1],-1391536,S_4,1/4,False
"[1, -7, -8, 0, 5]",[1],-2375235,S_4,1/9,False
"[1, -7, -8, 0, 6]",[1],-3610188,S_4,1,True
"[1, -7, -8, 0, 7]",[1],-5094859,S_4,1,True
"[1, -7, -8, 0, 8]",[1],-6827712,S_4,1/64,False
"[1, -7, -8, 1, -7]",[2],-8106016,S_4,1/4,False
"[1, -7, -8, 1, -6]",[1],-6158231,S_4,1,True
"[1, -7, -8, 1, -5]",[1],-4475908,S_4,1,True
"[1, -7, -8, 1, -4]",[1],-3057511,S_4,1,True
"[1, -7, -8, 1, -3]",[1],-1901504,S_4,1/64,False
"[1, -7, -8, 1, -2]",[1],-1006351,S_4,1,True
"[1, -7, -8, 1, -1]",[2],-370516,S_4,1,True
"[1, -7, -8, 1, 2]","[2, 0]",-3559,S_4,1,True
"[1, -7, -8, 1, 3]",[1],-389636,S_4,1,True
"[1, -7, -8, 1, 4]",[1],-1027351,S_4,1,True
"[1, -7, -8, 1, 5]",[1],-1915168,S_4,1/4,False
"[1, -7, -8, 1, 6]",[1],-3051551,S_4,1/289,False
"[1, -7, -8, 1, 7]",[1],-4434964,S_4,1,True
"[1, -7, -8, 1, 8]",[1],-6063871,S_4,1,True
"[1, -7, -8, 2, -8]",[1],-10850128,S_4,1/4,False
"[1, -7, -8, 2, -7]",[1],-8574611,S_4,1,True
"[1, -7, -8, 2, -6]",[1],-6563404,S_4,1,True
"[1, -7, -8, 2, -5]",[1],-4814971,S_4,1,True
"[1, -7, -8, 2, -4]",[1],-3327776,S_4,1/4,False
"[1, -7, -8, 2, -3]",[1],-2100283,S_4,1,True
"[1, -7, -8, 2, -2]",[1],-1130956,S_4,1,True
"[1, -7, -8, 2, -1]",[2],-418259,S_4,1,True
"[1, -7, -8, 2, 1]",[3],243389,S_4,1,True
"[1, -7, -8, 2, 3]",[2],-103051,S_4,1,True
"[1, -7, -8, 2, 4]",[1],-650464,S_4,1/4,False
"[1, -7, -8, 2, 5]",[1],-1445291,S_4,1,True
"[1, -7, -8, 2, 6]",[1],-2485996,S_4,1,True
"[1, -7, -8, 2, 7]",[1],-3771043,S_4,1,True
"[1, -7, -8, 2, 8]",[1],-5298896,S_4,1/4,False
"[1, -7, -8, 3, -8]",[1],-11318743,S_4,1,True
"[1, -7, -8, 3, -7]",[1],-8985384,S_4,1/9,False
"[1, -7, -8, 3, -6]",[1],-6913647,S_4,1/9,False
"[1, -7, -8, 3, -5]",[1],-5101996,S_4,1/4,False
"[1, -7, -8, 3, -4]",[1],-3548895,S_4,1,True
"[1, -7, -8, 3, -3]",[1],-2252808,S_4,1,True
"[1, -7, -8, 3, -2]",[1],-1212199,S_4,1,True
"[1, -7, -8, 3, -1]",[2],-425532,S_4,1/4,False
"[1, -7, -8, 3, 1]",[2],392120,S_4,1,True
"[1, -7, -8, 3, 2]",[2],426177,S_4,1/9,False
"[1, -7, -8, 3, 4]",[2],-247567,S_4,1,True
"[1, -7, -8, 3, 5]",[1],-952296,S_4,1,True
"[1, -7, -8, 3, 6]",[1],-1900215,S_4,1,True
"[1, -7, -8, 3, 7]",[1],-3089788,S_4,1/4,False
"[1, -7, -8, 3, 8]",[1],-4519479,S_4,1,True
"[1, -7, -8, 4, -8]",[1],-11713984,S_4,1/64,False
"[1, -7, -8, 4, -7]",[1],-9325675,S_4,1/25,False
"[1, -7, -8, 4, -6]",[1],-7196300,S_4,1,True
"[1, -7, -8, 4, -5]",[1],-5324323,S_4,1,True
"[1, -7, -8, 4, -4]",[1],-3708208,S_4,1/4,False
"[1, -7, -8, 4, -3]",[1],-2346419,S_4,1,True
"[1, -7, -8, 4, -2]",[1],-1237420,S_4,1,True
"[1, -7, -8, 4, -1]",[2],-379675,S_4,1,True
"[1, -7, -8, 4, 1]",[2],588197,S_4,1,True
"[1, -7, -8, 4, 2]",[1],701396,S_4,1,True
"[1, -7, -8, 4, 3]",[3],569485,S_4,1,True
"[1, -7, -8, 4, 5]",[2],-423523,S_4,1,True
"[1, -7, -8, 4, 6]",[1],-1281548,S_4,1,True
"[1, -7, -8, 4, 7]",[1],-2378539,S_4,1,True
"[1, -7, -8, 4, 8]",[1],-3712960,S_4,1/64,False
"[1, -7, -8, 5, -8]",[1],-12023839,S_4,1,True
"[1, -7, -8, 5, -7]",[1],-9583472,S_4,1/16,False
"[1, -7, -8, 5, -6]",[1],-7399351,S_4,1,True
"[1, -7, -8, 5, -5]",[1],-5469940,S_4,1,True
"[1, -7, -8, 5, -4]",[1],-3793703,S_4,1,True
"[1, -7, -8, 5, -3]",[1],-2369104,S_4,1/4,False
"[1, -7, -8, 5, -2]",[1],-1194607,S_4,1,True
"[1, -7, -8, 5, -1]",[2],-268676,S_4,1,True
"[1, -7, -8, 5, 1]",[2],843632,S_4,1/4,False
"[1, -7, -8, 5, 2]",[1],1033081,S_4,1,True
"[1, -7, -8, 5, 3]",[1],980108,S_4,1,True
"[1, -7, -8, 5, 4]","[0, 2]",686249,S_4,1,True
"[1, -7, -8, 5, 6]",[2],-617983,S_4,1,True
"[1, -7, -8, 5, 7]",[1],-1625284,S_4,1,True
"[1, -7, -8, 5, 8]",[2],-2867327,S_4,1,True
"[1, -7, -8, 6, -8]",[1],-12236944,S_4,1/4,False
"[1, -7, -8, 6, -7]",[1],-9747411,S_4,1,True
"[1, -7, -8, 6, -6]",[1],-7511436,S_4,1,True
"[1, -7, -8, 6, -5]",[1],-5527483,S_4,1,True
"[1, -7, -8, 6, -4]",[1],-3794016,S_4,1/4,False
"[1, -7, -8, 6, -3]",[1],-2309499,S_4,1/9,False
"[1, -7, -8, 6, -2]",[1],-1072396,S_4,1,True
"[1, -7, -8, 6, -1]",[2],-81171,S_4,1/9,False
"[1, -7, -8, 6, 1]","[3, 2]",1169789,S_4,1,True
"[1, -7, -8, 6, 2]",[1],1432596,S_4,1,True
"[1, -7, -8, 6, 3]","[0, 0, 1]",1455669,S_4,1,True
"[1, -7, -8, 6, 4]",[2],1240544,S_4,1/4,False
"[1, -7, -8, 6, 5]",[2],788757,S_4,1,True
"[1, -7, -8, 6, 7]",[3],-818659,S_4,1,True
"[1, -7, -8, 7, -8]",[1],-12342583,S_4,1,True
"[1, -7, -8, 7, -7]",[1],-9806776,S_4,1,True
"[1, -7, -8, 7, -6]",[1],-7521839,S_4,1,True
"[1, -7, -8, 7, -5]",[1],-5486236,S_4,1/4,False
"[1, -7, -8, 7, -4]",[1],-3698431,S_4,1,True
"[1, -7, -8, 7, -3]",[1],-2156888,S_4,1,True
"[1, -7, -8, 7, -2]","[1, 0]",-860071,S_4,1,True
"[1, -7, -8, 7, -1]",[2],193556,S_4,1/4,False
"[1, -7, -8, 7, 1]",[2],1577384,D_4,1,True
"[1, -7, -8, 7, 2]",[1],1910657,S_4,1,True
"[1, -7, -8, 7, 3]",[1],2006884,S_4,1/4,False
"[1, -7, -8, 7, 4]",[1],1867601,S_4,1,True
"[1, -7, -8, 7, 5]",[1],1494344,S_4,1,True
"[1, -7, -8, 7, 6]",[3],888649,S_4,1,True
"[1, -7, -8, 7, 8]",[3],-1013911,S_4,1,True
"[1, -7, -8, 8, -8]",[1],-12330688,S_4,1/64,False
"[1, -7, -8, 8, -7]",[1],-9751499,S_4,1,True
"[1, -7, -8, 8, -6]",[1],-7420492,S_4,1,True
"[1, -7, -8, 8, -5]",[1],-5336131,S_4,1,True
"[1, -7, -8, 8, -4]",[1],-3496880,S_4,1/4,False
"[1, -7, -8, 8, -3]",[1],-1901203,S_4,1,True
"[1, -7, -8, 8, -2]",[1],-547564,S_4,1,True
"[1, -7, -8, 8, -1]","[2, 0, 0]",565573,S_4,1/289,False
"[1, -7, -8, 8, 1]","[0, 2, 1, 0]",2076485,S_4,1,True
"[1, -7, -8, 8, 2]",[1],2477332,S_4,1,True
"[1, -7, -8, 8, 3]",[1],2643821,S_4,1,True
"[1, -7, -8, 8, 4]","[0, 1]",2577488,S_4,1/4,False
"[1, -7, -8, 8, 5]",[3],2279869,S_4,1,True
"[1, -7, -8, 8, 7]",[3],996917,S_4,1,True
"[1, -7, -7, -8, -8]",[2],-5210208,S_4,1/4,False
"[1, -7, -7, -8, -7]",[1],-3741247,S_4,1,True
"[1, -7, -7, -8, -6]",[1],-2545524,S_4,1/9,False
"[1, -7, -7, -8, -5]",[1],-1621503,S_4,1,True
"[1, -7, -7, -8, -4]",[1],-967648,S_4,1/4,False
"[1, -7, -7, -8, -3]","[1, 0]",-582423,S_4,1,True
"[1, -7, -7, -8, -2]",[1],-464292,S_4,1/81,False
"[1, -7, -7, -8, -1]","[0, 3]",-611719,S_4,1,True
"[1, -7, -7, -8, 1]","[3, 3]",-1697103,S_4,1,True
"[1, -7, -7, -8, 2]",[1],-2631988,S_4,1,True
"[1, -7, -7, -8, 3]",[1],-3826287,S_4,1/9,False
"[1, -7, -7, -8, 4]",[1],-5278464,S_4,1/256,False
"[1, -7, -7, -8, 5]",[1],-6986983,S_4,1,True
"[1, -7, -7, -8, 6]",[1],-8950308,S_4,1,True
"[1, -7, -7, -8, 7]",[1],-11166903,S_4,1/81,False
"[1, -7, -7, -8, 8]",[1],-13635232,S_4,1/4,False
"[1, -7, -7, -7, -7]",[3],-3936611,S_4,1,True
"[1, -7, -7, -7, -6]",[1],-2668172,S_4,1/169,False
"[1, -7, -7, -7, -5]",[1],-1668747,S_4,1,True
"[1, -7, -7, -7, -4]",[1],-936800,S_4,1/4,False
"[1, -7, -7, -7, -3]",[1],-470795,S_4,1,True
"[1, -7, -7, -7, -2]",[1],-269196,S_4,1,True
"[1, -7, -7, -7, -1]",[2],-330467,S_4,1,True
"[1, -7, -7, -7, 1]",[2],-1235475,D_4,1/9,False
"[1, -7, -7, -7, 2]",[1],-2076140,S_4,1,True
"[1, -7, -7, -7, 3]",[1],-3173531,S_4,1,True
"[1, -7, -7, -7, 4]",[1],-4526112,S_4,1/4,False
"[1, -7, -7, -7, 5]",[1],-6132347,S_4,1,True
"[1, -7, -7, -7, 6]",[2],-7990700,S_4,1,True
"[1, -7, -7, -7, 7]",[1],-10099635,S_4,1,True
"[1, -7, -7, -7, 8]",[1],-12457616,S_4,1/4,False
"[1, -7, -7, -6, -8]",[2],-5823212,S_4,1/4,False
"[1, -7, -7, -6, -6]",[2],-2878248,S_4,1,True
"[1, -7, -7, -6, -5]",[1],-1806023,S_4,1,True
"[1, -7, -7, -6, -4]",[1],-998588,S_4,1/4,False
"[1, -7, -7, -6, -3]",[1],-454407,S_4,1,True
"[1, -7, -7, -6, -2]",[1],-171944,S_4,1,True
"[1, -7, -7, -6, -1]","[0, 2]",-149663,S_4,1,True
"[1, -7, -7, -6, 1]","[1, 2]",-879503,S_4,1,True
"[1, -7, -7, -6, 2]",[1],-1628552,S_4,1,True
"[1, -7, -7, -6, 3]",[1],-2631639,S_4,1,True
"[1, -7, -7, -6, 4]",[1],-3887228,S_4,1/4,False
"[1, -7, -7, -6, 5]",[1],-5393783,S_4,1,True
"[1, -7, -7, -6, 6]",[1],-7149768,S_4,1,True
"[1, -7, -7, -6, 7]",[1],-9153647,S_4,1,True
"[1, -7, -7, -6, 8]",[1],-11403884,S_4,1/4,False
"[1, -7, -7, -5, -8]",[1],-6235308,S_4,1,True
"[1, -7, -7, -5, -7]",[2],-4564075,S_4,1,True
"[1, -7, -7, -5, -5]",[2],-2015595,S_4,1,True
"[1, -7, -7, -5, -4]",[1],-1135276,S_4,1,True
"[1, -7, -7, -5, -3]",[1],-515523,S_4,1,True
"[1, -7, -7, -5, -2]",[1],-154800,S_4,1/4,False
"[1, -7, -7, -5, -1]",[2],-51571,S_4,1,True
"[1, -7, -7, -5, 1]",[2],-611451,S_4,1,True
"[1, -7, -7, -5, 2]",[1],-1271488,S_4,1/64,False
"[1, -7, -7, -5, 3]",[1],-2182875,S_4,1/25,False
"[1, -7, -7, -5, 4]",[1],-3344076,S_4,1,True
"[1, -7, -7, -5, 5]",[2],-4753555,S_4,1,True
"[1, -7, -7, -5, 6]",[1],-6409776,S_4,1/4,False
"[1, -7, -7, -5, 7]",[1],-8311203,S_4,1,True
"[1, -7, -7, -5, 8]",[1],-10456300,S_4,1,True
"[1, -7, -7, -4, -8]",[1],-6694800,S_4,1/100,False
"[1, -7, -7, -4, -7]",[1],-4961351,S_4,1,True
"[1, -7, -7, -4, -6]",[2],-3490388,S_4,1,True
"[1, -7, -7, -4, -4]",[2],-1329776,S_4,1/16,False
"[1, -7, -7, -4, -3]",[1],-637055,S_4,1,True
"[1, -7, -7, -4, -2]",[1],-200676,S_4,1,True
"[1, -7, -7, -4, -1]","[0, 2]",-19103,S_4,1,True
"[1, -7, -7, -4, 1]",[2],-414231,S_4,1,True
"[1, -7, -7, -4, 2]",[1],-987860,S_4,1,True
"[1, -7, -7, -4, 3]",[1],-1810151,S_4,1,True
"[1, -7, -7, -4, 4]",[1],-2879568,S_4,1/36,False
"[1, -7, -7, -4, 5]",[1],-4194575,S_4,1,True
"[1, -7, -7, -4, 6]",[1],-5753636,S_4,1,True
"[1, -7, -7, -4, 7]",[1],-7555215,S_4,1,True
"[1, -7, -7, -4, 8]",[1],-9597776,S_4,1/4,False
"[1, -7, -7, -3, -8]",[1],-7185248,S_4,1/4,False
"[1, -7, -7, -3, -7]",[1],-5392187,S_4,1,True
"[1, -7, -7, -3, -6]",[1],-3858924,S_4,1,True
"[1, -7, -7, -3, -5]",[2],-2583923,S_4,1,True
"[1, -7, -7, -3, -3]",[2],-802563,S_4,1,True
"[1, -7, -7, -3, -2]",[1],-293132,S_4,1,True
"[1, -7, -7, -3, -1]","[0, 2]",-35819,S_4,1/49,False
"[1, -7, -7, -3, 1]",[2],-271403,S_4,1/121,False
"[1, -7, -7, -3, 2]",[1],-761228,S_4,1,True
"[1, -7, -7, -3, 3]",[1],-1497027,S_4,1,True
"[1, -7, -7, -3, 4]",[2],-2477264,S_4,1/4,False
"[1, -7, -7, -3, 5]",[1],-3700403,S_4,1,True
"[1, -7, -7, -3, 6]",[1],-5164908,S_4,1,True
"[1, -7, -7, -3, 7]",[2],-6869243,S_4,1,True
"[1, -7, -7, -3, 8]",[1],-8811872,S_4,1/4,False
"[1, -7, -7, -2, -8]",[1],-7690860,S_4,1/4,False
"[1, -7, -7, -2, -7]",[1],-5840791,S_4,1,True
"[1, -7, -7, -2, -6]",[1],-4247832,S_4,1,True
"[1, -7, -7, -2, -5]",[1],-2910447,S_4,1,True
"[1, -7, -7, -2, -4]",[2],-1827100,D_4,1/484,False
"[1, -7, -7, -2, -2]",[2],-416376,S_4,1,True
"[1, -7, -7, -2, -1]","[1, 2]",-85927,S_4,1,True
"[1, -7, -7, -2, 1]",[2],-167175,S_4,1,True
"[1, -7, -7, -2, 2]",[1],-575800,S_4,1/25,False
"[1, -7, -7, -2, 3]",[1],-1227711,S_4,1,True
"[1, -7, -7, -2, 4]",[1],-2121372,S_4,1/4,False
"[1, -7, -7, -2, 5]",[1],-3255247,S_4,1,True
"[1, -7, -7, -2, 6]",[1],-4627800,S_4,1/9,False
"[1, -7, -7, -2, 7]",[1],-6237495,S_4,1,True
"[1, -7, -7, -2, 8]",[1],-8082796,S_4,1/4,False
"[1, -7, -7, -1, -8]",[1],-8196492,S_4,1,True
"[1, -7, -7, -1, -7]",[1],-6292019,S_4,1,True
"[1, -7, -7, -1, -6]",[1],-4641968,S_4,1/4,False
"[1, -7, -7, -1, -5]",[1],-3244803,S_4,1,True
"[1, -7, -7, -1, -4]",[1],-2098988,S_4,1,True
"[1, -7, -7, -1, -3]",[2],-1202987,S_4,1,True
"[1, -7, -7, -1, -1]","[3, 3]",-154283,S_4,1,True
"[1, -7, -7, -1, 1]",[2],-86403,S_4,1,True
"[1, -7, -7, -1, 2]",[1],-416432,S_4,1/4,False
"[1, -7, -7, -1, 3]",[2],-987059,S_4,1,True
"[1, -7, -7, -1, 4]",[1],-1796748,S_4,1,True
"[1, -7, -7, -1, 5]",[1],-2843963,S_4,1,True
"[1, -7, -7, -1, 6]",[1],-4127168,S_4,1/64,False
"[1, -7, -7, -1, 7]","[0, 1]",-5644827,S_4,1/9,False
"[1, -7, -7, -1, 8]",[1],-7395404,S_4,1,True
"[1, -7, -7, 0, -8]",[1],-8687648,S_4,1/4,False
"[1, -7, -7, 0, -7]",[1],-6731375,S_4,1/25,False
"[1, -7, -7, 0, -6]",[1],-5026836,S_4,1,True
"[1, -7, -7, 0, -5]",[1],-3572495,S_4,1,True
"[1, -7, -7, 0, -4]",[1],-2366816,S_4,1/4,False
"[1, -7, -7, 0, -3]",[1],-1408263,S_4,1,True
"[1, -7, -7, 0, -2]",[2],-695300,S_4,1,True
"[1, -7, -7, 0, 1]","[2, 1]",-14591,S_4,1,True
"[1, -7, -7, 0, 2]",[1],-268628,S_4,1,True
"[1, -7, -7, 0, 3]",[1],-760575,S_4,1,True
"[1, -7, -7, 0, 4]",[1],-1488896,S_4,1/256,False
"[1, -7, -7, 0, 5]",[2],-2452055,S_4,1,True
"[1, -7, -7, 0, 6]",[1],-3648516,S_4,1,True
"[1, -7, -7, 0, 7]",[1],-5076743,S_4,1,True
"[1, -7, -7, 0, 8]",[1],-6735200,S_4,1/4,False
"[1, -7, -7, 1, -8]",[1],-9150480,S_4,1/4,False
"[1, -7, -7, 1, -7]",[1],-7145011,S_4,1,True
"[1, -7, -7, 1, -6]",[1],-5388588,S_4,1/9,False
"[1, -7, -7, 1, -5]",[1],-3879675,S_4,1,True
"[1, -7, -7, 1, -4]",[1],-2616736,S_4,1/4,False
"[1, -7, -7, 1, -3]",[1],-1598235,S_4,1,True
"[1, -7, -7, 1, -2]",[1],-822636,S_4,1/81,False
"[1, -7, -7, 1, -1]",[3],-288403,S_4,1,True
"[1, -7, -7, 1, 1]","[4, 3]",62109,S_4,1,True
"[1, -7, -7, 1, 2]",[2],-118540,S_4,1,True
"[1, -7, -7, 1, 3]",[1],-534411,S_4,1/9,False
"[1, -7, -7, 1, 4]",[1],-1183968,S_4,1/4,False
"[1, -7, -7, 1, 5]",[1],-2065675,S_4,1,True
"[1, -7, -7, 1, 6]",[1],-3177996,S_4,1,True
"[1, -7, -7, 1, 7]",[1],-4519395,S_4,1/81,False
"[1, -7, -7, 1, 8]",[1],-6088336,S_4,1/4,False
"[1, -7, -7, 2, -8]",[1],-9571788,S_4,1/36,False
"[1, -7, -7, 2, -7]",[1],-7519727,S_4,1,True
"[1, -7, -7, 2, -6]",[1],-5714024,S_4,1,True
"[1, -7, -7, 2, -5]",[1],-4153143,S_4,1,True
"[1, -7, -7, 2, -4]",[1],-2835548,S_4,1/4,False
"[1, -7, -7, 2, -3]",[1],-1759703,S_4,1,True
"[1, -7, -7, 2, -2]",[1],-924072,S_4,1,True
"[1, -7, -7, 2, -1]","[0, 2]",-327119,S_4,1,True
"[1, -7, -7, 2, 2]",[2],47032,S_4,1,True
"[1, -7, -7, 2, 3]","[1, 0]",-295367,S_4,1,True
"[1, -7, -7, 2, 4]",[1],-868764,S_4,1/4,False
"[1, -7, -7, 2, 5]",[1],-1671623,S_4,1,True
"[1, -7, -7, 2, 6]",[1],-2702408,S_4,1,True
"[1, -7, -7, 2, 7]",[1],-3959583,S_4,1,True
"[1, -7, -7, 2, 8]","[0, 1]",-5441612,S_4,1/4,False
"[1, -7, -7, 3, -8]",[1],-9939020,S_4,1,True
"[1, -7, -7, 3, -7]",[1],-7842971,S_4,1,True
"[1, -7, -7, 3, -6]",[1],-5990592,S_4,1/64,False
"[1, -7, -7, 3, -5]",[1],-4380347,S_4,1,True
"[1, -7, -7, 3, -4]",[1],-3010700,S_4,1,True
"[1, -7, -7, 3, -3]",[1],-1880115,S_4,1,True
"[1, -7, -7, 3, -2]",[1],-987056,S_4,1/196,False
"[1, -7, -7, 3, -1]",[2],-329987,S_4,1,True
"[1, -7, -7, 3, 1]",[4],282325,S_4,1,True
"[1, -7, -7, 3, 3]",[3],-30891,S_4,1,True
"[1, -7, -7, 3, 4]",[1],-530732,S_4,1,True
"[1, -7, -7, 3, 5]",[1],-1257347,S_4,1,True
"[1, -7, -7, 3, 6]",[1],-2209200,S_4,1/4,False
"[1, -7, -7, 3, 7]",[1],-3384755,S_4,1,True
"[1, -7, -7, 3, 8]",[1],-4782476,S_4,1,True
"[1, -7, -7, 4, -8]",[1],-10240272,S_4,1/4,False
"[1, -7, -7, 4, -7]",[2],-8102839,S_4,1,True
"[1, -7, -7, 4, -6]",[1],-6206388,S_4,1,True
"[1, -7, -7, 4, -5]",[1],-4549383,S_4,1,True
"[1, -7, -7, 4, -4]",[1],-3130288,S_4,1/16,False
"[1, -7, -7, 4, -3]",[1],-1947567,S_4,1,True
"[1, -7, -7, 4, -2]",[1],-999684,S_4,1,True
"[1, -7, -7, 4, -1]","[0, 2]",-285103,S_4,1,True
"[1, -7, -7, 4, 1]",[2],450297,S_4,1,True
"[1, -7, -7, 4, 2]",[2],474188,S_4,1,True
"[1, -7, -7, 4, 4]",[2],-157968,S_4,1/4,False
"[1, -7, -7, 4, 5]","[1, 0]",-810943,S_4,1,True
"[1, -7, -7, 4, 6]",[1],-1686468,S_4,1,True
"[1, -7, -7, 4, 7]",[1],-2783007,S_4,1,True
"[1, -7, -7, 4, 8]",[2],-4099024,S_4,1/4,False
"[1, -7, -7, 5, -8]",[1],-10464288,S_4,1/4,False
"[1, -7, -7, 5, -7]",[1],-8288075,S_4,1,True
"[1, -7, -7, 5, -6]",[1],-6350156,S_4,1,True
"[1, -7, -7, 5, -5]",[1],-4648995,S_4,1/81,False
"[1, -7, -7, 5, -4]",[1],-3183056,S_4,1/4,False
"[1, -7, -7, 5, -3]",[1],-1950803,S_4,1,True
"[1, -7, -7, 5, -2]",[1],-950700,S_4,1,True
"[1, -7, -7, 5, -1]",[2],-181211,S_4,1,True
"[1, -7, -7, 5, 1]",[2],672069,S_4,1,True
"[1, -7, -7, 5, 2]",[1],758932,S_4,1,True
"[1, -7, -7, 5, 3]",[2],621325,S_4,1,True
"[1, -7, -7, 5, 5]",[2],-321155,S_4,1,True
"[1, -7, -7, 5, 6]","[1, 0]",-1122956,S_4,1,True
"[1, -7, -7, 5, 7]",[2],-2143083,S_4,1,True
"[1, -7, -7, 6, -8]",[1],-10600460,S_4,1/4,False
"[1, -7, -7, 6, -7]",[1],-8388071,S_4,1,True
"[1, -7, -7, 6, -6]",[1],-6411288,S_4,1,True
"[1, -7, -7, 6, -5]",[1],-4668575,S_4,1,True
"[1, -7, -7, 6, -4]",[2],-3158396,S_4,1/4,False
"[1, -7, -7, 6, -3]",[1],-1879215,S_4,1,True
"[1, -7, -7, 6, -2]",[1],-829496,S_4,1,True
"[1, -7, -7, 6, -1]","[2, 1]",-7703,S_4,1,True
"[1, -7, -7, 6, 1]","[3, 1]",958249,S_4,1,True
"[1, -7, -7, 6, 2]",[1],1105480,S_4,1,True
"[1, -7, -7, 6, 3]",[1],1030929,S_4,1,True
"[1, -7, -7, 6, 4]","[2, 0]",736132,S_4,1/4,False
"[1, -7, -7, 6, 6]",[3],-508056,S_4,1,True
"[1, -7, -7, 6, 8]",[2],-2614796,S_4,1/4,False
"[1, -7, -7, 7, -8]",[1],-10638828,S_4,1,True
"[1, -7, -7, 7, -7]",[1],-8392867,S_4,1,True
"[1, -7, -7, 7, -6]",[1],-6379824,S_4,1/4,False
"[1, -7, -7, 7, -5]",[1],-4598163,S_4,1,True
"[1, -7, -7, 7, -4]",[1],-3046348,S_4,1,True
"[1, -7, -7, 7, -3]",[1],-1722843,S_4,1/9,False
"[1, -7, -7, 7, -2]",[1],-626112,S_4,1/64,False
"[1, -7, -7, 7, -1]",[3],245381,S_4,1,True
"[1, -7, -7, 7, 1]",[2],1318797,D_4,1,True
"[1, -7, -7, 7, 2]",[1],1523792,S_4,1/4,False
"[1, -7, -7, 7, 3]",[1],1509693,S_4,1,True
"[1, -7, -7, 7, 4]",[1],1278036,S_4,1,True
"[1, -7, -7, 7, 5]",[3],830357,S_4,1,True
"[1, -7, -7, 7, 7]",[3],-706923,S_4,1,True
"[1, -7, -7, 7, 8]",[1],-1793452,S_4,1,True
"[1, -7, -7, 8, -8]",[1],-10570080,S_4,1/4,False
"[1, -7, -7, 8, -7]",[1],-8293151,S_4,1,True
"[1, -7, -7, 8, -6]",[1],-6246452,S_4,1,True
"[1, -7, -7, 8, -5]",[1],-4428447,S_4,1,True
"[1, -7, -7, 8, -4]",[1],-2837600,S_4,1/4,False
"[1, -7, -7, 8, -3]","[0, 1]",-1472375,S_4,1/25,False
"[1, -7, -7, 8, -2]",[1],-331236,S_4,1/9,False
"[1, -7, -7, 8, -1]",[3],587353,S_4,1,True
"[1, -7, -7, 8, 1]","[2, 2]",1763025,S_4,1,True
"[1, -7, -7, 8, 2]",[1],2023180,S_4,1,True
"[1, -7, -7, 8, 3]",[1],2066929,S_4,1,True
"[1, -7, -7, 8, 4]",[2],1895808,S_4,1/16,False
"[1, -7, -7, 8, 6]",[3],915100,S_4,1,True
"[1, -7, -7, 8, 8]",[2],-906656,S_4,1/4,False
"[1, -7, -6, -8, -8]",[1],-5255104,S_4,1/64,False
"[1, -7, -6, -8, -7]","[0, 1]",-3842667,S_4,1,True
"[1, -7, -6, -8, -6]","[1, 1]",-2686028,S_4,1,True
"[1, -7, -6, -8, -5]",[1],-1783651,S_4,1,True
"[1, -7, -6, -8, -4]",[1],-1134000,S_4,1/4,False
"[1, -7, -6, -8, -3]",[1],-735539,S_4,1,True
"[1, -7, -6, -8, -2]",[1],-586732,S_4,1,True
"[1, -7, -6, -8, -1]",[2],-686043,S_4,1/9,False
"[1, -7, -6, -8, 1]","[3, 2]",-1622875,S_4,1,True
"[1, -7, -6, -8, 2]",[1],-2457324,S_4,1,True
"[1, -7, -6, -8, 3]",[1],-3533747,S_4,1,True
"[1, -7, -6, -8, 4]",[1],-4850608,S_4,1/4,False
"[1, -7, -6, -8, 5]",[1],-6406371,S_4,1,True
"[1, -7, -6, -8, 6]",[1],-8199500,S_4,1,True
"[1, -7, -6, -8, 7]",[1],-10228459,S_4,1,True
"[1, -7, -6, -8, 8]",[1],-12491712,S_4,1/576,False
"[1, -7, -6, -7, -8]",[2],-5399703,S_4,1/729,False
"[1, -7, -6, -7, -6]",[1],-2719111,S_4,1,True
"[1, -7, -6, -7, -5]",[1],-1756944,S_4,1/4,False
"[1, -7, -6, -7, -4]",[1],-1044815,S_4,1,True
"[1, -7, -6, -7, -3]",[2],-581188,S_4,1,True
"[1, -7, -6, -7, -2]","[0, 1, 0]",-364527,S_4,1,True
"[1, -7, -6, -7, -1]",[2],-393296,S_4,1/4,False
"[1, -7, -6, -7, 2]",[1],-1936823,S_4,1,True
"[1, -7, -6, -7, 3]",[1],-2931952,S_4,1/16,False
"[1, -7, -6, -7, 4]",[1],-4164831,S_4,1,True
"[1, -7, -6, -7, 5]",[1],-5633924,S_4,1,True
"[1, -7, -6, -7, 6]",[1],-7337695,S_4,1,True
"[1, -7, -6, -7, 7]",[1],-9274608,S_4,1/16,False
"[1, -7, -6, -7, 8]",[1],-11443127,S_4,1,True
"[1, -7, -6, -6, -7]",[2],-4106875,S_4,1/625,False
"[1, -7, -6, -6, -6]",[1],-2838348,S_4,1,True
"[1, -7, -6, -6, -5]",[1],-1818707,S_4,1,True
"[1, -7, -6, -6, -4]",[1],-1046416,S_4,1/4,False
