coefficients,signature,discriminant
"[1, -7, -6, 0, 4]",[1],-1519664
"[1, -7, -6, 0, 5]",[1],-2446915
"[1, -7, -6, 0, 6]",[1],-3590028
"[1, -7, -6, 0, 7]",[1],-4947467
"[1, -7, -6, 0, 8]",[1],-6517696
"[1, -7, -6, 1, -8]",[1],-8146615
"[1, -7, -6, 1, -7]",[1],-6327828
"[1, -7, -6, 1, -6]",[1],-4740647
"[1, -7, -6, 1, -5]",[1],-3383536
"[1, -7, -6, 1, -4]",[1],-2254959
"[1, -7, -6, 1, -3]",[1],-1353380
"[1, -7, -6, 1, -2]",[2],-677263
"[1, -7, -6, 1, 1]","[0, 3]",13676
"[1, -7, -6, 1, 2]",[1],-196695
"[1, -7, -6, 1, 3]",[1],-624848
"[1, -7, -6, 1, 4]","[1, 0]",-1269247
"[1, -7, -6, 1, 5]",[1],-2128356
"[1, -7, -6, 1, 6]",[1],-3200639
"[1, -7, -6, 1, 7]",[1],-4484560
"[1, -7, -6, 1, 8]","[0, 1]",-5978583
"[1, -7, -6, 2, -8]",[1],-8468064
"[1, -7, -6, 2, -7]",[1],-6615707
"[1, -7, -6, 2, -6]",[1],-4992268
"[1, -7, -6, 2, -5]",[1],-3596211
"[1, -7, -6, 2, -4]",[1],-2426000
"[1, -7, -6, 2, -3]",[1],-1480099
"[1, -7, -6, 2, -2]",[1],-756972
"[1, -7, -6, 2, -1]",[3],-255083
"[1, -7, -6, 2, 1]",[3],91125
"[1, -7, -6, 2, 2]",[1],-61484
"[1, -7, -6, 2, 3]",[1],-429187
"[1, -7, -6, 2, 4]",[1],-1010448
"[1, -7, -6, 2, 5]",[1],-1803731
"[1, -7, -6, 2, 6]",[1],-2807500
"[1, -7, -6, 2, 7]",[1],-4020219
"[1, -7, -6, 2, 8]",[1],-5440352
"[1, -7, -6, 3, -8]",[1],-8741543
"[1, -7, -6, 3, -7]",[1],-6857932
"[1, -7, -6, 3, -6]","[1, 0]",-5200551
"[1, -7, -6, 3, -5]",[1],-3767864
"[1, -7, -6, 3, -4]",[1],-2558335
"[1, -7, -6, 3, -3]",[1],-1570428
"[1, -7, -6, 3, -2]",[1],-802607
"[1, -7, -6, 3, -1]",[2],-253336
"[1, -7, -6, 3, 2]","[3, 1]",98537
"[1, -7, -6, 3, 3]",[1],-211032
"[1, -7, -6, 3, 4]",[1],-731471
"[1, -7, -6, 3, 5]",[1],-1461244
"[1, -7, -6, 3, 6]",[1],-2398815
"[1, -7, -6, 3, 7]",[1],-3542648
"[1, -7, -6, 3, 8]",[2],-4891207
"[1, -7, -6, 4, -8]",[1],-8955904
"[1, -7, -6, 4, -7]",[1],-7043355
"[1, -7, -6, 4, -6]",[1],-5354348
"[1, -7, -6, 4, -5]",[1],-3887347
"[1, -7, -6, 4, -4]",[1],-2640816
"[1, -7, -6, 4, -3]",[1],-1613219
"[1, -7, -6, 4, -2]",[1],-803020
"[1, -7, -6, 4, -1]",[2],-208683
"[1, -7, -6, 4, 1]",[4],338549
"[1, -7, -6, 4, 3]","[0, 0, 2]",40765
"[1, -7, -6, 4, 4]",[1],-421168
"[1, -7, -6, 4, 5]",[1],-1089747
"[1, -7, -6, 4, 6]",[1],-1963436
"[1, -7, -6, 4, 7]",[2],-3040699
"[1, -7, -6, 5, -8]",[1],-9100647
"[1, -7, -6, 5, -7]",[1],-7161476
"[1, -7, -6, 5, -6]",[1],-5443159
"[1, -7, -6, 5, -5]",[1],-3944160
"[1, -7, -6, 5, -4]",[1],-2662943
"[1, -7, -6, 5, -3]",[1],-1597972
"[1, -7, -6, 5, -2]",[1],-747711
"[1, -7, -6, 5, -1]",[2],-110624
"[1, -7, -6, 5, 1]",[2],530172
"[1, -7, -6, 5, 2]",[2],536953
"[1, -7, -6, 5, 4]",[2],-69039
"[1, -7, -6, 5, 5]",[1],-678740
"[1, -7, -6, 5, 6]","[2, 0]",-1490863
"[1, -7, -6, 5, 8]",[2],-3716231
"[1, -7, -6, 6, -8]",[1],-9165920
"[1, -7, -6, 6, -7]",[1],-7202443
"[1, -7, -6, 6, -6]",[1],-5457132
"[1, -7, -6, 6, -5]",[1],-3928451
"[1, -7, -6, 6, -4]",[1],-2614864
"[1, -7, -6, 6, -3]",[1],-1514835
"[1, -7, -6, 6, -2]",[1],-626828
"[1, -7, -6, 6, -1]",[2],50693
"[1, -7, -6, 6, 1]","[2, 1, 0]",780421
"[1, -7, -6, 6, 2]",[1],835700
"[1, -7, -6, 6, 3]",[2],686637
"[1, -7, -6, 6, 5]","[0, 3]",-218371
"[1, -7, -6, 6, 7]",[2],-1922315
"[1, -7, -6, 6, 8]",[1],-3070048
"[1, -7, -6, 7, -8]",[1],-9142519
"[1, -7, -6, 7, -7]",[1],-7157052
"[1, -7, -6, 7, -6]",[1],-5387063
"[1, -7, -6, 7, -5]",[1],-3831016
"[1, -7, -6, 7, -4]","[0, 1]",-2487375
"[1, -7, -6, 7, -3]",[1],-1354604
"[1, -7, -6, 7, -2]",[1],-431167
"[1, -7, -6, 7, -1]",[2],284472
"[1, -7, -6, 7, 1]",[2],1098500
"[1, -7, -6, 7, 2]",[1],1199961
"[1, -7, -6, 7, 3]",[1],1099768
"[1, -7, -6, 7, 4]","[0, 4]",799457
"[1, -7, -6, 7, 6]",[3],-395375
"[1, -7, -6, 7, 7]",[1],-1286824
"[1, -7, -6, 7, 8]",[1],-2372247
"[1, -7, -6, 8, -8]",[1],-9021888
"[1, -7, -6, 8, -7]",[1],-7016747
"[1, -7, -6, 8, -6]",[1],-5224396
"[1, -7, -6, 8, -5]",[1],-3643299
"[1, -7, -6, 8, -4]",[1],-2271920
"[1, -7, -6, 8, -3]",[1],-1108723
"[1, -7, -6, 8, -2]",[1],-152172
"[1, -7, -6, 8, -1]",[3],599269
"[1, -7, -6, 8, 1]","[2, 1, 0]",1492965
"[1, -7, -6, 8, 2]",[1],1638292
"[1, -7, -6, 8, 3]",[2],1584653
"[1, -7, -6, 8, 5]",[3],886621
"[1, -7, -6, 8, 7]",[2],-588843
"[1, -7, -6, 8, 8]",[1],-1614272
"[1, -7, -5, -8, -8]",[1],-5341216
"[1, -7, -5, -8, -7]","[1, 2]",-3976423
"[1, -7, -5, -8, -6]","[0, 1]",-2850500
"[1, -7, -5, -8, -5]",[1],-1961911
"[1, -7, -5, -8, -4]",[1],-1309120
"[1, -7, -5, -8, -3]",[1],-890591
"[1, -7, -5, -8, -2]",[1],-704788
"[1, -7, -5, -8, -1]",[2],-750175
"[1, -7, -5, -8, 1]","[1, 2]",-1528375
"[1, -7, -5, -8, 2]",[1],-2258116
"[1, -7, -5, -8, 3]",[1],-3212903
"[1, -7, -5, -8, 4]",[1],-4391200
"[1, -7, -5, -8, 5]",[1],-5791471
"[1, -7, -5, -8, 6]",[2],-7412180
"[1, -7, -5, -8, 7]",[1],-9251791
"[1, -7, -5, -8, 8]",[1],-11308768
"[1, -7, -5, -7, -8]",[1],-5377612
"[1, -7, -5, -7, -7]",[1],-3972899
"[1, -7, -5, -7, -5]",[1],-1870483
"[1, -7, -5, -7, -4]",[1],-1169708
"[1, -7, -5, -7, -3]",[1],-700507
"[1, -7, -5, -7, -2]",[1],-461344
"[1, -7, -5, -7, -1]",[2],-450683
"[1, -7, -5, -7, 1]",[2],-1108723
"[1, -7, -5, -7, 2]",[1],-1774352
"[1, -7, -5, -7, 3]",[1],-2662339
"[1, -7, -5, -7, 4]",[1],-3771148
"[1, -7, -5, -7, 5]","[1, 0]",-5099243
"[1, -7, -5, -7, 6]",[1],-6645088
"[1, -7, -5, -7, 7]",[1],-8407147
"[1, -7, -5, -7, 8]",[1],-10383884
"[1, -7, -5, -6, -8]",[2],-5494348
"[1, -7, -5, -6, -7]","[0, 1]",-4051743
"[1, -7, -5, -6, -6]","[1, 0]",-2842632
"[1, -7, -5, -6, -5]","[1, 2]",-1865479
"[1, -7, -5, -6, -4]",[1],-1118748
"[1, -7, -5, -6, -3]",[1],-600903
"[1, -7, -5, -6, -2]",[1],-310408
"[1, -7, -5, -6, -1]",[2],-245727
"[1, -7, -5, -6, 1]","[3, 2]",-787663
"[1, -7, -5, -6, 3]",[1],-2214423
"[1, -7, -5, -6, 4]",[1],-3255772
"[1, -7, -5, -6, 5]",[2],-4513719
"[1, -7, -5, -6, 6]",[1],-5986728
"[1, -7, -5, -6, 7]",[1],-7673263
"[1, -7, -5, -6, 8]",[1],-9571788
"[1, -7, -5, -5, -7]",[2],-4196731
"[1, -7, -5, -5, -6]","[1, 1]",-2949068
"[1, -7, -5, -5, -5]",[1],-1930675
"[1, -7, -5, -5, -4]",[1],-1140016
"[1, -7, -5, -5, -3]",[1],-575555
"[1, -7, -5, -5, -2]",[1],-235756
"[1, -7, -5, -5, -1]","[2, 0]",-119083
"[1, -7, -5, -5, 1]",[2],-548971
"[1, -7, -5, -5, 2]",[1],-1092460
"[1, -7, -5, -5, 3]",[1],-1852931
"[1, -7, -5, -5, 4]",[1],-2828848
"[1, -7, -5, -5, 5]","[0, 1]",-4018675
"[1, -7, -5, -5, 6]",[1],-5420876
"[1, -7, -5, -5, 7]",[1],-7033915
"[1, -7, -5, -5, 8]",[1],-8856256
"[1, -7, -5, -4, -8]",[2],-5904592
"[1, -7, -5, -4, -6]",[2],-3108100
"[1, -7, -5, -4, -5]",[1],-2050495
"[1, -7, -5, -4, -4]",[1],-1217936
"[1, -7, -5, -4, -3]",[1],-608887
"[1, -7, -5, -4, -2]",[1],-221812
"[1, -7, -5, -4, -1]","[1, 2]",-55175
"[1, -7, -5, -4, 1]",[2],-377071
"[1, -7, -5, -4, 2]",[1],-862532
"[1, -7, -5, -4, 3]",[1],-1562287
"[1, -7, -5, -4, 4]",[2],-2474800
"[1, -7, -5, -4, 5]",[1],-3598535
"[1, -7, -5, -4, 6]",[1],-4931956
"[1, -7, -5, -4, 7]",[1],-6473527
"[1, -7, -5, -4, 8]",[1],-8221712
"[1, -7, -5, -3, -8]",[1],-6167596
"[1, -7, -5, -3, -7]",[2],-4623483
"[1, -7, -5, -3, -5]",[2],-2210011
"[1, -7, -5, -3, -4]",[1],-1337580
"[1, -7, -5, -3, -3]",[1],-685971
"[1, -7, -5, -3, -2]",[1],-253648
"[1, -7, -5, -3, -1]",[2],-39075
"[1, -7, -5, -3, 1]",[2],-257035
"[1, -7, -5, -3, 2]",[1],-686496
"[1, -7, -5, -3, 3]",[1],-1327563
"[1, -7, -5, -3, 4]",[1],-2178700
"[1, -7, -5, -3, 5]",[1],-3238371
"[1, -7, -5, -3, 6]",[1],-4505040
"[1, -7, -5, -3, 7]",[1],-5977171
"[1, -7, -5, -3, 8]",[1],-7653228
"[1, -7, -5, -2, -8]",[1],-6449932
"[1, -7, -5, -2, -7]",[1],-4876039
"[1, -7, -5, -2, -6]",[2],-3524888
"[1, -7, -5, -2, -4]",[2],-1484668
"[1, -7, -5, -2, -3]",[1],-792527
"[1, -7, -5, -2, -2]",[1],-316984
"[1, -7, -5, -2, -1]",[2],-56503
"[1, -7, -5, -2, 1]",[2],-174583
"[1, -7, -5, -2, 2]",[1],-550072
"[1, -7, -5, -2, 3]",[2],-1134479
"[1, -7, -5, -2, 4]",[1],-1926268
"[1, -7, -5, -2, 5]",[1],-2923903
"[1, -7, -5, -2, 6]",[1],-4125848
"[1, -7, -5, -2, 7]",[1],-5530567
"[1, -7, -5, -2, 8]",[1],-7136524
"[1, -7, -5, -1, -8]",[1],-6737968
"[1, -7, -5, -1, -7]",[1],-5136323
"[1, -7, -5, -1, -6]",[1],-3754732
"[1, -7, -5, -1, -5]",[2],-2591659
"[1, -7, -5, -1, -3]",[2],-914923
"[1, -7, -5, -1, -2]",[1],-398188
"[1, -7, -5, -1, -1]",[2],-93827
"[1, -7, -5, -1, 1]",[2],-116083
"[1, -7, -5, -1, 2]","[1, 0]",-439628
"[1, -7, -5, -1, 3]",[1],-969403
"[1, -7, -5, -1, 4]",[1],-1703872
"[1, -7, -5, -1, 5]",[1],-2641499
"[1, -7, -5, -1, 6]",[1],-3780748
"[1, -7, -5, -1, 7]",[1],-5120083
"[1, -7, -5, -1, 8]",[1],-6657968
"[1, -7, -5, 0, -8]",[1],-7018720
"[1, -7, -5, 0, -7]",[1],-5391351
"[1, -7, -5, 0, -6]",[1],-3981348
"[1, -7, -5, 0, -5]",[1],-2787175
"[1, -7, -5, 0, -4]",[2],-1807296
"[1, -7, -5, 0, -2]",[2],-484276
"[1, -7, -5, 0, -1]",[2],-138063
"[1, -7, -5, 0, 1]",[2],-68551
"[1, -7, -5, 0, 2]",[2],-342180
"[1, -7, -5, 0, 3]",[1],-819351
"[1, -7, -5, 0, 4]",[1],-1498528
"[1, -7, -5, 0, 5]",[1],-2378175
"[1, -7, -5, 0, 6]",[1],-3456756
"[1, -7, -5, 0, 7]",[1],-4732735
"[1, -7, -5, 0, 8]",[1],-6204576
"[1, -7, -5, 1, -8]",[1],-7279852
"[1, -7, -5, 1, -7]",[1],-5628787
"[1, -7, -5, 1, -6]",[1],-4192400
"[1, -7, -5, 1, -5]",[1],-2969155
"[1, -7, -5, 1, -4]",[1],-1957516
"[1, -7, -5, 1, -3]","[0, 2]",-1155947
"[1, -7, -5, 1, -1]","[0, 3]",-176875
"[1, -7, -5, 1, 1]",[2],-19651
"[1, -7, -5, 1, 2]",[1],-245392
"[1, -7, -5, 1, 3]",[1],-671987
"[1, -7, -5, 1, 4]",[1],-1297900
"[1, -7, -5, 1, 5]",[1],-2121595
"[1, -7, -5, 1, 6]",[1],-3141536
"[1, -7, -5, 1, 7]",[1],-4356187
"[1, -7, -5, 1, 8]",[1],-5764012
"[1, -7, -5, 2, -8]",[1],-7509676
"[1, -7, -5, 2, -7]",[1],-5836943
"[1, -7, -5, 2, -6]",[1],-4376200
"[1, -7, -5, 2, -5]",[1],-3125911
"[1, -7, -5, 2, -4]",[1],-2084540
"[1, -7, -5, 2, -3]",[1],-1250551
"[1, -7, -5, 2, -2]",[2],-622408
"[1, -7, -5, 2, 1]","[1, 3, 0, 1]",42305
"[1, -7, -5, 2, 2]",[1],-137576
"[1, -7, -5, 2, 3]",[1],-515623
"[1, -7, -5, 2, 4]",[1],-1090300
"[1, -7, -5, 2, 5]","[1, 0]",-1860071
"[1, -7, -5, 2, 6]","[1, 0]",-2823400
"[1, -7, -5, 2, 7]",[1],-3978751
"[1, -7, -5, 2, 8]",[2],-5324588
"[1, -7, -5, 3, -8]",[1],-7697152
"[1, -7, -5, 3, -7]",[1],-6004779
"[1, -7, -5, 3, -6]",[1],-4521708
"[1, -7, -5, 3, -5]",[1],-3246403
"[1, -7, -5, 3, -4]",[1],-2177328
"[1, -7, -5, 3, -3]",[1],-1312947
"[1, -7, -5, 3, -2]",[1],-651724
"[1, -7, -5, 3, -1]",[3],-192123
"[1, -7, -5, 3, 1]","[0, 3, 4]",128357
"[1, -7, -5, 3, 2]",[1],-7692
"[1, -7, -5, 3, 3]",[1],-339219
"[1, -7, -5, 3, 4]",[1],-864688
"[1, -7, -5, 3, 5]",[1],-1582563
"[1, -7, -5, 3, 6]",[1],-2491308
"[1, -7, -5, 3, 7]",[2],-3589387
"[1, -7, -5, 4, -8]",[1],-7831888
"[1, -7, -5, 4, -7]",[1],-6121903
"[1, -7, -5, 4, -6]",[1],-4618532
"[1, -7, -5, 4, -5]",[1],-3320239
"[1, -7, -5, 4, -4]",[1],-2225488
"[1, -7, -5, 4, -3]",[1],-1332743
"[1, -7, -5, 4, -2]",[1],-640468
"[1, -7, -5, 4, -1]",[2],-147127
"[1, -7, -5, 4, 2]",[2],154652
"[1, -7, -5, 4, 3]",[1],-132383
"[1, -7, -5, 4, 4]",[1],-610672
"[1, -7, -5, 4, 5]",[1],-1278679
"[1, -7, -5, 4, 6]",[2],-2134868
"[1, -7, -5, 4, 8]",[2],-4405648
"[1, -7, -5, 5, -8]",[1],-7904140
"[1, -7, -5, 5, -7]",[1],-6178571
"[1, -7, -5, 5, -6]","[1, 0]",-4656928
"[1, -7, -5, 5, -5]",[1],-3337675
"[1, -7, -5, 5, -4]",[1],-2219276
"[1, -7, -5, 5, -3]",[1],-1300195
"[1, -7, -5, 5, -2]",[1],-578896
"[1, -7, -5, 5, -1]","[2, 0]",-53843
"[1, -7, -5, 5, 1]",[3],413669
"[1, -7, -5, 5, 3]","[2, 2]",114629
"[1, -7, -5, 5, 4]",[1],-318508
"[1, -7, -5, 5, 5]",[2],-938675
"[1, -7, -5, 5, 7]",[2],-2733955
"[1, -7, -5, 5, 8]",[1],-3905996
"[1, -7, -5, 6, -8]",[1],-7904812
"[1, -7, -5, 6, -7]",[1],-6165687
"[1, -7, -5, 6, -6]",[1],-4627800
"[1, -7, -5, 6, -5]",[1],-3289615
"[1, -7, -5, 6, -4]",[1],-2149596
"[1, -7, -5, 6, -3]",[1],-1206207
"[1, -7, -5, 6, -2]",[1],-457912
"[1, -7, -5, 6, -1]","[3, 0]",96825
"[1, -7, -5, 6, 1]","[2, 1]",631769
"[1, -7, -5, 6, 2]",[2],615048
"[1, -7, -5, 6, 4]",[3],20900
"[1, -7, -5, 6, 6]",[2],-1310616
"[1, -7, -5, 6, 7]",[1],-2249047
"[1, -7, -5, 6, 8]",[1],-3367212
"[1, -7, -5, 7, -8]",[1],-7825456
"[1, -7, -5, 7, -7]",[2],-6074803
"[1, -7, -5, 7, -6]",[1],-4522700
"[1, -7, -5, 7, -5]",[1],-3167611
"[1, -7, -5, 7, -4]",[1],-2008000
"[1, -7, -5, 7, -3]",[1],-1042331
"[1, -7, -5, 7, -2]","[1, 0]",-269068
"[1, -7, -5, 7, -1]","[0, 2]",313325
"[1, -7, -5, 7, 1]",[2],911645
"[1, -7, -5, 7, 2]",[1],930644
"[1, -7, -5, 7, 3]",[3],764917
"[1, -7, -5, 7, 5]",[3],-114571
"[1, -7, -5, 7, 6]",[1],-825260
"[1, -7, -5, 7, 7]",[1],-1714531
"[1, -7, -5, 7, 8]",[1],-2780848
"[1, -7, -5, 8, -8]",[1],-7658272
"[1, -7, -5, 8, -7]","[1, 1]",-5898119
"[1, -7, -5, 8, -6]",[1],-4333828
"[1, -7, -5, 8, -5]",[1],-2963863
"[1, -7, -5, 8, -4]",[1],-1786688
"[1, -7, -5, 8, -3]",[1],-800767
"[1, -7, -5, 8, -2]",[2],-4564
"[1, -7, -5, 8, -1]",[2],603457
"[1, -7, -5, 8, 1]","[2, 2]",1261097
"[1, -7, -5, 8, 2]","[2, 0]",1313788
"[1, -7, -5, 8, 4]",[3],874592
"[1, -7, -5, 8, 6]",[2],-280468
"[1, -7, -5, 8, 7]",[1],-1122607
"[1, -7, -5, 8, 8]",[1],-2139104
"[1, -7, -4, -8, -8]",[1],-5443776
"[1, -7, -4, -8, -7]",[1],-4121035
"[1, -7, -4, -8, -6]",[1],-3020748
"[1, -7, -4, -8, -5]",[2],-2141379
"[1, -7, -4, -8, -4]",[2],-1481392
"[1, -7, -4, -8, -3]",[1],-1039251
"[1, -7, -4, -8, -2]",[1],-813420
"[1, -7, -4, -8, -1]","[0, 2]",-802363
"[1, -7, -4, -8, 1]","[1, 2]",-1418427
"[1, -7, -4, -8, 2]",[1],-2042476
"[1, -7, -4, -8, 3]",[1],-2875155
"[1, -7, -4, -8, 4]",[1],-3914928
"[1, -7, -4, -8, 5]",[1],-5160259
"[1, -7, -4, -8, 6]",[1],-6609612
"[1, -7, -4, -8, 7]",[1],-8261451
"[1, -7, -4, -8, 8]",[1],-10114240
"[1, -7, -4, -7, -8]",[1],-5384199
"[1, -7, -4, -7, -7]",[1],-4034912
"[1, -7, -4, -7, -6]",[1],-2905391
"[1, -7, -4, -7, -4]",[1],-1299503
"[1, -7, -4, -7, -3]",[1],-820064
"[1, -7, -4, -7, -2]",[1],-554247
"[1, -7, -4, -7, -1]",[2],-500516
"[1, -7, -4, -7, 1]",[2],-1023168
"[1, -7, -4, -7, 2]","[0, 1]",-1596479
"[1, -7, -4, -7, 3]",[1],-2375732
"[1, -7, -4, -7, 4]",[1],-3359391
"[1, -7, -4, -7, 5]",[1],-4545920
"[1, -7, -4, -7, 6]",[1],-5933783
"[1, -7, -4, -7, 7]",[1],-7521444
"[1, -7, -4, -7, 8]",[1],-9307367
"[1, -7, -4, -6, -8]",[1],-5403344
"[1, -7, -4, -6, -7]",[1],-4029251
"[1, -7, -4, -6, -6]","[1, 1]",-2872236
"[1, -7, -4, -6, -5]","[1, 0]",-1930763
"[1, -7, -4, -6, -4]",[1],-1203296
"[1, -7, -4, -6, -3]",[2],-688299
"[1, -7, -4, -6, -2]",[1],-384236
"[1, -7, -4, -6, -1]",[2],-289571
"[1, -7, -4, -6, 1]","[1, 2]",-722291
"[1, -7, -4, -6, 2]","[1, 1]",-1246604
"[1, -7, -4, -6, 3]",[1],-1974171
"[1, -7, -4, -6, 4]","[0, 1]",-2903456
"[1, -7, -4, -6, 5]",[1],-4032923
"[1, -7, -4, -6, 6]",[1],-5361036
"[1, -7, -4, -6, 7]",[1],-6886259
"[1, -7, -4, -6, 8]",[1],-8607056
"[1, -7, -4, -5, -8]",[2],-5485743
"[1, -7, -4, -5, -7]",[1],-4088584
"[1, -7, -4, -5, -6]",[1],-2905815
"[1, -7, -4, -5, -5]",[1],-1935900
"[1, -7, -4, -5, -4]",[1],-1177303
"[1, -7, -4, -5, -3]",[1],-628488
"[1, -7, -4, -5, -2]",[1],-287919
"[1, -7, -4, -5, -1]",[2],-154060
"[1, -7, -4, -5, 1]",[2],-500328
"[1, -7, -4, -5, 2]",[1],-977383
"[1, -7, -4, -5, 4]",[1],-2531655
"[1, -7, -4, -5, 5]",[1],-3605800
"[1, -7, -4, -5, 6]",[1],-4875903
"[1, -7, -4, -5, 7]",[2],-6340428
"[1, -7, -4, -5, 8]",[1],-7997839
"[1, -7, -4, -4, -7]",[2],-4198091
"[1, -7, -4, -4, -6]",[1],-2991308
"[1, -7, -4, -4, -5]",[1],-1994691
"[1, -7, -4, -4, -4]","[1, 0]",-1206704
"[1, -7, -4, -4, -3]",[1],-625811
"[1, -7, -4, -4, -2]",[2],-250476
"[1, -7, -4, -4, -1]",[2],-79163
"[1, -7, -4, -4, 1]",[2],-342459
"[1, -7, -4, -4, 2]",[1],-773996
"[1, -7, -4, -4, 3]",[1],-1403411
"[1, -7, -4, -4, 4]",[1],-2229168
"[1, -7, -4, -4, 5]",[1],-3249731
"[1, -7, -4, -4, 6]",[1],-4463564
"[1, -7, -4, -4, 7]",[1],-5869131
"[1, -7, -4, -4, 8]",[1],-7464896
"[1, -7, -4, -3, -8]",[2],-5781671
"[1, -7, -4, -3, -6]",[2],-3114543
"[1, -7, -4, -3, -5]",[1],-2092964
"[1, -7, -4, -3, -4]",[1],-1277327
"[1, -7, -4, -3, -3]",[1],-666096
"[1, -7, -4, -3, -2]",[2],-257735
"[1, -7, -4, -3, -1]",[2],-50708
"[1, -7, -4, -3, 1]",[2],-234512
"[1, -7, -4, -3, 2]",[1],-622271
"[1, -7, -4, -3, 3]",[1],-1205220
"[1, -7, -4, -3, 4]",[1],-1981823
"[1, -7, -4, -3, 5]",[1],-2950544
"[1, -7, -4, -3, 6]",[1],-4109847
"[1, -7, -4, -3, 7]",[1],-5458196
"[1, -7, -4, -3, 8]",[1],-6994055
"[1, -7, -4, -2, -8]",[1],-5967504
"[1, -7, -4, -2, -7]",[2],-4511587
"[1, -7, -4, -2, -5]",[2],-2217195
"[1, -7, -4, -2, -4]",[1],-1375648
"[1, -7, -4, -2, -3]",[1],-735819
"[1, -7, -4, -2, -2]",[1],-296172
"[1, -7, -4, -2, -1]",[3],-55171
"[1, -7, -4, -2, 1]",[2],-162963
"[1, -7, -4, -2, 2]",[1],-508684
"[1, -7, -4, -2, 3]",[1],-1046907
"[1, -7, -4, -2, 4]",[1],-1776096
"[1, -7, -4, -2, 5]",[2],-2694715
"[1, -7, -4, -2, 6]",[1],-3801228
"[1, -7, -4, -2, 7]",[1],-5094099
"[1, -7, -4, -2, 8]",[1],-6571792
"[1, -7, -4, -1, -8]",[1],-6161199
"[1, -7, -4, -1, -7]",[1],-4689176
"[1, -7, -4, -1, -6]",[2],-3420791
"[1, -7, -4, -1, -4]",[2],-1488791
"[1, -7, -4, -1, -3]",[1],-822104
"[1, -7, -4, -1, -2]",[1],-352911
"[1, -7, -4, -1, -1]",[2],-79676
"[1, -7, -4, -1, 1]",[2],-114936
"[1, -7, -4, -1, 2]",[1],-420359
"[1, -7, -4, -1, 3]",[1],-915596
"[1, -7, -4, -1, 4]",[1],-1599111
"[1, -7, -4, -1, 5]",[1],-2469368
"[1, -7, -4, -1, 6]",[1],-3524831
"[1, -7, -4, -1, 7]",[1],-4763964
"[1, -7, -4, -1, 8]",[1],-6185231
"[1, -7, -4, 0, -8]",[1],-6350528
"[1, -7, -4, 0, -7]",[1],-4864139
"[1, -7, -4, 0, -6]",[1],-3578700
"[1, -7, -4, 0, -5]",[2],-2492675
"[1, -7, -4, 0, -3]",[2],-912723
"[1, -7, -4, 0, -2]","[1, 0]",-415724
"[1, -7, -4, 0, -1]",[2],-111995
"[1, -7, -4, 0, 1]",[2],-78203
"[1, -7, -4, 0, 2]",[1],-345068
"[1, -7, -4, 0, 3]",[1],-799059
"[1, -7, -4, 0, 4]",[1],-1438640
"[1, -7, -4, 0, 5]",[1],-2262275
"[1, -7, -4, 0, 6]",[1],-3268428
"[1, -7, -4, 0, 7]",[1],-4455563
"[1, -7, -4, 0, 8]",[1],-5822144
"[1, -7, -4, 1, -8]",[1],-6523911
"[1, -7, -4, 1, -7]",[1],-5024896
"[1, -7, -4, 1, -6]",[1],-3724143
"[1, -7, -4, 1, -5]",[1],-2620116
"[1, -7, -4, 1, -4]",[2],-1711279
"[1, -7, -4, 1, -2]",[2],-473031
"[1, -7, -4, 1, -1]",[2],-140548
"[1, -7, -4, 1, 1]",[2],-41184
"[1, -7, -4, 1, 2]",[1],-271231
"[1, -7, -4, 1, 3]",[2],-685716
"[1, -7, -4, 1, 4]",[1],-1283103
"[1, -7, -4, 1, 5]",[1],-2061856
"[1, -7, -4, 1, 6]",[1],-3020439
"[1, -7, -4, 1, 7]",[1],-4157316
"[1, -7, -4, 1, 8]",[2],-5470951
"[1, -7, -4, 2, -8]",[1],-6670416
"[1, -7, -4, 2, -7]",[1],-5160515
"[1, -7, -4, 2, -6]",[1],-3846188
"[1, -7, -4, 2, -5]",[1],-2725899
"[1, -7, -4, 2, -4]",[1],-1798112
"[1, -7, -4, 2, -3]",[2],-1061291
"[1, -7, -4, 2, -1]",[4],-154403
"[1, -7, -4, 2, 1]","[0, 4]",7053
"[1, -7, -4, 2, 2]",[1],-187916
"[1, -7, -4, 2, 3]",[1],-564635
"[1, -7, -4, 2, 4]",[1],-1121568
"[1, -7, -4, 2, 5]",[1],-1857179
"[1, -7, -4, 2, 6]",[1],-2769932
"[1, -7, -4, 2, 7]",[2],-3858291
"[1, -7, -4, 3, -8]",[1],-6779759
"[1, -7, -4, 3, -7]",[1],-5260712
"[1, -7, -4, 3, -6]",[1],-3934551
"[1, -7, -4, 3, -5]",[1],-2799740
"[1, -7, -4, 3, -4]",[1],-1854743
"[1, -7, -4, 3, -3]",[1],-1098024
"[1, -7, -4, 3, -2]",[2],-528047
"[1, -7, -4, 3, 1]",[2],76792
"[1, -7, -4, 3, 2]",[1],-84839
"[1, -7, -4, 3, 3]",[1],-425532
"[1, -7, -4, 3, 4]",[1],-943751
"[1, -7, -4, 3, 5]",[1],-1637960
"[1, -7, -4, 3, 6]",[2],-2506623
"[1, -7, -4, 3, 8]",[2],-4761167
"[1, -7, -4, 4, -8]",[1],-6842304
"[1, -7, -4, 4, -7]",[1],-5315851
"[1, -7, -4, 4, -6]",[1],-3979596
"[1, -7, -4, 4, -5]",[1],-2832003
"[1, -7, -4, 4, -4]",[1],-1871536
