coefficients,signature,discriminant
"[1, -22, 10, -30, -32]",[1],-8511273136
"[1, 2, 11, -17, 28]",[1],24829425
"[1, -29, -19, 25, -28]",[1],-21826023212
"[1, 6, -3, -17, -17]",[2],-8355551
"[1, 9, -16, 9, 17]",[1],-142801216
"[1, -5, -14, 22, -15]",[1],-30671803
"[1, 0, 10, 27, 30]",[1],14419893
"[1, -32, 21, -2, 28]",[1],-20161040832
"[1, 28, 27, 3, -29]",[1],-10731749135
"[1, 2, -27, 21, -30]",[1],-227929383
"[1, 5, -9, 14, -21]",[1],-20568415
"[1, 26, -3, -17, -29]",[1],-10647837031
"[1, -32, 28, -19, 15]",[1],-3100769675
"[1, -25, -17, 8, 19]",[1],-3243036631
"[1, 7, 29, 32, -17]",[1],-35523207
"[1, 19, 12, -2, 15]",[1],-722976403
"[1, 26, 20, -2, -21]",[1],-3970329600
"[1, -16, 8, -26, -12]",[1],-625423536
"[1, -7, -9, -26, -21]",[1],-58204751
"[1, -27, 28, 1, -26]",[1],-6158638183
"[1, 12, 13, -23, 25]",[1],-253333447
"[1, -22, 16, -23, -30]",[1],-6793566539
"[1, 1, 32, -26, 19]",[1],263159253
"[1, -12, 2, 24, -29]",[1],-264837888
"[1, 14, 30, 2, 11]",[1],-116782016
"[1, 7, 9, -27, -20]",[1],-9445676
"[1, 31, 19, -13, 26]",[1],-18547131616
"[1, -11, -23, 13, 25]",[2],93752957
"[1, -23, 2, 22, -23]",[1],-3113862603
"[1, -24, 12, -16, -13]",[1],-2059767040
"[1, -16, -19, -1, -16]",[1],-761722703
"[1, -18, 1, 27, 4]",[1],379140489
"[1, 0, 3, -32, 17]",[1],-19955056
"[1, 19, 16, -5, -23]",[1],-1133291872
"[1, 10, -10, -27, 15]",[1],117909093
"[1, 28, 31, -24, 31]",[1],-21171772624
"[1, 12, 4, 12, -13]",[1],-112945408
"[1, 7, -13, 31, 1]",[2],-105038163
"[1, 19, -3, -17, -2]",[1],112454676
"[1, -16, -16, -17, 32]",[1],-3264002779
"[1, 23, -15, -18, -7]",[2],-573319183
"[1, 12, 18, 8, 29]",[1],-189025024
"[1, -30, 25, 8, -29]",[1],-11698186096
"[1, -6, 22, 18, 24]",[1],145048272
"[1, 9, 16, 0, 9]",[1],-4206699
"[1, 19, 12, -13, -29]",[1],-1817420116
"[1, -27, 2, -28, 23]",[1],-8898213771
"[1, 13, -15, -4, 2]",[1],9685548
"[1, 18, 0, 22, -27]",[1],-2356026048
"[1, 25, -24, -24, 1]","[2, 1]",1456252357
"[1, 25, -17, -17, 2]",[1],558014644
"[1, -17, -17, 18, -29]",[1],-3457989775
"[1, 26, 7, 28, 29]",[1],-9762778768
"[1, -24, -12, -10, 31]",[1],-10564964528
"[1, -12, 30, -25, 16]",[1],-10323851
"[1, 32, -12, 14, 30]",[1],-30460961200
"[1, -12, -8, -6, -31]",[1],-678948400
"[1, 12, -21, -1, 5]",[1],21500609
"[1, 25, -9, -19, 16]",[1],-1592900428
"[1, 2, 22, -14, 16]",[1],62347472
"[1, -5, 19, -3, -25]",[1],-30551091
"[1, 7, -28, 27, -15]",[2],-26352336
"[1, -6, 23, -9, -17]",[1],-26300439
"[1, 21, 15, 8, 18]",[1],-1209174372
"[1, 18, -3, -11, -12]",[1],-431388855
"[1, 13, 16, 8, 18]",[1],-116964332
"[1, -14, -22, -3, -16]",[1],-557407475
"[1, -22, 22, 26, 3]",[1],357498944
"[1, 11, 32, -3, 4]",[1],5946097
"[1, 30, 2, 2, -13]",[1],-3680048064
"[1, 20, 18, -26, 12]",[1],-693117104
"[1, 10, -27, 11, 15]",[1],-105873575
"[1, 19, 10, 24, 9]",[1],-354786075
"[1, -5, -2, -21, -8]",[1],-11923519
"[1, 3, 24, -17, 15]",[1],89596476
"[1, 14, 21, 29, 4]","[0, 1]",-72786303
"[1, -7, -4, -25, -26]",[1],-95128095
"[1, 3, -19, -20, 22]",[1],58924252
"[1, 30, -9, 1, 12]",[1],-3341307375
"[1, -16, -30, -1, 14]",[1],-64406075
"[1, -4, 13, 22, -26]",[1],-61578400
"[1, 23, -16, 18, -18]",[1],-2011911948
"[1, 27, 19, -17, -23]",[1],-3358968619
"[1, -25, 8, 19, 22]",[1],-5233476159
"[1, -16, -31, -7, 30]",[1],-2123668703
"[1, 11, 3, 26, 31]",[1],-425696391
"[1, 11, -1, 21, 4]","[0, 1]",-67253168
"[1, 31, 2, -8, 18]",[1],-8071827884
"[1, -9, -29, -14, 28]",[1],-365277052
"[1, -16, -5, 8, 17]",[1],-493375088
"[1, 0, -10, 1, 14]","[1, 2]",417477
"[1, -10, 16, -31, -11]",[1],-105639715
"[1, 26, -24, 28, -27]",[1],-6663969968
"[1, -19, -18, 32, -16]",[1],-1379648768
"[1, -28, -8, -30, -29]",[1],-14340628528
"[1, -28, 26, 0, -27]",[1],-8735779584
"[1, -25, -14, 23, 13]",[1],271799228
"[1, 17, -1, 13, 29]",[2],-2048651563
"[1, 29, -2, 6, -24]",[1],-11051707680
"[1, 22, 23, 15, 14]",[2],-553784471
"[1, 18, -20, 5, 1]",[2],-4108771
"[1, 3, -7, 2, -10]",[1],-2283288
"[1, 30, 13, 14, 25]",[1],-11059960000
"[1, 26, -11, -25, -17]",[1],-4213291399
"[1, 30, -29, 19, -3]",[1],-144433375
"[1, -20, -6, 27, 16]",[1],-132911483
"[1, 8, -6, 16, 1]",[2],-14577664
"[1, 3, -14, -4, -25]",[2],-53087051
"[1, -15, 18, 14, -25]",[1],-132341035
"[1, -2, -22, 32, -19]",[1],-41486128
"[1, 28, -3, -11, 2]",[1],77304361
"[1, 11, -2, 31, -2]",[1],-191700631
"[1, 22, -18, 26, 24]",[1],-7500282800
"[1, 7, 11, 15, 32]",[1],-7692428
"[1, -5, 24, 9, -8]",[1],-50798183
"[1, -4, 12, -8, 2]",[1],27648
"[1, -24, -23, -7, 12]",[1],-1763650255
"[1, -27, 4, -19, 29]",[1],-11601927872
"[1, 32, 22, 30, -3]",[1],-3967483824
"[1, 11, 5, -27, -29]",[1],-69204011
"[1, -11, 5, -8, -16]",[1],-98960000
"[1, -18, 25, -5, 20]",[1],-809197175
"[1, -11, 15, -17, -21]",[1],-148848187
"[1, 28, -4, 28, 27]",[1],-15840268544
"[1, -28, -26, 27, -3]",[1],1110629637
"[1, -25, 21, -7, -24]",[1],-5410578028
"[1, -21, 29, -17, -3]",[1],-164380859
"[1, 18, 9, -22, 7]",[1],-28298048
"[1, 23, 29, 9, -18]",[1],-1834751664
"[1, 8, 6, 24, 26]",[2],-58994176
"[1, -10, -17, -12, 28]",[1],-551162368
"[1, 29, 3, 20, 14]",[1],-4126503956
"[1, 19, 2, -9, 23]",[1],-1820337536
"[1, 3, -13, -5, -16]",[1],-21936876
"[1, -28, -19, 18, 25]",[1],-6739751024
"[1, -9, 1, 0, 27]",[1],-115699887
"[1, -4, -26, -28, 19]",[1],-88999936
"[1, -27, -16, -26, -14]",[1],-2424711596
"[1, 29, -9, -3, 19]",[1],-6996469307
"[1, 1, -7, -31, 31]",[1],-38458755
"[1, 18, 26, -6, -17]",[1],-39347136
"[1, -5, -12, -20, 5]",[1],-24858995
"[1, 19, -14, -21, -14]",[1],-1127704375
"[1, -8, 24, 20, -26]",[1],-136401664
"[1, 26, 1, -8, 25]",[1],-7655245552
"[1, -30, -14, 1, -28]",[1],-19086320675
"[1, -16, -28, 3, -11]",[1],-803251403
"[1, 28, -5, -11, 26]",[1],-10861265663
"[1, 7, -23, 10, 2]",[1],5926216
"[1, -12, 1, -1, 13]",[1],-90593911
"[1, -1, 31, -29, -5]",[1],-189094339
"[1, 12, 1, 9, -1]",[2],-5819863
"[1, 15, 30, -16, 10]",[1],-226199372
"[1, 30, 14, 31, -31]",[1],-28033535259
"[1, 13, -20, 22, 7]",[1],-311555491
"[1, 4, 14, -1, 5]",[1],2486741
"[1, -3, 25, 31, -12]",[1],-282055468
"[1, 32, -2, 28, 18]",[1],-12928723712
"[1, 22, -22, -9, 12]",[1],-241098627
"[1, 0, -3, -5, 3]",[1],-46143
"[1, -17, -11, 28, -4]",[1],354010000
"[1, 11, -31, 6, -31]",[1],-1634838383
"[1, 27, -27, 26, -16]",[1],-2003179468
"[1, 24, 17, 25, 14]",[1],-1038798351
"[1, 1, 25, 14, 2]",[1],141128
"[1, 13, -29, 20, 26]",[1],-1515685348
"[1, -20, -7, -25, 16]",[1],-2230331175
"[1, -6, -7, 22, -26]",[1],-43250576
"[1, 7, 11, -30, 22]",[1],24085672
"[1, 13, -19, -25, 24]",[1],335026260
"[1, -28, 31, 21, -6]",[1],2215773729
"[1, 6, -16, 11, -29]",[1],-124018307
"[1, -9, -25, -20, -7]",[1],-2287551
"[1, 8, 2, -17, -7]",[1],5202821
"[1, -24, -13, 11, 22]",[1],-3778641383
"[1, 24, 16, -32, 18]",[1],-2924738560
"[1, 27, -29, 21, 10]",[1],-4064719788
"[1, -5, 21, -14, -7]",[1],-9543191
"[1, 25, 22, 8, 3]",[1],-31865267
"[1, 16, 22, -32, -22]",[1],761588224
"[1, -8, 11, -22, -10]",[1],-26209024
"[1, -8, 30, -2, 16]",[1],100489680
"[1, 4, -21, -30, 19]",[1],146549200
"[1, -24, 10, -29, -15]","[1, 0]",-4021306411
"[1, -1, -20, -32, 31]",[1],-100698523
"[1, -4, 17, 28, 12]",[1],12113280
"[1, 18, 17, 25, -19]",[2],-1586320863
"[1, 25, -7, -17, 31]",[1],-9257105931
"[1, -27, 16, 11, -4]",[1],181985281
"[1, -19, -19, -7, -10]",[1],-376919276
"[1, -20, -13, -22, -4]",[1],-261823648
"[1, 18, -30, 18, -28]",[1],-2575696432
"[1, -8, 6, 11, 6]",[1],-2125931
"[1, 23, 29, -7, -15]",[2],-83570699
"[1, 15, -8, 21, 4]",[1],-219707631
"[1, 5, -27, -15, -20]",[1],-345866720
"[1, -12, 24, -6, -6]","[0, 2]",3538512
"[1, -16, -20, 14, -11]",[1],-633262000
"[1, -12, 3, 24, -18]",[1],-25559712
"[1, -13, -18, -15, 1]",[2],-39881948
"[1, -31, -2, 8, 28]",[1],-19429332400
"[1, -24, -6, 14, -8]",[1],-611745584
"[1, -15, 28, -26, -8]",[1],-190864144
"[1, 5, -10, -1, -10]",[1],-9928727
"[1, -10, -23, 4, -12]",[1],-245086208
"[1, 0, 4, -7, 18]",[1],1333829
"[1, 18, -28, -16, 14]",[1],824596800
"[1, -32, 20, -28, -28]",[1],-29937892096
"[1, 26, 12, 28, -18]",[1],-6689082560
"[1, -4, -23, 10, 32]",[1],112868672
"[1, 15, 31, -12, 18]",[1],-488583972
"[1, 1, 19, -16, -26]","[1, 0]",-125456116
"[1, 12, -20, -7, 7]",[2],56982149
"[1, 22, -19, 22, 18]",[1],-4430285072
"[1, -6, 32, -13, 7]",[1],44547325
"[1, 9, -27, -28, 2]",[2],321444716
"[1, 29, 1, 7, 8]",[1],-1227603148
"[1, -11, 12, -9, 32]",[1],-189358735
"[1, 13, 16, 5, 7]",[1],-19800628
"[1, -1, 7, -26, 10]",[1],-5703208
"[1, 26, -19, -11, -21]",[1],-8095531551
"[1, 2, -7, 10, -4]",[1],-55696
"[1, 3, 32, -11, 9]",[1],144097000
"[1, 9, 2, 4, -28]",[1],-134665008
"[1, 0, 0, -6, -31]",[1],-7661488
"[1, 2, 0, 12, 15]",[1],-937008
"[1, -28, -8, -9, -17]",[1],-4652448475
"[1, -11, 0, 9, -17]",[1],-105304388
"[1, 18, -14, 18, -8]",[1],-140954544
"[1, -11, -10, -16, -14]",[1],-76905900
"[1, -3, 9, 5, -26]",[1],-8086604
"[1, -20, 19, -30, -10]",[1],-1496530560
"[1, 22, 10, -9, 15]",[1],-1491574779
"[1, 17, 16, 27, -13]",[1],-884291244
"[1, -3, -25, 0, -29]",[1],-300173751
"[1, 17, -10, -4, 10]",[1],-211402284
"[1, -15, 23, -1, -29]",[1],-422832563
"[1, 20, 2, 6, 1]",[2],-9362096
"[1, -25, -11, 3, -25]",[1],-7550704371
"[1, -27, 0, 26, 15]",[1],-1870210755
"[1, -31, -2, -7, 1]",[2],-74227108
"[1, 11, 7, 6, 24]",[1],-150415884
"[1, -20, -32, 1, -15]",[1],-2547308155
"[1, -11, -10, -17, -9]",[1],-33794168
"[1, -9, 23, 17, -25]",[1],-46331163
"[1, -32, 21, -2, -23]",[1],-13094151984
"[1, 25, -17, -6, 2]",[1],65091576
"[1, -2, 23, 11, -3]",[1],-24276255
"[1, -8, 29, -8, -3]",[1],-10939568
"[1, -10, 6, 24, -18]",[1],18100800
"[1, 25, 14, 8, -7]",[1],-634056811
"[1, 13, -1, 4, -24]",[1],-463818896
"[1, 26, 7, 23, 14]",[1],-2468825423
"[1, -20, -10, -3, -15]",[2],-1062384987
"[1, 26, 3, -12, -10]",[1],-962071168
"[1, -3, -25, 16, 2]",[1],38166012
"[1, -3, -13, 17, -5]","[0, 1, 3]",17989
"[1, -1, 13, -6, 31]",[1],713609
"[1, -9, -3, -3, -27]",[1],-160728219
"[1, 6, -21, -30, -22]",[1],-199864624
"[1, 32, 1, 7, 13]",[1],-4761668767
"[1, 21, 29, -23, 28]",[1],-5293099616
"[1, 23, -10, -15, -16]",[1],-2516556863
"[1, -19, 15, -9, -26]",[1],-2156276300
"[1, -1, 20, 24, 22]",[1],58216564
"[1, -14, 32, 16, -6]",[1],109769536
"[1, 13, -13, 16, -15]",[1],-152555543
"[1, -4, 27, -12, 6]",[1],23233824
"[1, 20, 10, -10, -9]",[1],-140623024
"[1, -3, 12, -26, -24]",[1],-37429776
"[1, 23, 8, -2, -13]",[1],-1118060395
"[1, -27, -2, -15, -2]","[0, 1]",-304687575
"[1, 28, 30, -7, 15]",[1],-5043387083
"[1, -7, 25, -7, 32]",[1],93426928
"[1, 3, 20, 5, -16]",[1],-40002783
"[1, 27, 10, 7, -29]",[1],-11845411648
"[1, 19, 0, 3, -6]",[1],-127747287
"[1, -18, -16, 4, 9]",[1],-157650992
"[1, 26, 25, 9, -6]","[0, 1]",-515538423
"[1, -28, 6, 18, -22]",[1],-6213377200
"[1, 30, 17, -32, 22]",[1],-11743024064
"[1, 24, -4, 28, 29]",[1],-10098037248
"[1, 19, -23, -21, 16]",[1],762204272
"[1, -12, -24, -6, 12]",[1],-98295984
"[1, 23, 28, 21, 23]",[1],-1740498636
"[1, 16, 26, 22, 19]",[1],-141114288
"[1, 4, -20, 14, 15]",[1],-17550896
"[1, -18, -25, -13, -29]",[2],-2913603983
"[1, -30, 3, 13, 23]",[1],-11538141583
"[1, 8, 26, 13, -8]",[1],-7269579
"[1, 8, -21, 18, 5]",[1],-41869264
"[1, -3, -4, 4, -26]",[1],-9794828
"[1, -20, -4, -16, 11]",[1],-808066048
"[1, 27, -10, -32, 23]",[1],-2571823323
"[1, -14, 5, 15, 15]",[1],-212119575
"[1, 29, -24, -22, 25]",[1],-4568139747
"[1, 3, -6, -13, 24]",[1],404217
"[1, -6, 19, -23, -27]",[1],-16377391
"[1, -19, 29, -14, -7]",[1],-176185135
"[1, -30, -23, -8, -10]",[1],-2006298560
"[1, 25, 9, -30, 22]",[1],-4696105352
"[1, 15, -2, 13, 1]",[2],-34840156
"[1, -22, -28, -32, -16]",[1],-758444032
"[1, 5, -12, 32, -29]",[1],-47779011
"[1, 11, 31, 5, -8]",[1],1114688
"[1, -9, -22, 6, 30]",[1],-98899116
"[1, -23, 16, 19, -32]",[1],-4019224951
"[1, 25, 19, 13, 2]",[1],-31887200
"[1, -21, 32, -1, -25]",[1],-1164692388
"[1, -14, -19, 30, -5]",[1],232498240
"[1, 18, 0, 13, 12]",[1],-470139147
"[1, 15, -12, 26, 19]",[1],-1394884571
"[1, 0, -26, -20, 31]",[1],128509184
"[1, 31, -4, 19, 5]",[1],-1688328944
"[1, 14, 30, -24, 4]",[1],2751232
"[1, 0, 23, 5, -30]",[2],-205894055
"[1, -1, -11, 14, -27]",[1],-16748455
"[1, 28, 3, 23, -11]",[1],-3305416927
"[1, 9, -1, -5, 3]",[2],-1084379
"[1, -19, -6, 23, -14]",[1],-615760839
"[1, -6, -22, 3, -29]",[1],-360087003
"[1, 32, 31, -17, 29]",[1],-30096805783
"[1, -8, 21, 2, -17]",[2],-8546512
"[1, 0, 32, 21, -7]",[1],-201229483
"[1, 10, 19, -7, -18]",[2],6286825
"[1, 26, -12, 12, -24]",[1],-6865613568
"[1, 18, 14, -7, 5]",[1],-101814939
"[1, -15, -11, -23, -21]",[1],-593690035
"[1, -9, -17, -26, 23]",[1],-557811599
"[1, -17, -24, 25, -19]",[1],-2346791288
"[1, 19, -15, 22, -6]",[1],-197905000
"[1, 9, -8, 28, 22]",[1],-375158092
"[1, 11, -24, 30, -1]",[2],-158159299
"[1, -29, 7, -29, 26]",[1],-12606852128
"[1, 11, 1, 20, -22]",[1],-256430996
"[1, -11, -10, -2, -5]",[2],-14591619
"[1, 18, -4, 9, 10]",[1],-363879963
"[1, -24, 16, 31, -25]",[2],-220066331
"[1, 10, 26, -18, 4]",[1],3620176
"[1, 2, 18, 17, 19]",[1],10752453
"[1, -21, -29, -25, 11]",[1],-2518088123
"[1, -5, 29, -31, -14]",[1],-106874928
"[1, 19, 24, -11, -12]",[1],160881665
"[1, -10, -24, -21, 16]",[1],-373448363
"[1, 26, 0, -22, -23]",[1],-5684582592
"[1, 16, 30, -27, -25]",[1],820279445
"[1, 9, 10, 28, 10]",[1],-31323244
"[1, 0, -24, -23, 15]",[1],58173957
"[1, 7, -11, 6, 1]","[1, 2]",-777871
"[1, 30, -5, -28, -24]",[1],-12020496256
"[1, -12, -8, 22, -13]",[1],-105647408
"[1, -9, -27, -18, 30]",[1],-619497288
"[1, 24, -22, 31, -27]",[1],-4893407099
"[1, -18, 28, -18, 2]",[1],-9588400
"[1, -18, -11, 16, 9]",[2],52914512
"[1, -26, -6, -15, 27]",[1],-10528459083
"[1, -12, 27, -32, -3]",[1],-52561008
"[1, -6, -20, 24, 14]",[1],146120000
"[1, 15, 24, -3, -22]",[1],-111459631
"[1, -3, -31, -30, 3]",[1],56645049
"[1, 31, 13, -11, -26]",[1],-13353894592
"[1, -29, 6, 17, 16]",[1],-4932825151
"[1, 10, 0, -22, -25]",[1],-102822912
"[1, 28, 7, 13, -13]",[1],-3291519023
"[1, 12, -3, -11, 21]",[1],-230849271
"[1, 9, 5, 0, -27]",[1],-93173031
"[1, -20, -26, -24, -27]",[1],-2494962432
"[1, 11, 22, -24, -1]",[3],16026741
"[1, -2, -4, -5, -14]",[1],-1689483
"[1, 18, 26, 8, 12]",[1],-263339264
"[1, -10, 14, -1, 6]",[1],-5690243
"[1, -31, 29, -20, 29]",[1],-12922888015
"[1, -31, -1, -1, -18]",[1],-8117645996
"[1, -9, -16, -6, -12]",[1],-57840672
"[1, 0, -3, 26, -27]",[1],-10294128
"[1, 14, -7, 9, 7]",[1],-94812023
"[1, 20, -7, 22, -3]",[1],-332186736
"[1, -21, 5, 14, 19]",[1],-1884223175
"[1, -5, -10, 5, 16]",[1],-5690799
"[1, -16, 4, 18, 11]",[1],-160672176
"[1, -2, -6, 15, -3]",[1],-105867
"[1, 26, -7, -13, 6]",[1],-118484543
"[1, 3, -15, -10, 28]",[1],9845284
"[1, 6, -6, -17, -12]",[1],-7166691
"[1, -21, -22, -18, -24]",[1],-2654709216
"[1, -6, -28, -11, 17]",[1],46459197
"[1, 6, 17, -21, 2]",[1],-11891095
"[1, -21, 23, 14, -4]",[1],284455044
"[1, 29, -28, 23, -3]",[1],-444540872
"[1, -29, 12, -31, -10]",[1],-5861394927
"[1, 8, 23, -14, -15]",[1],-51493200
"[1, -18, 28, 21, -30]",[1],464342037
"[1, -30, 10, -31, 23]",[1],-10853194235
"[1, -25, -8, 24, 11]",[1],190558749
"[1, 19, -23, 24, -15]",[1],-427092543
"[1, -13, 18, -10, 32]",[1],-349837088
"[1, -18, -2, -29, -14]",[1],-1083289363
"[1, -7, -17, -4, 25]","[1, 0]",-107952175
"[1, 17, -6, 3, 5]",[2],-70886236
"[1, 17, 16, 26, 14]",[1],-224496716
"[1, -9, 25, 15, 25]",[1],126802125
"[1, 1, 27, -13, 20]",[1],148897872
"[1, 0, -22, -27, -31]",[1],-95059051
"[1, 17, 10, 9, -31]",[1],-2002775700
"[1, 27, -20, -4, 1]",[2],51924437
"[1, -27, 9, 27, -14]",[1],86530000
"[1, -14, -7, -14, -11]",[1],-125884224
"[1, -14, -14, 18, 13]","[1, 0]",95873792
"[1, 20, -20, -22, -4]",[1],55990864
"[1, 17, 2, -13, 30]",[1],-1943219711
"[1, 4, 14, -32, -26]",[1],-149991936
"[1, -7, -19, -17, 15]",[1],-110296755
"[1, 23, -17, 10, -16]",[2],-1824267916
"[1, 11, -31, 27, -5]",[1],-8862443
"[1, 26, -27, 16, -6]",[1],-132828224
"[1, -27, 15, 18, -26]",[2],-5620542728
"[1, 28, -15, 13, -20]",[1],-6067994823
"[1, -1, 4, -20, 9]",[2],-2248715
"[1, 31, -6, -9, 7]",[1],-957489296
"[1, 32, 25, -29, 24]",[1],-21398590607
"[1, -4, -3, 2, -9]",[1],-1393168
"[1, -24, 29, 8, -5]",[2],329134384
"[1, 26, 7, 31, -4]",[1],-2427053023
"[1, 11, 5, 21, -16]",[1],-168399500
"[1, -5, 12, 9, -4]",[1],-2868871
"[1, -22, -2, 13, -12]",[1],-883205411
"[1, -1, -1, 31, -9]",[1],-22733763
"[1, 1, -6, -27, 14]",[1],-18294943
"[1, -2, -5, -16, 26]",[1],-13143808
"[1, 2, 11, -23, 13]",[1],4702113
"[1, -21, 4, -28, 11]",[1],-1231419539
"[1, 30, 1, 15, 6]",[2],-1113149991
"[1, 18, -23, -30, 17]",[1],1773279296
"[1, 27, 12, 25, -28]",[1],-14052163639
"[1, -29, 27, -17, 28]",[1],-9596078316
"[1, 30, 1, 18, -23]",[1],-12348911808
"[1, -7, 31, -7, -23]",[1],-148900459
"[1, -9, -25, -23, 2]",[1],-52308108
"[1, 3, 29, -18, -2]",[1],-71049672
"[1, 10, 8, 30, -10]",[1],-140803760
"[1, 16, 11, 16, 26]",[1],-766652000
"[1, 1, -29, -6, 26]",[1],236715960
"[1, 5, 1, 9, 2]",[1],-528300
"[1, 17, 22, 30, -27]",[1],-2227665267
"[1, 17, -20, 7, -21]",[1],-1301492108
"[1, 5, 16, -19, -24]",[1],-66295903
"[1, 26, 21, 22, 23]",[1],-3672648000
"[1, 22, 13, 27, 30]",[1],-4049480727
"[1, 30, 32, -3, -20]",[1],-4317564555
"[1, -22, -31, -22, -25]",[1],-3274174784
"[1, -17, -27, 8, -32]",[1],-5358047296
"[1, -30, -4, -19, 4]",[1],-1272150875
"[1, 3, -11, 8, 30]",[1],-28965124
"[1, -26, -12, -21, 5]",[1],-1420886371
"[1, 28, 27, 9, -11]",[1],-1979444975
"[1, -32, -31, 29, 16]",[1],7809732369
"[1, 24, -18, 24, 31]",[1],-14376363008
"[1, -3, -20, -16, -4]",[1],-576176
"[1, 5, -6, -6, 24]",[1],-13548384
"[1, -5, 14, 18, -13]",[1],-28709075
"[1, -13, 32, -32, -2]",[1],-38179116
"[1, 28, 19, -19, 12]",[1],-3216040895
"[1, 10, -4, 32, 25]",[1],-518709168
"[1, -2, 16, -25, 12]",[1],1259077
"[1, 31, 12, -32, -32]",[1],-13315746816
"[1, -26, 25, -9, 6]",[1],-234077463
"[1, 16, 29, -11, 25]",[1],-1080786975
"[1, 30, 10, -18, -25]",[1],-9985481152
"[1, 32, -12, -22, -23]",[1],-18167314608
"[1, 17, 2, 5, 13]",[1],-361135092
"[1, -29, 4, -19, -16]",[1],-5940283903
"[1, 21, 28, -9, -8]",[1],284952897
"[1, 30, 1, -30, -20]",[1],-5363943120
"[1, -10, 2, -27, 29]",[1],-307359371
"[1, -1, 4, -11, 5]",[1],-94504
"[1, 21, 31, 18, -7]",[1],-409736623
"[1, -26, 1, -1, -20]",[1],-4906722151
"[1, -8, -10, -12, -23]",[1],-92408576
"[1, 20, -5, 28, -32]",[1],-4838184640
"[1, 19, 11, 2, -7]","[0, 1]",-150243943
"[1, 30, -31, 15, 10]",[1],-4218209415
"[1, -1, -19, 31, 10]",[1],11873556
"[1, -4, 2, 12, 28]",[1],10698496
"[1, 32, 7, -27, -17]",[1],-3392697511
"[1, -9, -12, 6, 2]",[1],5142452
"[1, 19, -24, 14, -13]",[1],-489968379
"[1, -21, 31, -27, -32]",[1],-5801264640
"[1, 24, -28, -3, 31]",[1],-8250674571
"[1, -24, -2, 2, 9]",[1],-728551600
"[1, -22, -19, -29, -21]",[1],-2139758343
"[1, -8, -17, 11, 31]",[1],-72032023
"[1, 23, 12, -14, -9]",[1],-71964851
"[1, 18, -25, -1, -21]",[1],-2430557927
"[1, 29, -20, 12, -25]",[1],-11456908635
"[1, 32, 20, -17, 11]",[1],-4724958235
"[1, -1, 6, 11, -13]",[1],-3481088
"[1, 32, -18, -26, 28]",[1],-12581728816
"[1, -25, -27, -25, 26]",[1],-14262327500
"[1, -30, -29, 7, -29]",[1],-27663731623
"[1, 29, 4, -13, 24]",[1],-11024847343
"[1, -26, -28, -28, -14]",[1],-1131754176
"[1, -4, 22, -27, -9]",[1],-33230331
"[1, -10, -23, 3, 10]",[1],53278985
"[1, 7, 11, -7, -14]","[1, 1]",75348
"[1, 14, -18, 11, 24]",[1],-1129394947
"[1, 15, -32, -26, 4]",[1],1080742304
"[1, -17, -25, -26, -20]",[2],-536518524
"[1, 31, 8, -1, 17]",[1],-6988158688
"[1, -27, -17, -32, 7]",[1],-4871707615
"[1, -3, -17, 3, -32]",[1],-124227072
"[1, -10, 9, -27, 25]",[1],-106416311
"[1, 28, -13, -2, 26]",[1],-11735238080
"[1, -28, 26, 13, 1]",[2],65522853
"[1, 18, 19, -4, -2]",[1],19981952
"[1, 29, 8, 31, -15]",[1],-8360410536
"[1, -15, 19, -25, 13]",[1],-61631227
"[1, 32, -32, 31, 25]",[1],-37328661403
"[1, 15, -20, -2, 21]",[1],-629794651
"[1, -23, 22, 19, 11]",[1],-1391086616
"[1, 17, -30, 26, 16]",[1],-2188898208
"[1, 7, 15, 13, 29]",[1],2633125
"[1, -28, 31, 1, 23]",[1],-9027292591
"[1, -24, -26, -7, -27]",[1],-8007648091
"[1, 22, 2, 23, -16]",[1],-2240761219
"[1, -16, -16, 19, 17]",[2],49287989
"[1, -9, -3, 17, -22]",[1],-88570624
"[1, -22, 7, -25, 6]",[1],-655427503
"[1, -18, 31, -1, 7]",[2],-227661871
"[1, 9, -17, -20, 17]",[1],126738241
"[1, 7, 25, 2, -19]",[1],-44821183
"[1, 3, -14, -17, -5]",[1],-403840
"[1, -22, 24, 17, 6]",[1],-436160875
"[1, 21, -18, -18, 31]",[1],-3504013403
"[1, 15, 17, 26, -5]",[1],-238956959
"[1, 16, 17, -9, 9]",[1],-184683519
"[1, 3, 17, 15, -25]",[1],-42127675
"[1, -2, 14, 26, 6]",[1],-11655984
"[1, 5, 10, -29, -20]",[1],-51543487
"[1, 15, -25, 4, -13]",[1],-527031999
"[1, -14, -29, 26, -4]",[2],101882000
"[1, -5, 31, 6, -11]",[1],-159265495
"[1, -5, -26, 12, -14]",[1],-194526028
"[1, -6, 23, 16, 20]",[1],123041664
"[1, 12, 22, 21, -13]",[1],-92198779
"[1, 19, 16, 25, 16]",[1],-466721863
"[1, 14, -31, -8, -32]",[1],-3917408256
"[1, 32, -19, 10, -23]",[2],-14505146928
"[1, 8, 13, -3, 16]",[2],-2961583
"[1, 0, -18, -6, 9]","[2, 0]",11908944
"[1, -14, -28, 32, 22]",[1],1990548288
"[1, 25, 25, 13, 2]","[0, 1]",-7032524
"[1, 20, -24, -16, 17]",[1],219020800
"[1, -26, 30, -21, -32]",[1],-13385586083
