coefficients,signature,discriminant
"[1, -8, 49, -20, 21]",[1],817453712
"[1, -3, -38, -28, -28]",[1],-667205168
"[1, 21, -16, -64, -11]",[1],8593011757
"[1, 45, -28, -28, 20]",[1],-6898851120
"[1, -28, -61, 61, -59]",[1],-210394210671
"[1, -43, -32, -6, 20]",[1],-41149471200
"[1, -13, -19, -30, 6]",[1],-531044088
"[1, 42, 23, -25, -59]",[1],-219117862151
"[1, -43, 50, -12, -10]",[1],-7135393196
"[1, 35, 6, 18, 40]",[1],-61149234848
"[1, -30, 30, 57, 43]",[1],-48052425515
"[1, 55, -33, 50, 53]",[1],-1068642407583
"[1, 12, -36, -45, -51]",[1],-9151756299
"[1, 55, -60, 20, 35]",[1],-375096625875
"[1, -9, -55, 43, 29]",[1],10560451725
"[1, -23, -2, -29, -34]",[1],-9756114983
"[1, 34, -20, 1, 19]",[1],-13784105923
"[1, 54, -64, 32, 1]",[2],-12731098544
"[1, -57, 34, 11, -56]",[1],-748594735447
"[1, -46, -15, -8, -33]",[1],-130701295472
"[1, 13, 61, 18, -21]",[1],-910799991
"[1, 1, -16, -1, 11]",[1],8051492
"[1, 34, -53, 6, 39]",[1],-47603253312
"[1, 43, 31, 29, -35]",[1],-143502143203
"[1, 40, 55, -4, 57]",[1],-249018513584
"[1, -30, 3, 21, -44]",[1],-38966150903
"[1, -24, 18, -29, 1]",[2],-949003691
"[1, -26, 48, 29, -48]",[1],8678501077
"[1, -64, 31, 11, -50]",[1],-983409259591
"[1, 46, -39, 35, -58]",[1],-342178087527
"[1, 60, -23, 10, -30]",[1],-304250987680
"[1, -45, -46, -23, -14]",[1],-11998967543
"[1, -39, -21, -15, 26]",[1],-53943096208
"[1, 53, 30, -50, 17]",[1],-51765576795
"[1, -55, -4, 11, -2]",[1],-360351471
"[1, -16, 6, -2, -23]",[1],-841488304
"[1, 1, 15, 54, 54]",[1],36397512
"[1, -10, -40, 12, 16]",[1],1250946304
"[1, 64, 58, -56, -19]",[1],392955756544
"[1, 51, 19, 54, 8]",[1],-71539939372
"[1, -26, 29, 20, -27]",[1],-826057584
"[1, 47, 18, -63, 50]",[1],-318089754967
"[1, -33, 59, -57, -52]",[1],-124324883212
"[1, 48, -11, -1, -8]",[1],-9685087279
"[1, -55, 11, 10, 62]",[1],-951389153032
"[1, -38, 45, 9, 50]",[1],-157736890615
"[1, -6, -59, -64, 14]",[1],2286587584
"[1, 20, 62, 52, -61]",[1],-6445029376
"[1, -28, 21, 45, 22]",[1],-7123155143
"[1, 7, -18, -38, 8]",[1],266698336
"[1, -38, 18, -50, 59]",[1],-162505858496
"[1, 35, 20, 14, -3]",[1],-1170186779
"[1, -15, -52, 20, 1]",[2],1049066725
"[1, 27, 45, -38, 40]",[1],-36281971148
"[1, 34, 21, 26, 3]",[1],-1587186752
"[1, -56, -47, 28, 61]",[1],-691046530288
"[1, -38, 7, 32, -27]",[1],-26633005904
"[1, 7, 60, -52, -32]",[1],-11709453568
"[1, 42, -27, 16, 15]",[1],-28520004528
"[1, 51, -22, -62, -22]",[1],-31535826156
"[1, -17, 49, 0, -8]",[1],316506848
"[1, -35, -30, -43, 57]",[1],-218964381044
"[1, -46, 8, -2, 16]",[1],-29960281008
"[1, -10, -40, 56, 1]",[2],3163615824
"[1, 42, 5, -23, 27]",[1],-60861522527
"[1, -63, 40, 19, 24]",[1],-325035345175
"[1, -25, -64, -17, 42]",[1],-9282141063
"[1, -3, -8, 57, 56]",[1],-246908815
"[1, 47, -57, 12, 45]",[1],-287233409367
"[1, 6, 2, 54, 27]",[1],-375744960
"[1, -34, 62, 4, 43]",[1],-91374309936
"[1, -5, 11, -3, -5]",[3],-148283
"[1, 36, 45, -48, -32]",[1],46907433472
"[1, -19, 56, 62, -17]",[1],6513082365
"[1, 44, 18, 7, -31]",[1],-96996146571
"[1, 54, 12, -38, -51]",[1],-481751402688
"[1, -29, -8, 39, 40]",[1],-20291987887
"[1, -34, 31, 51, -55]",[1],-10904011071
"[1, -50, -43, 30, -31]",[1],-280641243584
"[1, -31, 21, -10, -39]",[1],-36454271143
"[1, -51, -64, -29, 37]",[1],-360352465208
"[1, 39, 56, 25, 14]",[1],-5776404039
"[1, 32, -39, -58, -50]",[1],-139117119840
"[1, 8, 56, -41, 64]",[1],10939166469
"[1, -25, -55, 52, 60]",[1],61739591568
"[1, -12, -20, 11, 30]",[1],-334639435
"[1, 12, -22, -9, 64]",[1],-2972802123
"[1, 57, -27, 45, 9]",[1],-125183923011
"[1, -61, -35, -26, -25]",[1],-178367331631
"[1, -34, 51, 63, -28]",[1],84599214665
"[1, -57, -44, 55, 46]",[2],-51796334743
"[1, -47, 34, -26, 36]",[1],-118934466256
"[1, 62, 46, 1, 41]",[1],-679066842571
"[1, -19, 22, 34, -16]",[1],1551015968
"[1, 1, 60, -53, 56]",[1],9642230257
"[1, 17, -23, 10, -2]",[1],-1064872
"[1, -18, 5, -40, -18]",[1],-2650345280
"[1, -50, -47, -34, -12]",[1],-7653798032
"[1, 42, 12, 39, 58]",[1],-256537645691
"[1, -30, -25, 42, -38]",[1],-49576010544
"[1, 40, -54, 57, 54]",[1],-439328009979
"[1, 11, -14, 11, 27]",[1],-610515664
"[1, -23, 39, 21, -50]",[1],-801783392
"[1, -42, 37, 39, 32]",[1],-123606799399
"[1, 35, 28, -43, -45]",[1],-15692485804
"[1, 4, 52, -7, -18]",[1],-2153775707
"[1, 34, -50, -9, -33]",[1],-83100394107
"[1, 14, 30, 45, -26]",[1],-1082842403
"[1, 1, -55, -13, -30]",[1],-4712750784
"[1, 13, -7, -10, -62]",[1],-3804622200
"[1, 38, 62, 3, 14]",[1],-22452198227
"[1, -13, -57, 6, 24]",[1],6441893172
"[1, 60, 58, 26, -61]",[1],-1370537226416
"[1, 58, -30, -43, -26]",[1],-276951511075
"[1, 3, -54, -24, -14]",[1],-1839405164
"[1, 30, -33, -38, 61]",[1],-37078423808
"[1, -58, 40, 11, 35]",[1],-429039206819
"[1, 10, 15, 9, -59]",[1],-424736591
"[1, -38, 17, -7, -28]",[1],-43846449703
"[1, -36, 12, -63, 41]",[1],-94024344091
"[1, -55, 59, 17, 63]",[1],-1191162610091
"[1, 6, 18, -5, -33]",[1],-28810539
"[1, -40, 33, -23, 10]",[1],-2364250639
"[1, -49, -25, -52, 32]",[1],-322779839792
"[1, -5, -59, -42, 37]",[1],5121098057
"[1, 54, 18, 36, 36]",[1],-254468355840
"[1, 60, -50, -21, 24]",[1],-54518647323
"[1, -45, 19, -4, -56]",[1],-333829648144
"[1, 22, 5, -13, -6]",[1],-48007863
"[1, -38, -45, -20, 32]",[1],-81966001280
"[1, 33, -8, 42, 32]",[1],-52847585488
"[1, 31, -48, -44, -2]",[1],13608893268
"[1, -50, 50, -10, 40]",[1],-246760686000
"[1, 42, -63, 60, -20]",[1],-8340892160
"[1, 38, -30, -9, 11]",[1],-2233011451
"[1, 20, -44, -18, 32]",[1],5067603792
"[1, -23, 44, 58, -47]",[1],20351238573
"[1, -34, 1, -29, 6]",[1],-5048906375
"[1, 61, -51, 41, 12]",[1],-191603211296
"[1, -42, 15, -54, -2]",[1],-46297020272
"[1, 9, 6, -16, -30]",[1],-51980076
"[1, 53, -13, -62, 18]",[1],114645748056
"[1, -1, -54, 51, -33]",[1],-3057546528
"[1, -29, 23, -61, 21]",[1],-15227061075
"[1, 14, -37, -30, 26]",[1],3764899792
"[1, -56, 2, -47, -60]",[1],-1042681004123
"[1, 9, 41, 56, 58]",[1],93611788
"[1, 29, 37, 30, 56]",[1],-34040127276
"[1, 15, -22, -4, 45]",[1],-3344708195
"[1, -7, -7, -14, -28]",[1],-89433820
"[1, -55, -62, 0, 53]",[1],-605848002723
"[1, 20, 12, 41, 29]",[1],-3414978491
"[1, -31, -31, -28, 25]",[1],-30910236471
"[1, -9, 27, 9, 40]",[1],267047248
"[1, 32, -39, -20, -60]",[1],-169789510400
"[1, 17, -52, -48, -28]",[1],-15087458480
"[1, 4, 6, 1, 53]",[1],42589813
"[1, 16, -34, 29, 38]",[1],-7226368747
"[1, 0, -22, 43, 42]",[1],-192472331
"[1, 8, 15, -49, -11]",[1],-207455175
"[1, 43, 47, 35, 36]",[1],-61610031948
"[1, -9, 1, -24, 18]",[1],-110780532
"[1, 16, -17, 9, 21]",[1],-1270815255
"[1, 3, 28, -60, -1]",[2],-977761291
"[1, 55, 54, 12, 6]",[1],-7848956268
"[1, -50, 61, 57, 44]",[1],-572514687999
"[1, -56, 9, -59, 37]",[1],-441956690559
"[1, 14, 5, -58, -60]",[1],-267300560
"[1, 56, -15, 33, 26]",[1],-250390028911
"[1, 56, -62, 22, 54]",[1],-939684714800
"[1, -31, -45, -7, -31]",[1],-36728097107
"[1, -31, 43, 0, -42]",[1],-23386399092
"[1, 14, 3, 30, -39]",[1],-2019437568
"[1, -20, 44, 20, 27]",[1],-4889901312
"[1, 36, -60, 40, 16]",[1],-38388494336
"[1, 44, -28, 40, 5]",[1],-31827028480
"[1, 43, 19, 21, -41]",[1],-169781027587
"[1, 29, 19, 62, 9]",[1],-17697785863
"[1, 55, 17, -11, -35]",[1],-271321704819
"[1, 46, -49, 9, 13]",[1],-19837472087
"[1, 16, -43, 0, 15]",[1],1234562160
"[1, 21, 44, -9, -11]",[1],1127149272
"[1, 32, -16, 10, 18]",[1],-11590090416
"[1, -21, 56, 54, -18]",[1],10056767796
"[1, -59, -49, -1, -1]",[2],-1881971251
"[1, -34, 61, 48, -17]",[1],54352806992
"[1, -43, 24, -49, -29]",[1],-148275180396
"[1, 46, -26, -15, 60]",[1],-409405918275
"[1, 1, -47, 39, -37]",[1],-2164161939
"[1, -43, -15, -29, -31]",[1],-80967318147
"[1, -48, 9, 48, 46]",[1],-288184244000
"[1, 40, 64, 20, -41]",[1],-83964236800
"[1, -38, -42, -53, 9]",[1],-52914030907
"[1, 47, 21, 24, 44]",[1],-211640595808
"[1, 15, 61, -42, 56]",[1],3899967092
"[1, -3, -25, -7, 19]",[1],66177325
"[1, -7, -10, -31, -18]",[1],-68511143
"[1, -9, 27, -11, 47]",[1],113050805
"[1, 48, 1, 24, 11]",[1],-23002130896
"[1, 57, 47, -29, -51]",[1],-379308822875
"[1, -1, 18, -32, -20]",[1],-131155888
"[1, 12, 43, -59, 25]","[1, 0]",484734017
"[1, -49, -20, 49, -44]",[1],-350647897063
"[1, 11, 54, -48, -9]",[1],-2587624731
"[1, 33, 4, -52, -39]",[1],-21737546155
"[1, 27, -51, -57, 46]",[1],68153948500
"[1, -10, 31, 10, -3]",[1],-19572992
"[1, -56, -15, 54, -12]",[1],44565316992
"[1, 47, 58, 40, 43]",[1],-125811439075
"[1, 53, -4, 30, 23]",[1],-137665239779
"[1, -58, 15, 35, -1]",[2],35236466977
"[1, -37, 58, 48, -33]",[1],81308036565
"[1, 25, -17, -21, -9]",[1],-1351382643
"[1, 56, -41, 41, 13]",[1],-151934882695
"[1, 62, 37, 13, -61]",[1],-1485382800919
"[1, 23, -28, 4, -61]",[1],-38122592275
"[1, -51, -23, 23, -46]",[1],-462925377728
"[1, -43, 63, -63, 23]",[1],-9158016811
"[1, 3, -24, -50, -13]",[1],85326917
"[1, 25, -39, 34, 38]",[1],-34081464776
"[1, -60, 42, 16, 51]",[1],-1027097991936
"[1, 13, 49, 51, 51]",[1],-1903779
"[1, 41, 42, 8, -51]",[1],-168758085523
"[1, -48, -58, -6, -10]",[1],-28186789168
"[1, -19, -12, -14, 31]",[1],-4790131411
"[1, -48, 56, 22, -38]",[1],-34334873264
"[1, -15, 27, -53, -1]",[2],-937205851
"[1, 8, 63, -6, -19]",[1],-3842570128
"[1, 60, -27, -16, 20]",[1],-100759322560
"[1, -51, 30, -56, -5]",[1],-103423434611
"[1, -9, -46, 0, -5]",[1],-540526275
"[1, 63, -45, -46, 59]",[1],-786204400927
"[1, -6, 16, 6, 42]",[1],95178192
"[1, -1, 40, -10, 21]",[1],728880149
"[1, -5, 48, -28, 14]",[1],523340244
"[1, 25, -50, -26, -17]",[1],-16842633355
"[1, -32, 64, -20, -15]",[1],-10631680
"[1, -26, -5, 36, -35]",[1],-13993161808
"[1, -20, -26, -36, -45]",[1],-7211317248
"[1, -62, 14, -39, 17]",[1],-129832921595
"[1, 42, -62, 63, 55]",[1],-590334883083
"[1, 33, -3, -13, -7]",[1],-1438848931
"[1, -21, 14, 61, 20]",[1],2882790825
"[1, -49, 64, -20, 1]",[3],200864837
"[1, -23, 57, 28, 27]",[1],-12081920503
"[1, -44, 43, 5, 24]",[1],-71972221871
"[1, 51, 8, -10, 57]",[1],-593971650659
"[1, -24, -29, -37, 54]",[1],-51158358247
"[1, 43, 5, -58, -38]",[1],-52610442696
"[1, -18, 63, 8, 21]",[1],-1797102288
"[1, -60, -3, 42, 41]",[1],-507193013488
"[1, 19, 12, -35, -32]",[1],-345214575
"[1, -7, -52, 13, -37]",[1],-7102123876
"[1, 30, -8, 55, -33]",[1],-36135923923
"[1, 31, 37, -52, 6]",[1],9829601884
"[1, 33, 24, -27, -25]",[1],-3770313124
"[1, -25, 52, -19, -64]",[1],-22037761871
"[1, -52, -24, 2, 6]",[1],-5747895472
"[1, -48, 3, -54, -23]",[1],-151449277712
"[1, 43, 25, 62, -16]",[1],-120608814700
"[1, 2, 13, -23, 25]",[1],32715233
"[1, -34, 31, 13, -25]",[1],-9519581191
"[1, 36, 50, 10, 35]",[1],-51474145200
"[1, -11, -42, 39, 30]",[1],5639259609
"[1, 17, -28, 29, -38]",[1],-2927563359
"[1, 12, -47, -48, 22]",[1],9039852000
"[1, -12, -40, 0, -40]",[1],-5679923200
"[1, -34, 49, 31, 18]",[1],-26928998855
"[1, -9, -57, -1, 32]",[1],5945238932
"[1, -21, 44, -38, 59]",[1],-6191732763
"[1, 43, 25, 0, -64]",[1],-344226214656
"[1, -13, -13, -6, -62]",[1],-4240730936
"[1, -22, -54, 63, 39]",[1],61762043349
"[1, 23, -54, 1, 23]",[1],4029339384
"[1, -62, -38, -45, 27]",[1],-570504084219
"[1, -32, 32, 3, -27]",[1],-12787370379
"[1, 40, 19, 57, -25]",[1],-112085376951
"[1, -9, 47, 31, 12]",[1],596747092
"[1, 54, 43, -25, 38]",[1],-434673833687
"[1, -62, -64, -50, -23]",[1],-74587094208
"[1, 48, 29, 51, 37]",[1],-140559913215
"[1, -35, 30, 16, -38]",[1],-32903028684
"[1, -2, 37, -47, -62]",[1],-3068560879
"[1, -52, 59, -31, -36]",[1],-311173765583
"[1, 8, 21, 60, 41]",[1],-61765168
"[1, -42, -16, 1, -8]",[1],-6055135355
"[1, -17, -3, 8, 43]",[1],-4232451919
"[1, -40, -22, -2, 57]",[1],-240212754096
"[1, -39, 57, -48, -54]",[1],-239959699668
"[1, 44, -6, 30, 16]",[1],-40315986608
"[1, 49, 27, -42, -60]",[1],-340904300508
"[1, -57, -3, -34, 47]",[1],-679840732399
"[1, -34, -43, 37, -6]",[1],754658577
"[1, -63, -9, 25, 58]",[1],-1372006700384
"[1, -53, -64, -50, 33]",[1],-519898622099
"[1, -17, -35, -28, -41]",[1],-4278114175
"[1, -19, -31, 38, -36]",[1],-12906448988
"[1, -23, 25, 59, -10]",[1],10733689040
"[1, -21, -59, 17, 25]",[1],15604206749
"[1, -44, -3, 0, 3]",[1],-917686800
"[1, 34, 45, -14, 35]",[1],-59830691648
"[1, -24, 45, 8, 44]",[1],-19371035200
"[1, 36, 48, -63, -40]",[1],95073194597
"[1, -63, -3, -24, -16]",[1],-117842051200
"[1, 58, -15, 26, 62]",[1],-1301768595792
"[1, 13, -45, 53, -64]",[1],-4033108908
"[1, 27, 36, -62, -37]",[1],29601138245
"[1, 12, -29, -9, -43]",[1],-4035653119
"[1, -61, 4, 62, 14]",[1],127154998612
"[1, 49, 14, -20, -20]",[1],-44249406000
"[1, 29, -45, -58, 45]",[1],59538066305
"[1, 29, 30, 41, -29]",[1],-28812747168
"[1, 46, 13, 19, 44]",[1],-211644701687
"[1, 45, -26, -58, -54]",[1],-410412596428
"[1, 35, 42, -17, -44]",[1],-28735752703
"[1, -22, 19, -18, 34]",[1],-4614286768
"[1, 17, -1, 58, -45]",[1],-8737730871
"[1, -59, 58, -26, 39]",[1],-358375807387
"[1, -43, -1, 20, -2]",[1],2128792524
"[1, 10, 48, 19, 33]",[1],863053133
"[1, -58, 30, 53, -24]",[1],90347265005
"[1, 42, 5, -20, 40]",[1],-135229971200
"[1, -54, 30, -20, -33]",[1],-283876110000
"[1, 19, 19, 49, 26]",[1],-2108733452
"[1, -43, 43, 56, 60]",[1],-449078836288
"[1, -55, -42, -56, -14]",[1],-66437469868
"[1, -59, -33, 11, -9]",[1],-43458880523
"[1, 39, 4, -46, -63]",[1],-206994186931
"[1, -5, 16, -46, 21]",[1],-19125083
"[1, -11, -5, -44, 51]",[1],-2560442383
"[1, -52, -41, -63, 7]",[1],-185943434719
"[1, -5, -13, -9, 23]",[1],-55175123
"[1, -40, -40, -35, 53]",[1],-302233338763
"[1, -23, -50, 41, -21]",[1],-17984249552
"[1, -56, -18, -3, 25]",[1],-173599868075
"[1, -41, -47, -39, 55]",[1],-378475070971
"[1, 13, -17, 11, 31]",[1],-1402398571
"[1, 55, 13, 32, 29]",[1],-190018625911
"[1, 14, 1, 62, 32]",[1],-4180872080
"[1, -39, 8, -25, 7]",[1],-5151323564
"[1, 2, -47, -19, 44]",[1],3298329577
"[1, 9, -39, 35, 10]",[1],-158118080
"[1, 30, 23, 33, -56]",[1],-79072588431
"[1, -54, 46, -1, 13]",[1],-47828853067
"[1, -25, 57, -60, 20]",[1],-233153680
"[1, 4, -23, -38, 54]",[1],304220192
"[1, -58, -32, 19, -61]",[1],-1350638161123
"[1, -47, 11, -32, 58]",[1],-409530157092
"[1, 22, -43, 26, 54]",[1],-33599134800
"[1, -61, -16, -26, 61]",[1],-1542663444267
"[1, 12, -32, -43, -13]",[1],-128781515
"[1, 18, -7, -54, 38]",[1],905144624
"[1, -13, 54, -7, 6]","[0, 1]",142003625
"[1, 29, 59, 63, 44]",[1],-5271986096
"[1, -24, 55, -34, 48]",[1],-9651764128
"[1, 41, -43, -51, 34]",[1],71091656788
"[1, 61, -47, 25, -3]",[1],-2807859379
"[1, -3, 26, 12, -21]",[1],-224748291
"[1, 49, -12, 30, -30]",[1],-133485764940
"[1, 22, 28, 39, 12]",[1],-660742155
"[1, -20, 53, 22, 21]",[1],-4038386096
"[1, 17, 45, -43, 42]",[1],-3595091692
"[1, 43, -39, -27, 11]",[1],19870612637
"[1, 0, -25, -3, 58]",[1],142009785
"[1, 55, -24, 53, 56]",[1],-1121884831863
"[1, 25, -19, -26, 44]",[1],-14555308700
"[1, 18, -9, 50, -43]",[1],-7167278848
"[1, -9, 19, 31, 42]",[1],181223024
"[1, 28, -34, 61, -55]",[2],-35762064731
"[1, 27, 14, -2, 5]",[1],-403563411
"[1, -55, -25, 27, -11]",[1],-41219426123
"[1, -21, -43, -52, 27]",[1],-20572422887
"[1, 30, 37, -40, -54]",[1],-2480104000
"[1, 2, 59, 43, -26]",[1],-6462885663
"[1, -11, -3, -49, -25]",[1],-1031261787
"[1, 41, -30, 25, 52]",[1],-272971948495
"[1, -28, -17, 54, -6]",[1],12645211392
"[1, -55, 1, -42, -64]",[1],-1067401379148
"[1, 5, -12, -53, 36]",[2],17520889
"[1, -15, 26, -41, 62]",[1],-1451882175
"[1, 64, -1, -3, -24]",[1],-261548164839
"[1, -15, -58, 58, -37]",[1],-22475497827
"[1, -5, 27, 33, -25]",[1],-615174475
"[1, 64, 55, -62, -39]",[1],333554785712
"[1, 44, 36, 26, -18]",[1],-51193290928
"[1, -54, -2, -13, -59]",[1],-799477543963
"[1, 60, 35, -31, 25]",[1],-294706816367
"[1, 16, -28, -26, -18]",[1],-2253141680
"[1, -14, -2, 48, 14]",[1],961940544
"[1, -45, -57, 24, 33]",[2],8995116393
"[1, -19, -58, 8, -52]",[1],-47773776176
"[1, -38, -47, 40, 64]",[1],-70894391296
"[1, 9, -24, 18, -23]",[1],-203510579
"[1, 54, -24, -48, -50]",[1],-697176395456
"[1, 55, -10, -21, 28]",[1],-172592062055
"[1, -38, -35, 0, 63]",[1],-235778857776
"[1, -47, 35, -6, -23]",[1],-64136511743
"[1, -13, 52, -54, 32]",[1],17325936
"[1, -41, 53, 29, 15]",[1],-42834246651
"[1, 2, 42, -35, -45]",[1],-3817739435
"[1, 13, 19, -14, 6]",[1],-38870824
"[1, 17, 3, -17, 29]",[1],-1785607659
"[1, 1, 57, 44, -31]",[1],-7201453527
"[1, 36, -48, 36, -20]",[1],-6685922048
"[1, -49, -32, -4, -33]",[1],-183188234683
"[1, 26, -4, -62, -41]",[1],-6629628672
"[1, 8, 59, 20, -11]",[1],-1417288944
"[1, -10, 40, 39, -15]",[1],-1035271107
"[1, -32, 44, -54, -18]",[1],-34568034480
"[1, -63, -57, -47, 34]",[1],-943861701344
"[1, -59, 31, -45, -23]",[1],-334580657467
"[1, 5, -32, 11, 64]",[1],-132367111
"[1, 49, -10, -29, 25]",[1],-71848396188
"[1, 41, 16, -36, 50]",[1],-203641359084
"[1, -44, -13, -40, 56]",[1],-398017211776
"[1, 35, 47, 60, 57]",[1],-51404497743
"[1, 6, 18, 1, -6]",[1],-4040739
"[1, -4, 39, 29, -46]",[1],-2805615311
"[1, 56, 4, 52, -49]",[1],-762428164096
"[1, -47, -18, -64, -42]",[1],-259718147276
"[1, -30, 39, -49, -35]",[1],-48946505783
"[1, 33, -10, 53, 63]","[1, 0]",-180418478144
"[1, -17, 9, -32, -27]",[1],-2581136887
"[1, -40, 42, 36, 6]",[1],-182151936
"[1, 9, 36, 47, 20]",[2],564809
"[1, 55, -58, 20, 52]",[1],-803897750448
"[1, -37, 16, -42, -24]",[1],-54418348368
"[1, -34, -9, -61, 61]",[1],-204413229855
"[1, 48, -45, 34, -53]",[1],-330635506928
"[1, -37, -8, 34, 18]",[1],-4151952620
"[1, -41, -47, 18, 52]",[1],-132832335004
"[1, -19, 54, 46, -27]",[2],5893978045
"[1, 13, 37, -9, 34]",[1],-159691696
"[1, 0, 39, -24, -53]",[1],-2863863248
"[1, -34, -53, 7, 30]",[1],-6538679783
"[1, -55, -47, 35, -19]",[1],-182206952675
"[1, -59, -4, -19, 62]",[1],-1289698792279
"[1, 55, 48, -49, -63]",[1],-315472637984
"[1, 23, -33, -26, -61]",[1],-56157967575
"[1, 29, -59, -13, -4]",[1],-4807787564
"[1, 1, 20, 9, -5]",[1],-16141268
"[1, -29, 58, 62, 52]",[1],-90310808464
"[1, -3, 28, -6, 1]",[2],5431869
"[1, -43, 4, -54, -9]",[1],-59636731491
"[1, 56, -29, 48, 20]",[1],-272796240576
"[1, 40, -50, -14, 4]",[2],7649016272
"[1, 5, -49, -7, -61]",[1],-8647959539
"[1, -32, 41, -15, -33]",[1],-26644775583
"[1, 40, 42, 19, 56]",[1],-166537067531
"[1, -46, 3, 24, -57]",[1],-376257788496
"[1, -64, -18, 20, 31]",[1],-379861629696
"[1, 44, 47, -26, -55]",[1],-126749559568
"[1, 44, -62, -28, 29]",[1],63362105344
"[1, 34, -24, 22, 8]",[1],-6816874928
"[1, -43, 26, 56, -63]",[1],-149463745739
"[1, -54, -31, -1, -2]",[1],-1509112607
"[1, -41, -3, -59, 37]",[1],-172952651115
"[1, 59, -28, 33, 5]",[1],-52345876328
"[1, 34, 38, -15, 37]",[1],-60970715099
"[1, -18, 32, 55, 18]",[1],-80898827
"[1, 34, -36, 60, -35]",[1],-31313217200
"[1, -56, 55, -10, -50]",[1],-585839224000
"[1, 0, 24, -55, -44]",[1],-1272445691
"[1, -33, -15, 14, -52]",[1],-100561862812
"[1, 48, -44, 60, -12]",[1],-50538019584
"[1, 45, -47, 43, 17]",[1],-106344602051
"[1, -42, -7, 44, -53]",[1],-235384329392
"[1, -1, 2, 43, -28]",[1],-109195327
"[1, -10, 41, 60, 38]",[1],1644603328
"[1, 60, 38, 45, -45]",[1],-984785640795
"[1, -49, 45, 31, 37]",[1],-305027696371
"[1, 18, -55, 24, 31]",[1],-1753540848
"[1, -14, -16, 23, 61]",[1],-3504829059
"[1, -13, -41, 14, 17]",[1],1936640065
"[1, -23, -47, -23, 17]",[1],-3968025635
"[1, -19, 53, -17, 59]",[1],-6861016291
"[1, 6, 55, 36, 64]",[1],4429123200
"[1, -26, -19, -63, -28]",[1],-18457237295
"[1, -13, -21, 38, 24]",[1],1404432212
"[1, -10, 17, -51, -41]","[0, 1]",-897786311
"[1, 10, 45, -2, -21]",[1],-595841728
"[1, -53, -4, -27, 11]",[1],-41120572172
"[1, 18, 27, -37, -31]",[1],1907458313
"[1, -60, 34, 31, 51]",[1],-1064066981323
"[1, 38, -18, -27, -24]",[1],-42402202515
"[1, -35, 9, 38, -56]",[1],-97195038700
"[1, -1, 25, 52, 28]",[1],43597328
"[1, -61, 53, 23, -53]",[1],-596669400939
"[1, 18, -37, 39, 50]",[1],-20508713983
"[1, 62, -47, -15, 5]",[1],19052472345
"[1, 56, -28, 47, -57]",[1],-743027734619
"[1, -22, -44, 1, -48]",[1],-33588710891
"[1, 64, 0, 58, 44]",[1],-1086869569712
"[1, -15, -28, -30, 57]",[1],-11407391043
"[1, -44, -18, -19, -25]",[1],-56110517883
"[1, 53, -40, 11, 11]",[1],-33503378876
"[1, 63, 18, 35, -15]",[1],-173913760260
"[1, -29, -22, -15, 44]",[1],-48112827311
"[1, 56, 17, 63, 11]",[1],-164591195951
"[1, 2, -30, 15, -64]",[1],-1267266451
"[1, 46, 11, -19, 61]",[2],-456783204375
"[1, -32, 52, 55, -9]",[1],37427796677
"[1, 14, 35, -25, -58]",[1],482703865
"[1, 43, 57, 44, 52]",[1],-125532794704
"[1, 44, 31, -2, -25]",[1],-50302163632
"[1, -7, -2, -60, -34]",[1],-794075916
"[1, 11, 52, 2, 61]",[1],3502237157
"[1, -22, -38, 62, -1]",[2],16143109696
"[1, 60, -1, 42, -40]",[1],-617588294176
"[1, 13, -51, -40, -36]",[1],-13555625504
"[1, 21, -34, 44, -17]",[1],-898791227
"[1, -56, 47, -40, -46]",[1],-748020115936
"[1, 59, -40, -8, 62]",[1],-1199498841772
"[1, 58, 11, 9, 24]",[1],-165753305511
"[1, 11, 35, 24, -48]",[1],-12054912
"[1, 48, -8, -44, -49]",[1],-344796333056
"[1, -44, -10, -43, -51]",[1],-263702816667
"[1, 38, 63, -21, -33]",[1],30373466913
"[1, 46, -44, 6, 34]",[1],-146168940208
"[1, -48, 13, 17, 8]",[1],-10279404431
"[1, -64, 32, -54, 51]",[1],-906936746928
"[1, 12, -57, -49, -41]",[1],-18680163503
"[1, -43, 39, -3, 33]",[1],-97679647467
"[1, 37, -2, -11, 15]",[1],-10896125200
"[1, 44, 61, 51, -27]","[0, 1]",-153721435527
"[1, 8, 51, -7, 20]",[1],1656982345
"[1, 55, -12, 38, -39]",[1],-366490666211
"[1, -34, 43, -32, 2]",[1],-1574347264
"[1, -46, -14, 64, 30]",[2],41632596544
"[1, -58, 37, -54, 30]",[1],-184380917328
"[1, 56, -62, 14, 2]",[1],-255887408
"[1, -37, 51, -27, 23]",[1],-12986412547
"[1, 54, 4, 10, 13]",[1],-37721262784
"[1, -17, 37, -52, 8]",[1],-478602064
"[1, -34, -24, 14, -18]",[1],-18251539888
"[1, 23, -59, 19, 55]",[1],-23416630003
"[1, -16, 46, 12, 18]",[1],-710339328
"[1, -18, -15, 51, -55]",[1],-11529943519
"[1, -5, 23, 37, -28]",[1],-535933616
"[1, -35, 42, -21, -33]",[1],-45673349256
"[1, -53, 57, -62, -26]",[1],-399722594904
"[1, 17, -36, -49, 52]",[1],10612083321
"[1, -29, -26, 29, -22]",[1],-17086462927
"[1, -34, 4, 9, 54]",[1],-104348736891
