coefficients,signature,discriminant
"[1, -16, -15, 12, 3]",[1],86015088
"[1, 0, 0, 13, 9]",[2],-584523
"[1, 3, 11, -8, -11]",[1],-6039263
"[1, -10, -7, 8, -13]",[1],-76833776
"[1, 16, 10, 11, -9]",[1],-185621675
"[1, -11, -3, 8, -9]",[1],-37376663
"[1, -2, -6, 11, 5]",[1],-70011
"[1, -1, -14, -10, 8]",[2],975904
"[1, -6, 11, -2, 2]",[1],52176
"[1, 7, 10, 15, 14]",[1],-1865103
"[1, -4, 0, -11, 10]",[1],-2132203
"[1, 1, 12, -13, 9]",[1],3518392
"[1, -16, -3, -12, -3]",[1],-38146032
"[1, 15, -15, 9, 10]",[2],-268961072
"[1, 10, -5, 16, -16]",[1],-85749248
"[1, 11, -15, -6, -9]",[1],-102614823
"[1, -16, -15, -3, -10]",[1],-236731855
"[1, -14, -12, 3, -3]",[1],-23558499
"[1, 4, 11, -9, 16]",[1],10793905
"[1, -8, 5, 13, -7]",[1],2398897
"[1, -2, -12, 7, 1]",[2],885357
"[1, -11, 16, -8, 9]",[1],-9671707
"[1, -11, 15, 4, 8]",[1],-20949008
"[1, 1, 7, 15, -11]",[1],-4843651
"[1, 16, 9, -3, 6]",[1],-65152431
"[1, -8, -5, 1, 15]",[1],-33212119
"[1, 7, -3, -11, 5]","[0, 2]",1112917
"[1, -10, 7, -14, -16]",[1],-79857136
"[1, -14, 1, -13, -16]",[1],-299870143
"[1, -6, -7, -16, 6]",[1],-17226176
"[1, -1, 15, 4, -15]",[1],-20455871
"[1, -7, 14, 8, 16]",[1],11650560
"[1, -6, -8, 15, -14]",[1],-19087371
"[1, -4, 4, 3, -2]",[3],-6571
"[1, -2, -3, 1, -12]",[1],-901471
"[1, -6, -1, -5, -7]",[1],-2267559
"[1, -7, -7, -9, 7]",[3],-12373835
"[1, 6, 10, -9, 9]",[1],2762325
"[1, 9, 12, -16, -7]",[2],7365173
"[1, 15, -15, -10, 13]",[1],-89863943
"[1, -5, -12, 9, -11]",[1],-19220936
"[1, 5, -14, 11, 3]",[1],-3482056
"[1, -13, -13, 15, -1]",[2],34250269
"[1, -12, -13, 3, -5]",[1],-37565631
"[1, 11, 8, 6, -1]",[2],-1559939
"[1, -15, -11, -5, 4]",[1],-40129900
"[1, -14, 16, -1, 9]",[1],-65018051
"[1, 9, 2, -4, 15]",[1],-33626027
"[1, -12, -12, -5, -9]",[1],-56975211
"[1, -10, 13, 16, 1]",[2],5356112
"[1, 5, 9, -1, -5]",[3],-107163
"[1, -1, 7, 14, -4]",[1],-2835548
"[1, 6, 11, -4, -3]",[2],-326864
"[1, -4, 10, 4, 3]",[1],587776
"[1, -12, 3, -13, -16]",[1],-166961119
"[1, 11, -5, 15, 16]",[1],-191372716
"[1, 8, 3, 0, -3]",[1],-746928
"[1, -10, 3, 1, 7]",[1],-11378839
"[1, 1, 16, -1, 4]","[0, 1, 0]",3733889
"[1, -8, 12, 11, -3]",[1],740821
"[1, 0, -8, -10, -8]",[1],-323248
"[1, 5, 13, 4, 13]","[0, 1, 0]",2726513
"[1, 7, -7, 8, -15]",[1],-23272623
"[1, -13, -2, 7, 11]",[2],-87889600
"[1, 9, 15, -5, 4]",[1],-1842368
"[1, -5, 0, 14, -7]","[0, 1]",284445
"[1, -7, -13, -15, -6]",[1],-1541136
"[1, 7, -10, 2, 2]",[1],-360172
"[1, -11, 6, -3, 14]",[1],-54963607
"[1, -9, 12, 11, 13]",[1],-12852752
"[1, -8, -12, 14, -16]",[1],-95579568
"[1, 2, -2, -10, -9]",[1],-12736
"[1, -10, -2, 14, 3]",[1],9700928
"[1, 11, 9, -6, -14]",[2],-30709688
"[1, 4, -7, -12, -11]",[2],-3758000
"[1, 8, -2, -3, -13]",[1],-22381803
"[1, -11, 6, -16, 2]",[1],-15641964
"[1, 6, 14, -7, 1]","[2, 1]",126901
"[1, -6, 15, -14, -1]","[0, 3]",-33088
"[1, 8, 6, -10, 2]",[2],263632
"[1, -3, 11, -1, 9]","[0, 1]",1336837
"[1, -16, -1, 4, -10]",[1],-181351264
"[1, 4, -11, 14, -11]",[1],-1886128
"[1, 9, -2, 11, 8]",[1],-21902639
"[1, 12, 4, 15, 16]",[1],-127122363
"[1, 16, 9, 5, -4]",[1],-33333903
"[1, 6, 6, 16, -13]",[1],-10936624
"[1, -9, 14, 9, -13]","[1, 0]",3116216
"[1, -12, -13, 16, -7]",[1],-64073136
"[1, -8, -7, -2, 9]",[1],-15400304
"[1, 2, 1, 10, 3]",[1],-257984
"[1, 11, 14, 4, -5]",[1],-4415715
"[1, 15, -8, 0, 3]",[1],-13122483
"[1, -3, -13, 7, -9]",[1],-9364475
"[1, -12, -6, -14, 8]",[1],-94718128
"[1, -10, -7, 15, -3]",[1],7780017
"[1, 15, -4, 0, 3]",[1],-13294707
"[1, 14, 3, -7, -15]",[1],-192348823
"[1, -12, 9, -2, -12]",[1],-57445632
"[1, 16, -3, 12, -3]",[1],-38146032
"[1, -4, -3, -6, -16]",[1],-5325952
"[1, -5, 7, 16, -12]",[1],-3698848
"[1, -8, -4, -12, -10]",[1],-15129344
"[1, -15, 8, -7, 4]",[1],-11671511
"[1, 14, 5, -14, 11]",[1],-113107648
"[1, 16, -16, 1, -12]",[1],-390061595
"[1, 5, -5, -2, -3]",[1],-505199
"[1, -14, -16, 15, 5]",[2],125420125
"[1, 6, -12, 7, 11]",[1],-18415363
"[1, -6, 16, 6, -13]","[1, 0]",-8981248
"[1, -10, -8, 3, 4]",[1],-2604331
"[1, -8, -1, -12, 14]",[1],-33471968
"[1, -7, -14, 15, -15]",[1],-78572700
"[1, 10, 5, 9, 4]",[1],-3355463
"[1, -10, 5, 11, 2]","[0, 1, 1]",1663561
"[1, 10, -2, 7, 10]",[1],-35702899
"[1, -11, 7, -14, 6]",[1],-11993800
"[1, 1, -14, 12, 6]",[1],461844
"[1, -9, 9, -12, -2]",[1],-4375076
"[1, -13, 9, 2, 6]",[1],-25498840
"[1, -4, -11, -9, 9]",[1],-7106103
"[1, -15, 1, 15, -9]",[1],-50966811
"[1, -12, 6, -6, -9]",[1],-45322416
"[1, -8, -9, 8, -8]",[1],-20373376
"[1, 4, 4, -16, -6]",[1],-2290688
"[1, -12, 6, -14, 1]","[2, 0]",-14047664
"[1, 4, 13, -7, -3]",[1],-2573399
"[1, 13, -14, -10, 14]",[1],-64661260
"[1, -13, -4, -10, -2]",[1],-9562284
"[1, -1, -7, -1, -14]",[1],-2657196
"[1, 2, 7, 16, -16]",[1],-7283200
"[1, 11, -7, -2, -15]",[1],-126916383
"[1, 2, -12, -7, 4]","[0, 1]",1896021
"[1, 1, 8, 2, -16]",[1],-3893200
"[1, 0, -6, 10, 11]",[1],-1122736
"[1, -3, 11, -12, -11]",[2],-3266343
"[1, -11, 9, 3, 5]",[1],-9254443
"[1, 12, 13, 8, 1]",[2],-353968
"[1, 16, -14, 8, -14]",[1],-366114304
"[1, -5, -12, -16, 13]",[2],-38138467
"[1, -5, 12, 7, -6]",[2],-2658271
"[1, 6, 7, 1, 3]",[1],-67447
"[1, 13, -4, 9, -14]","[0, 1]",-159589391
"[1, 12, 7, -12, -15]",[1],-46976496
"[1, -14, -5, 5, -11]",[1],-155824063
"[1, -9, 16, -6, -14]",[1],-6417900
"[1, 3, -6, 5, -7]",[1],-618556
"[1, -16, 3, -4, -15]",[1],-390020656
"[1, 0, 11, 5, 16]",[1],1315369
"[1, 4, -3, 7, -7]","[0, 1]",-829031
"[1, -16, -16, -4, -1]",[2],-1596416
"[1, -5, 9, -12, 6]",[2],-18468
"[1, -5, -13, 6, 5]",[1],4762441
"[1, 3, -16, 6, -3]",[1],-2198955
"[1, 8, -7, 14, -15]",[2],-32719088
"[1, 6, 7, 9, 9]",[1],-502407
"[1, 3, 4, -8, 10]",[1],1142324
"[1, 12, 15, -5, -5]",[1],6001825
"[1, 4, -10, -14, 3]",[1],4054096
"[1, 3, -16, -9, 13]",[1],15235632
"[1, -14, 0, 15, 9]",[1],-47267523
"[1, -6, 1, -7, 7]",[2],-1955359
"[1, 16, -15, -5, -13]",[1],-535837775
"[1, 8, -15, 16, -11]",[2],-10346800
"[1, 4, 5, 13, -13]",[1],-3589703
"[1, 15, -13, 11, 15]",[1],-563923859
"[1, -10, -6, 7, -9]",[1],-35380283
"[1, -6, 9, 7, 9]",[1],1564137
"[1, -11, -16, -1, -2]",[1],-7637895
"[1, -6, 12, 4, 15]",[1],6769872
"[1, 0, -5, -11, -1]",[2],-261143
"[1, -14, 8, -6, -3]",[1],-13933248
"[1, -15, -9, -16, 2]",[1],-88903300
"[1, -7, 5, -12, 10]",[1],-3876308
"[1, -6, -6, 10, 12]",[1],-2423088
"[1, -6, 15, -4, -12]",[1],-1016064
"[1, 13, -2, 3, 4]",[1],-14497687
"[1, -11, -14, -15, 10]",[1],-153156055
"[1, -12, 5, -11, 4]",[1],-10052807
"[1, -16, 6, 3, 3]",[1],-17603595
"[1, 11, 9, -1, -11]",[2],-25878771
"[1, -12, 8, 5, 15]",[1],-103610315
"[1, -16, -16, 3, -16]",[1],-765440651
"[1, 1, -11, 14, 12]",[1],-5455484
"[1, -2, -1, -14, -9]",[2],-1601984
"[1, -1, -11, -3, -13]",[1],-6051411
"[1, 13, -13, 7, -10]",[1],-84927596
"[1, 11, 9, -16, -2]",[1],18461628
"[1, 1, -11, -3, -4]",[1],-1248096
"[1, 16, -2, 5, 1]",[2],-4769323
"[1, -5, 6, -12, 9]",[2],-402219
"[1, -9, 1, 1, -4]",[1],-2583500
"[1, 15, 14, 10, -13]",[1],-227431107
"[1, 2, 10, -9, 4]",[1],803213
"[1, 1, -15, -10, -8]",[1],-6931660
"[1, -7, -4, -1, -12]",[1],-14116391
"[1, -2, -16, 1, -1]",[2],-1179347
"[1, 2, -12, 2, -9]",[1],-5036800
"[1, 16, -7, 9, 5]",[1],-89096351
"[1, -10, -6, 2, -14]",[1],-75897648
"[1, -6, 13, -8, -8]",[2],-54784
"[1, 10, 16, -9, -7]",[1],7002909
"[1, 16, 3, -4, -5]",[1],-35790736
"[1, -11, 2, 6, -13]",[1],-54664355
"[1, 2, -1, 15, 3]",[1],-1776711
"[1, 13, 14, 5, 4]",[2],-5488839
"[1, 6, 14, 3, -10]",[1],-539731
"[1, 8, 3, 4, 11]",[1],-9771408
"[1, 7, 0, 7, 14]",[2],-14584703
"[1, 10, 15, 12, -5]",[1],-8011472
"[1, -14, 1, -11, 16]",[1],-273019735
"[1, -6, 9, -9, -3]",[1],-344439
"[1, 11, -6, -10, -15]",[1],-128659675
"[1, -14, 6, 5, -1]","[0, 0, 2]",1898181
"[1, -2, -4, -1, 14]",[1],-290971
"[1, 7, -2, -10, 15]",[1],-11269115
"[1, 7, 2, -13, 7]",[2],-785088
"[1, 7, 14, -4, -2]",[1],-394380
"[1, 3, -8, 7, 4]","[0, 1]",-940999
"[1, -10, -13, -8, 11]",[1],-80705488
"[1, 4, 6, 0, 8]",[1],333824
"[1, 4, -15, -2, -5]",[1],-7649424
"[1, 15, 15, 12, -7]",[1],-96987775
"[1, 2, 11, 4, 5]",[1],527024
"[1, 15, 5, -6, -5]",[1],-18189567
"[1, 12, -8, -15, 13]",[1],-28015227
"[1, -6, 2, 10, -13]",[1],-1795008
"[1, -16, 7, -7, -14]",[1],-346520503
"[1, -14, -12, 7, -3]",[1],-26394259
"[1, 5, -4, -14, -14]",[1],-4321548
"[1, 8, 8, -8, 11]",[1],-6208768
"[1, -3, 14, 6, 9]",[1],6671637
"[1, -11, -9, 4, -5]",[1],-21097071
"[1, -9, 8, 12, -3]",[1],4176141
"[1, -11, 14, -11, -13]",[1],-52614416
"[1, 12, 5, 2, -9]",[1],-39609488
"[1, -9, 8, -16, -8]",[1],-23492288
"[1, -5, -2, 13, -8]",[2],-211471
"[1, 11, 1, -15, -7]",[2],2244789
"[1, -10, -13, 6, -7]",[1],-44960768
"[1, -10, 2, -8, -1]",[2],-2447536
"[1, 2, 8, 8, 11]","[1, 1]",14032
"[1, 3, -1, -16, -12]",[2],-269600
"[1, 11, 4, 9, -14]",[1],-81748423
"[1, -10, -1, -15, -10]",[1],-42549935
"[1, 8, 13, 2, 9]",[1],-1747504
"[1, 4, -15, -15, -11]",[1],-20893703
"[1, 10, 4, 10, -8]",[1],-23044912
"[1, -5, -1, -14, -14]",[1],-8700888
"[1, -14, -13, -13, -9]",[1],-61212423
"[1, 9, -12, -9, 9]",[1],6700968
"[1, -12, -13, -5, 16]",[1],-239041343
"[1, -15, 16, 9, 3]",[1],-23468676
"[1, -16, 4, 15, -13]",[1],-159215643
"[1, -3, 10, -16, 3]",[1],-370147
"[1, -12, -16, -8, -2]",[1],-300032
"[1, 15, -13, 0, 7]",[1],-71547903
"[1, -13, 7, 7, -8]",[1],-20940748
"[1, 11, -2, -15, -1]",[2],17107464
"[1, -8, -11, 16, 5]",[1],26073808
"[1, 5, -3, 2, -13]",[1],-5516519
"[1, -4, -14, -1, -5]",[1],-5191339
"[1, 11, 14, 10, 15]",[1],-29466075
"[1, 14, 9, -12, 7]",[1],-53728304
"[1, -6, 12, -15, 16]",[1],-45131
"[1, 5, 1, 15, 13]",[1],-6540067
"[1, 14, 9, -6, 11]",[1],-119854912
"[1, -7, 1, -9, 8]",[1],-5124876
"[1, -14, -11, 14, 11]",[3],-5027008
"[1, 4, -2, 0, -1]",[2],-13056
"[1, 10, 9, 10, 6]",[1],-3065296
"[1, 16, -13, -15, -10]",[1],-340021415
"[1, 10, -6, 16, -5]",[1],-18977328
"[1, -11, -10, 15, -10]",[1],-79119575
"[1, 14, 11, -3, 2]",[1],-6607775
"[1, -15, -5, -3, 5]",[1],-43320787
"[1, 12, 14, 11, -10]",[1],-54676827
"[1, -9, 10, 16, 2]","[1, 1]",2673364
"[1, 2, 6, 6, 11]","[1, 1]",48704
"[1, -7, 2, -14, 4]",[1],-4626576
"[1, -3, 3, 14, -10]",[1],-1427800
"[1, -9, -16, -16, -1]",[2],-10605051
"[1, -7, 12, 15, 1]",[2],-1371128
"[1, 7, -16, 14, -12]",[1],-13552608
"[1, 3, 4, -6, 11]",[1],1162949
"[1, -1, 0, 12, -15]",[1],-891675
"[1, 3, -15, 0, -9]",[1],-12654711
"[1, 15, 13, -8, 13]",[1],-232515943
"[1, 15, 1, 8, -11]",[1],-175867399
"[1, 2, -2, -14, 3]",[2],-849344
"[1, -14, 16, -13, -2]",[1],-22079995
"[1, 13, 9, 7, -9]",[1],-62741875
"[1, -10, 14, 13, -15]",[1],9873669
"[1, 13, -10, 8, 8]",[2],-97898944
"[1, -6, 4, -13, -1]",[2],-1855763
"[1, -2, 14, -13, 4]",[1],304317
"[1, 8, -5, 14, 5]",[1],-17940944
"[1, 4, -9, 13, 4]",[1],-5018463
"[1, 2, 3, -14, 16]",[1],2720912
"[1, 9, -7, -4, -12]",[1],-44889104
"[1, -10, 12, -6, -4]",[1],-3357616
"[1, 4, -4, 3, 5]",[1],-627467
"[1, -11, 13, 5, 3]",[1],-5167667
"[1, -15, -10, 6, -14]",[1],-401361516
"[1, 7, 0, 1, -14]",[1],-13669263
"[1, -8, 16, -5, -16]","[1, 0]",-1408235
"[1, 4, 8, 8, 11]",[1],100352
"[1, 7, 5, -4, 9]",[1],-2654727
"[1, 12, -9, -3, 11]",[1],-72671503
"[1, 4, -10, -2, 4]",[1],606288
"[1, -10, 0, -10, 11]",[1],-39582464
"[1, -13, 15, -8, 6]",[2],-8711348
"[1, 16, -8, -6, -10]",[1],-246240432
"[1, -6, 13, -4, 4]",[1],278528
"[1, -14, 4, 6, -10]",[1],-77604144
"[1, 2, -4, 1, 14]",[1],-290971
"[1, 15, 15, -1, 5]",[1],-36931027
"[1, 7, 10, 2, -16]",[1],-3224608
"[1, -8, -13, 11, 4]",[1],16464825
"[1, -15, 9, 12, 8]",[1],-93992656
"[1, -16, -16, 9, 7]","[2, 0]",35477509
"[1, 8, 15, 5, -9]",[1],-536791
"[1, -3, 12, -12, -12]",[1],-4593456
"[1, 9, -11, 14, 7]",[1],-48652471
"[1, 9, -2, -9, 9]",[1],-10799532
"[1, -7, 7, -6, -11]",[1],-5053975
"[1, -7, -2, 9, 14]",[1],-10270263
"[1, 3, -15, 6, 7]",[3],1161553
"[1, -6, 8, -9, -5]",[1],-845811
"[1, 3, 6, -10, -4]",[1],-1053328
"[1, 5, 6, 15, -12]",[1],-5478327
"[1, 1, -3, 7, -14]",[1],-1003968
"[1, 6, 2, 15, 2]",[1],-3490003
"[1, -14, -8, -12, 7]",[1],-122981680
"[1, 13, -6, -3, -3]",[1],-10821924
"[1, -3, 7, -7, -2]","[0, 1]",-62176
"[1, 13, 5, -7, 15]",[1],-158689443
"[1, -13, -8, 13, 13]",[1],-68433976
"[1, 1, -1, -9, -12]",[1],-262320
"[1, 16, 6, 3, 8]",[1],-92307883
"[1, -12, -3, 5, 2]",[1],-493159
"[1, -14, -8, -12, -2]",[1],-15184576
"[1, -11, -15, -7, 11]",[1],-102898323
"[1, 8, 13, -1, 14]",[2],-3046463
"[1, 4, 11, 9, -7]",[1],-589247
"[1, 13, 12, -10, -5]",[1],15670085
"[1, 11, 14, 7, -2]",[1],-2063511
"[1, 7, 16, -7, 14]","[1, 0]",14259497
"[1, -13, -14, 8, 10]",[1],-19197004
"[1, 11, -11, -14, -7]",[1],-43939735
"[1, 1, 6, 3, 7]","[0, 1]",2920
"[1, 13, -15, 0, 8]",[1],-49696096
"[1, 0, -15, -3, -14]",[1],-17295791
"[1, -15, -14, -9, 7]",[1],-148645800
"[1, -12, -1, 9, -12]",[1],-78541455
"[1, -7, 0, -9, -9]",[1],-7380396
"[1, 13, 3, -14, 8]",[1],-34246796
"[1, -6, 14, -2, 5]",[1],1012992
"[1, 11, 13, 0, -5]",[1],-1760815
"[1, 4, 15, 5, 7]",[1],2285825
"[1, -8, -16, 9, 13]",[2],20254597
"[1, -16, -5, 10, -8]",[1],-136518880
"[1, -13, 14, -1, 12]",[1],-76170695
"[1, -14, -11, -4, 16]",[1],-374808832
"[1, 8, 8, 5, 7]",[1],-1751403
"[1, 2, 0, -14, -10]",[1],-663984
"[1, -10, 3, -13, 13]",[1],-43002063
"[1, 7, 6, 3, -5]",[1],-991904
"[1, 4, -3, 2, 14]",[1],-2701728
"[1, -7, -15, -15, -15]",[1],-21741075
"[1, -15, -2, 7, 14]",[1],-259900151
"[1, -8, -4, 15, 5]","[0, 2]",7202725
"[1, 13, -1, -13, 16]",[1],-169920000
"[1, -6, 1, -6, 12]",[2],-4848144
"[1, 11, -16, -5, 5]",[2],14844800
"[1, 15, -12, -10, -1]",[2],8058461
"[1, -9, 5, 12, -8]",[2],1230192
"[1, -7, 8, 10, -4]",[1],474464
"[1, 8, 7, 12, 9]",[1],-3705264
"[1, 7, 8, -10, -15]",[1],-97635
"[1, -13, -8, 6, 5]",[1],-8057403
"[1, 4, 16, 15, -8]",[1],-4803547
"[1, -16, -4, 14, 8]",[1],-39426992
"[1, 3, 2, 13, 14]",[2],-1001247
"[1, 12, 10, -10, 8]",[1],-36322736
"[1, -14, 16, -1, 6]",[1],-32225675
"[1, 2, 7, -3, -10]",[2],-1049511
"[1, 2, -2, 5, -1]","[0, 2]",-20891
"[1, -15, -1, -15, -4]",[1],-65829196
"[1, 6, 15, -10, -13]",[2],-11018560
"[1, 12, -9, -12, -10]",[1],-101396704
"[1, 16, 12, 10, -15]",[1],-404509360
"[1, 1, -3, 2, -14]",[1],-1067368
"[1, 16, -1, 4, -4]",[1],-28882688
"[1, 7, -6, -15, 8]","[0, 2]",5959049
"[1, 11, 3, -8, 3]","[0, 1]",-2191415
"[1, -11, -10, 8, -4]",[1],-16908208
"[1, 1, 1, 16, -1]",[2],-1750583
"[1, -14, -12, 0, 6]",[1],-40022208
"[1, -8, 5, -2, 7]",[1],-3110736
"[1, -13, -4, 0, 9]",[1],-69900795
"[1, -3, -6, 16, -11]",[1],-446963
"[1, 3, -12, 13, 11]",[1],-10741900
"[1, -11, -14, -16, 11]",[1],-185921875
"[1, -13, 0, 15, 10]",[1],-47103575
"[1, -3, 6, -7, 5]","[1, 0]",1436
"[1, 10, 3, 9, -2]",[2],-4414487
"[1, -1, -3, -9, -12]",[1],-640656
"[1, -9, -16, -8, -16]",[1],-91343616
"[1, 3, 1, -14, 2]",[1],-829496
"[1, -3, 13, 3, 3]",[1],1367013
"[1, 12, -1, 0, 11]",[2],-69921808
"[1, 1, -16, -10, 13]",[1],10182501
"[1, -9, -10, 6, -15]",[1],-90642651
"[1, -2, 14, 3, -15]",[3],-14789739
"[1, 11, 8, 12, 5]",[1],-5890643
"[1, -6, 2, 13, -7]",[1],539781
"[1, -7, -14, -12, -10]",[1],-8408940
"[1, -14, 11, -16, -14]",[1],-266757120
"[1, 6, 1, -3, -1]","[1, 2, 4, 2, 0]",2777
"[1, 4, 12, -13, 10]",[1],7762325
"[1, 6, -4, -6, 15]",[1],-8442624
"[1, 8, 16, -13, -6]",[1],-3747403
"[1, 15, -15, -14, 10]",[1],72779368
"[1, 16, 9, -7, 9]",[1],-150977183
"[1, -15, -2, -14, -4]",[1],-54629648
"[1, 4, 11, -4, 10]",[1],3532896
"[1, 1, 12, 1, -1]",[2],-339044
"[1, 5, -7, 7, 8]",[1],-5570188
"[1, 8, 7, -14, 16]",[1],-10945696
"[1, -11, 0, 7, -8]",[1],-22438647
"[1, 9, 9, -10, 9]",[1],-9378855
"[1, 8, -15, 2, -12]",[1],-53978368
"[1, -2, -6, 7, -5]",[1],-242811
"[1, -16, -4, -13, -15]",[1],-414370571
"[1, 2, -15, 11, -8]",[1],-3679263
"[1, -2, -6, 6, 11]","[2, 2]",-1984
"[1, -6, 2, 4, 11]",[1],-2361648
"[1, -3, -1, 0, 16]",[1],124992
"[1, -2, 14, 16, -6]","[0, 1]",-16075712
"[1, 3, 12, -9, 6]","[0, 1]",3016089
"[1, -8, 6, -5, 3]",[1],-314059
"[1, 2, 7, -5, -4]",[3],-468943
"[1, -8, -9, 11, -2]",[1],1143689
"[1, -2, -4, 14, -4]",[1],-224176
"[1, -6, 3, 7, -8]",[1],-454559
"[1, 4, -5, -8, -9]",[1],-1861456
"[1, 10, 2, 5, -13]",[1],-45489163
"[1, 2, 5, -4, 9]",[1],517648
"[1, -7, 6, 6, -12]",[1],-1824336
"[1, -8, -7, 4, -13]",[1],-36252560
"[1, 1, -9, 15, 13]",[2],-6853811
"[1, -8, 6, 7, 13]",[1],-10411227
"[1, -2, 15, -11, 13]",[1],3473577
"[1, -2, 7, 8, -5]",[1],-1073296
"[1, -6, 10, -16, -1]","[2, 0]",-1185200
"[1, 0, -13, -11, -11]",[1],-4825271
"[1, 9, 16, -5, -9]",[1],2010212
"[1, 1, -4, 6, 13]",[1],-443147
"[1, -16, 3, -5, -4]",[1],-32702103
"[1, -6, -10, -1, 15]",[2],-18574811
"[1, 8, -6, -15, 16]",[1],-12001883
"[1, -11, -10, 1, 13]",[1],-84871524
"[1, -6, 13, -12, -4]",[1],-130048
"[1, -7, -4, 4, 12]",[1],-10699824
"[1, 3, -16, 6, -14]",[1],-21609324
"[1, -14, -7, 11, -13]",[1],-245265943
"[1, -4, -1, 9, -8]","[1, 1]",-174239
"[1, -12, 10, 16, 10]",[1],-49323520
"[1, 1, 2, 1, -4]","[0, 2]",-24383
"[1, 16, 3, -13, -9]",[1],-71269943
"[1, 5, -3, -3, 2]",[1],-20524
"[1, 2, 6, 15, 1]",[2],-782123
"[1, -12, -11, -16, -13]",[1],-86103824
"[1, -11, 3, -5, -6]",[1],-15213676
"[1, 0, 7, 7, 14]","[1, 0, 0]",570409
"[1, 4, 6, 1, 15]",[1],1255541
"[1, -15, 2, 8, -14]",[1],-230794028
"[1, 4, -5, -13, -9]",[1],-926591
"[1, 8, 9, 7, -4]",[1],-1731375
"[1, 9, 0, 5, 2]",[2],-1146775
"[1, -13, 12, -7, -11]",[1],-80114184
"[1, -4, -3, 6, 11]",[1],-595408
"[1, 8, 5, -12, -5]",[1],2302192
"[1, -14, 8, 13, 11]",[1],-123912131
"[1, -15, 16, -2, 3]",[1],-11798347
"[1, -13, 7, -6, -11]",[1],-89715151
"[1, 4, 5, -10, -3]",[1],-569520
"[1, 4, 4, 8, 2]","[1, 1]",-62464
"[1, 13, 8, -6, -7]",[1],-13806179
"[1, 6, -11, 5, 7]",[1],-6356743
"[1, 8, -5, -7, 8]",[1],-5045399
"[1, -4, -12, 8, -9]",[1],-10172416
"[1, -10, 3, -2, 16]",[1],-56980336
"[1, 2, -12, 4, -13]",[1],-8115120
"[1, -12, -12, 0, 3]",[1],-3456000
"[1, -14, 6, 5, 7]",[1],-50740987
"[1, -10, 8, 0, -14]",[1],-30699200
"[1, -1, -15, -15, -6]",[1],-850608
"[1, -1, 4, -6, -6]",[1],-282348
"[1, 7, -4, -15, -14]",[1],-14752103
"[1, 13, -2, -1, -14]",[1],-162214783
"[1, 13, -15, -5, -3]",[1],-29015275
"[1, -12, -12, 7, -3]",[1],-17097723
"[1, -5, 5, -1, 16]",[1],260784
"[1, 6, -9, -16, -15]",[2],-25249104
"[1, -15, -14, 12, -5]",[1],-86215923
"[1, 11, 14, 6, -10]",[1],-22402604
"[1, -10, -11, 0, -9]",[1],-43041456
"[1, -7, -8, -10, -6]",[1],-2345356
"[1, -10, 15, 5, -3]",[1],2557913
"[1, 12, -12, -16, 9]",[1],60037632
"[1, -11, -2, -3, 3]",[1],-4556016
"[1, -10, 0, 13, 16]",[1],-55287211
"[1, 7, -12, -2, -16]",[1],-58821584
"[1, -11, 15, -14, -12]",[1],-53543164
"[1, -4, 2, 7, 3]",[1],11061
"[1, -12, -2, 3, -4]","[1, 0]",-10104475
"[1, -12, 11, 3, -5]",[1],-2292255
"[1, 1, -10, -12, -5]",[1],-252275
"[1, 8, 15, -12, 14]",[1],7257632
"[1, 1, 9, -11, -8]",[1],-4148064
"[1, -1, 12, -13, 4]",[1],135297
"[1, -13, 4, -2, 14]",[1],-129405868
"[1, 6, 5, 10, -13]",[2],-6655680
"[1, -13, 11, 2, -9]",[1],-30172583
"[1, -6, 7, -9, 14]",[1],-1318927
"[1, -6, -14, 15, -4]",[1],-2094163
"[1, -10, 16, 7, -15]",[3],2979037
"[1, 9, 16, -2, 13]",[2],-6962875
"[1, -11, -3, 0, -16]",[1],-116153536
"[1, -6, 2, -10, -14]",[1],-9701936
"[1, -9, -1, -11, 10]",[1],-27302060
"[1, -15, 7, 0, 4]",[1],-19406304
"[1, 9, 16, 15, -6]",[1],-6398079
"[1, -14, 11, 2, -10]",[1],-57573232
"[1, 7, 8, -9, 6]",[2],-453183
"[1, 7, 9, 5, 4]",[1],-145804
"[1, 7, 11, -8, 3]","[1, 0]",164473
"[1, -6, 1, 10, 14]",[1],-2997584
"[1, 4, 1, 5, -5]",[1],-312535
"[1, -7, 12, -2, 13]",[1],162581
"[1, 14, 8, -9, -10]",[1],-40105931
"[1, 4, -1, 9, 9]",[1],-1838223
"[1, -11, -14, 3, -1]",[2],-3571368
"[1, 2, 4, 9, -7]",[1],-586323
"[1, 7, -2, -4, 8]",[1],-4102144
"[1, -5, -2, 10, -5]",[2],-74755
"[1, -11, 1, 1, -4]",[1],-5929040
"[1, -15, 13, -8, 13]","[0, 1]",-128447623
"[1, 5, 1, 13, -13]",[1],-6903403
"[1, 7, -2, -14, -3]",[1],2635133
"[1, -6, 15, -8, -5]",[1],-237200
"[1, 10, 13, 15, -5]",[1],-15238855
"[1, -8, 1, 13, 11]",[1],-7778207
"[1, -1, 1, -15, -15]",[1],-3286755
"[1, -15, -8, 1, 7]",[1],-72211636
"[1, -9, -11, 7, -14]",[1],-89528236
"[1, -9, -9, 11, 3]",[1],10317213
"[1, -16, 4, 0, -10]",[1],-162048000
